time,dcmotor,h_ref,h_meas,error,ref_change_ind
0.0,-10.0,0.800000011920929,0.07999999821186066,0.7200000137090683,0
0.20482587814331055,-4.411799907684326,0.800000011920929,0.07000000029802322,0.7300000116229057,125
0.40650200843811035,-3.8234002590179443,0.800000011920929,0.07999999821186066,0.7200000137090683,250
0.6136512756347656,-3.1743998527526855,0.800000011920929,0.09000000357627869,0.7100000083446503,375
0.8144335746765137,-0.6336003541946411,0.800000011920929,0.1599999964237213,0.6400000154972076,500
1.0196635723114014,-0.2909999489784241,0.800000011920929,0.2199999988079071,0.5800000131130219,-1
1.2019414901733398,-0.55689936876297,0.800000011920929,0.25,0.550000011920929,-1
1.4284706115722656,-0.2713010907173157,0.800000011920929,0.30000001192092896,0.5,-1
1.5988092422485352,-0.5944988131523132,0.800000011920929,0.36000001430511475,0.4399999976158142,-1
1.799095630645752,-1.5871011018753052,0.800000011920929,0.36000001430511475,0.4399999976158142,-1
2.0048065185546875,0.3518006205558777,0.800000011920929,0.4099999964237213,0.39000001549720764,-1
2.1999735832214355,0.6421988606452942,0.800000011920929,0.47999998927116394,0.320000022649765,-1
2.3987984657287598,0.9340987801551819,0.800000011920929,0.5099999904632568,0.2900000214576721,-1
2.5993902683258057,0.617201030254364,0.800000011920929,0.5699999928474426,0.23000001907348633,-1
2.7961771488189697,1.4618005752563477,0.800000011920929,0.6200000047683716,0.18000000715255737,-1
2.997702121734619,1.1476012468338013,0.800000011920929,0.6600000262260437,0.13999998569488525,-1
3.197267770767212,1.3845977783203125,0.800000011920929,0.6899999976158142,0.11000001430511475,-1
3.401547908782959,1.6228011846542358,0.800000011920929,0.7400000095367432,0.06000000238418579,-1
3.6013283729553223,1.2518982887268066,0.800000011920929,0.7699999809265137,0.030000030994415283,-1
3.799089193344116,1.4319016933441162,0.800000011920929,0.800000011920929,0.0,-1
4.002918004989624,1.0024988651275635,0.800000011920929,0.8199999928474426,-0.019999980926513672,-1
4.195723056793213,1.1236987113952637,0.800000011920929,0.8399999737739563,-0.039999961853027344,-1
