time,ref,meas,u,target_h,error,Target
127.2,,1.8011515140533447,1.8011515140533447,,0.24000001,2.16
127.30000000000001,,1.6624425649642944,1.6624425649642944,,0.25,2.9499993
127.4,,1.7739264965057373,1.7739264965057373,,0.25,2.9499993
127.5,,2.7312464714050293,2.7312464714050293,,0.25,2.25
127.60000000000001,,1.443978190422058,1.443978190422058,,0.25,2.25
127.7,,1.7461342811584473,1.7461342811584473,,0.25,2.25
127.80000000000001,,2.253303289413452,2.253303289413452,,0.26,3.0399992
127.9,,1.9321248531341553,1.9321248531341553,,0.26,3.0399992
128.0,,1.8815271854400635,1.8815271854400635,,0.26,2.34
128.1,,2.8180646896362305,2.8180646896362305,,0.26,2.34
128.20000000000002,,1.7879676818847656,1.7879676818847656,,0.26,2.34
128.3,,1.9159843921661377,1.9159843921661377,,0.26,2.34
128.4,,1.662992238998413,1.662992238998413,,0.26,2.34
128.5,,1.18882155418396,1.18882155418396,,0.26,2.34
128.6,,2.331263780593872,2.331263780593872,,0.26,2.34
128.70000000000002,,2.588301181793213,2.588301181793213,,0.26999998,3.1299992
128.8,,2.415104866027832,2.415104866027832,,0.26999998,3.1299992
128.9,,2.083066463470459,2.083066463470459,,0.26999998,2.4299998
129.0,,2.396347761154175,2.396347761154175,,0.26999998,2.4299998
129.1,,0.6181078553199768,0.6181078553199768,,0.26999998,2.4299998
129.20000000000002,,1.6845382452011108,1.6845382452011108,,0.26999998,2.4299998
129.3,,2.268970251083374,2.268970251083374,,0.26999998,2.4299998
129.4,,2.6172895431518555,2.6172895431518555,,0.26999998,2.4299998
129.5,,2.18289852142334,2.18289852142334,,0.26999998,2.4299998
129.6,,2.8701820373535156,2.8701820373535156,,0.26999998,2.4299998
129.70000000000002,,1.78489089012146,1.78489089012146,,0.26999998,2.4299998
129.8,,1.3533954620361328,1.3533954620361328,,0.26999998,2.4299998
129.9,,2.4147140979766846,2.4147140979766846,,0.26999998,2.4299998
130.0,,2.015075445175171,2.015075445175171,,0.27999997,3.219999
130.1,,1.5762946605682373,1.5762946605682373,,0.26999998,2.4299998
130.20000000000002,,2.621270179748535,2.621270179748535,,0.26999998,1.7300005
130.3,,1.3527357578277588,1.3527357578277588,,0.26999998,2.4299998
130.4,,1.7380216121673584,1.7380216121673584,,0.27999997,3.219999
130.5,,2.6046295166015625,2.6046295166015625,,0.27999997,3.219999
130.6,,1.825157642364502,1.825157642364502,,0.27999997,2.5199997
130.70000000000002,,1.7917704582214355,1.7917704582214355,,0.27999997,2.5199997
130.8,,2.0534873008728027,2.0534873008728027,,0.27999997,2.5199997
130.9,,1.3816347122192383,1.3816347122192383,,0.27999997,2.5199997
131.0,,2.7335662841796875,2.7335662841796875,,0.27999997,2.5199997
131.1,,2.0297465324401855,2.0297465324401855,,0.27999997,2.5199997
131.20000000000002,,1.8249915838241577,1.8249915838241577,,0.27999997,2.5199997
131.3,,1.4824376106262207,1.4824376106262207,,0.27999997,2.5199997
131.4,,2.2355594635009766,2.2355594635009766,,0.27999997,2.5199997
131.5,,1.4715356826782227,1.4715356826782227,,0.27999997,2.5199997
131.6,,2.5538792610168457,2.5538792610168457,,0.27999997,2.5199997
131.70000000000002,,2.6152005195617676,2.6152005195617676,,0.27999997,2.5199997
131.8,,1.8048179149627686,1.8048179149627686,,0.27999997,2.5199997
131.9,,1.7817275524139404,1.7817275524139404,,0.27999997,2.5199997
132.0,,2.3577795028686523,2.3577795028686523,,0.27999997,2.5199997
132.1,,2.654008388519287,2.654008388519287,,0.27999997,2.5199997
