time,ref,meas,u,target_h,error,Target
230.0,,0.9026057124137878,0.9026057124137878,,0.13,1.17
230.10000000000002,,0.8122212290763855,0.8122212290763855,,0.13,1.17
230.20000000000002,,1.1756677627563477,1.1756677627563477,,0.13,1.17
230.3,,1.2178133726119995,1.2178133726119995,,0.13999999,1.9599992
230.4,,0.9811745882034302,0.9811745882034302,,0.13999999,1.9599992
230.5,,1.6868207454681396,1.6868207454681396,,0.13999999,1.2599999
230.60000000000002,,0.8240798115730286,0.8240798115730286,,0.14999998,2.0499992
230.70000000000002,,0.7715294361114502,0.7715294361114502,,0.13999999,1.2599999
230.8,,1.4186742305755615,1.4186742305755615,,0.14999998,1.3499998
230.9,,1.260887622833252,1.260887622833252,,0.14999998,2.0499992
231.0,,1.3388283252716064,1.3388283252716064,,0.14999998,1.3499998
231.10000000000002,,1.0382696390151978,1.0382696390151978,,0.14999998,1.3499998
231.20000000000002,,0.9865564107894897,0.9865564107894897,,0.14999998,1.3499998
231.3,,2.023038387298584,2.023038387298584,,0.15999997,2.1399992
231.4,,0.8998855948448181,0.8998855948448181,,0.15999997,2.1399992
231.5,,1.6446971893310547,1.6446971893310547,,0.15999997,1.4399997
231.60000000000002,,0.7038310170173645,0.7038310170173645,,0.15999997,1.4399997
231.70000000000002,,0.8076376914978027,0.8076376914978027,,0.15999997,1.4399997
231.8,,1.4373853206634521,1.4373853206634521,,0.16999996,2.2299988
231.9,,2.157686948776245,2.157686948776245,,0.16999996,2.2299988
232.0,,1.414994716644287,1.414994716644287,,0.16999996,1.5299996
232.10000000000002,,1.0777387619018555,1.0777387619018555,,0.16999996,1.5299996
232.20000000000002,,0.7725491523742676,0.7725491523742676,,0.17999995,2.319999
232.3,,2.217841148376465,2.217841148376465,,0.17999995,2.319999
232.4,,1.2649242877960205,1.2649242877960205,,0.17999995,1.6199995
232.5,,0.999972939491272,0.999972939491272,,0.17999995,1.6199995
232.60000000000002,,1.2235057353973389,1.2235057353973389,,0.19000006,2.4100082
232.70000000000002,,2.277580738067627,2.277580738067627,,0.19000006,2.4100082
232.8,,1.4771231412887573,1.4771231412887573,,0.19000006,1.7100005
232.9,,1.1099333763122559,1.1099333763122559,,0.19000006,1.7100005
233.0,,0.7819340229034424,0.7819340229034424,,0.19000006,1.7100005
233.10000000000002,,2.048760414123535,2.048760414123535,,0.20000005,2.4999998
233.20000000000002,,1.6758599281311035,1.6758599281311035,,0.20000005,2.4999998
233.3,,1.3941600322723389,1.3941600322723389,,0.20000005,1.8000004
233.4,,1.1104609966278076,1.1104609966278076,,0.20000005,1.8000004
233.5,,2.9284915924072266,2.9284915924072266,,0.21000004,2.5899997
233.60000000000002,,1.6404781341552734,1.6404781341552734,,0.21000004,2.5899997
233.70000000000002,,1.3758254051208496,1.3758254051208496,,0.21000004,1.8900003
233.8,,2.4581267833709717,2.4581267833709717,,0.22000003,2.6799996
233.9,,2.340264320373535,2.340264320373535,,0.22000003,2.6799996
234.0,,1.33566153049469,1.33566153049469,,0.22000003,1.9800003
234.10000000000002,,1.7876635789871216,1.7876635789871216,,0.23000002,2.7699995
234.20000000000002,,1.7844359874725342,1.7844359874725342,,0.23000002,2.7699995
234.3,,2.707949161529541,2.707949161529541,,0.23000002,2.0700002
234.4,,2.5945396423339844,2.5945396423339844,,0.23000002,2.0700002
234.5,,1.9613378047943115,1.9613378047943115,,0.24000001,2.8599994
234.60000000000002,,1.6020686626434326,1.6020686626434326,,0.25,3.6499987
234.70000000000002,,2.466452121734619,2.466452121734619,,0.25,2.9499993
234.8,,1.4921737909317017,1.4921737909317017,,0.25,2.25
234.9,,2.514315605163574,2.514315605163574,,0.26,3.0399992
235.0,,2.6396541595458984,2.6396541595458984,,0.26,3.0399992
235.10000000000002,,2.5254533290863037,2.5254533290863037,,0.26999998,3.1299992
235.20000000000002,,1.4316256046295166,1.4316256046295166,,0.26999998,3.1299992
235.3,,2.307455062866211,2.307455062866211,,0.27999997,3.219999
235.4,,3.3398046493530273,3.3398046493530273,,0.27999997,3.219999
235.5,,2.0751659870147705,2.0751659870147705,,0.28999996,3.309999
235.60000000000002,,2.238145112991333,2.238145112991333,,0.28999996,3.309999
235.70000000000002,,2.4986355304718018,2.4986355304718018,,0.29999995,3.399999
235.8,,1.0341609716415405,1.0341609716415405,,0.29999995,3.399999
235.9,,2.578077793121338,2.578077793121338,,0.30999994,3.4899988
236.0,,1.8957276344299316,1.8957276344299316,,0.30999994,3.4899988
236.10000000000002,,2.1607377529144287,2.1607377529144287,,0.32000005,3.580008
236.20000000000002,,0.8837924003601074,0.8837924003601074,,0.32000005,3.580008
236.3,,2.3855178356170654,2.3855178356170654,,0.33000004,3.6699996
236.4,,1.9980323314666748,1.9980323314666748,,0.33000004,3.6699996
236.5,,1.7450506687164307,1.7450506687164307,,0.34000003,3.7599998
236.60000000000002,,1.8453096151351929,1.8453096151351929,,0.34000003,3.7599998
236.70000000000002,,1.9805207252502441,1.9805207252502441,,0.35000002,3.8499997
236.8,,1.7227108478546143,1.7227108478546143,,0.36,4.639999
236.9,,1.6657564640045166,1.6657564640045166,,0.36,3.9399993
237.0,,0.9155653715133667,0.9155653715133667,,0.37,4.0299993
237.10000000000002,,1.8310716152191162,1.8310716152191162,,0.37,4.0299993
237.20000000000002,,3.5000178813934326,3.5000178813934326,,0.38,4.1199994
237.3,,1.8803387880325317,1.8803387880325317,,0.38,4.1199994
237.4,,2.5568432807922363,2.5568432807922363,,0.39,4.209999
237.5,,2.6876747608184814,2.6876747608184814,,0.39,4.209999
237.60000000000002,,3.1463735103607178,3.1463735103607178,,0.39999998,4.299999
237.70000000000002,,3.4084062576293945,3.4084062576293945,,0.39999998,4.299999
237.8,,2.6161303520202637,2.6161303520202637,,0.40999997,4.389999
237.9,,2.905331611633301,2.905331611633301,,0.40999997,4.389999
238.0,,3.8047778606414795,3.8047778606414795,,0.41999996,4.479999
238.10000000000002,,2.540771245956421,2.540771245956421,,0.41999996,4.479999
238.20000000000002,,2.660661220550537,2.660661220550537,,0.41999996,3.7799995
238.3,,4.113152027130127,4.113152027130127,,0.42999995,4.5699987
238.4,,3.880450963973999,3.880450963973999,,0.42999995,4.5699987
238.5,,3.788801670074463,3.788801670074463,,0.42999995,3.8699994
238.60000000000002,,3.126142740249634,3.126142740249634,,0.42999995,3.8699994
238.70000000000002,,2.8936290740966797,2.8936290740966797,,0.42999995,3.8699994
238.8,,4.709233283996582,4.709233283996582,,0.44000006,4.6600084
238.9,,4.8427934646606445,4.8427934646606445,,0.44000006,4.6600084
239.0,,3.541759490966797,3.541759490966797,,0.44000006,3.9600005
239.10000000000002,,2.7973031997680664,2.7973031997680664,,0.44000006,3.9600005
239.20000000000002,,4.249034404754639,4.249034404754639,,0.44000006,3.9600005
239.3,,3.4700870513916016,3.4700870513916016,,0.44000006,3.9600005
239.4,,4.062121868133545,4.062121868133545,,0.42999995,3.169992
239.5,,3.0669524669647217,3.0669524669647217,,0.42999995,3.169992
239.60000000000002,,3.954512357711792,3.954512357711792,,0.42999995,3.8699994
