time,dcmotor,h_ref,h_meas,error,ref_change_ind
50.79180932044983,10.0,1.2000000476837158,1.6100000143051147,-0.4099999666213989,-1
50.989821434021,1.4239981174468994,1.2000000476837158,1.6100000143051147,-0.4099999666213989,-1
51.19742107391357,1.4854981899261477,1.2000000476837158,1.6100000143051147,-0.4099999666213989,-1
51.372488498687744,0.84549880027771,1.2000000476837158,1.600000023841858,-0.3999999761581421,-1
51.57131767272949,-0.5989997386932373,1.2000000476837158,1.5700000524520874,-0.3700000047683716,-1
51.778626918792725,-0.1465084999799728,1.2000000476837158,1.5499999523162842,-0.3499999046325683,-1
51.973708391189575,-0.9985005259513856,1.2000000476837158,1.5099999904632568,-0.309999942779541,-1
52.17300319671631,-1.9564995765686035,1.2000000476837158,1.4800000190734863,-0.2799999713897705,-1
52.373586654663086,-2.3204991817474365,1.2000000476837158,1.4500000476837158,-0.25,-1
52.57416033744812,-3.3920063972473145,1.2000000476837158,1.3899999856948853,-0.1899999380111694,-1
52.77273869514465,-3.169499397277832,1.2000000476837158,1.350000023841858,-0.1499999761581421,-1
52.97364091873169,-4.254506587982178,1.2000000476837158,1.2999999523162842,-0.0999999046325683,-1
53.17623257637024,-4.746999263763428,1.2000000476837158,1.25,-0.0499999523162841,-1
53.38124561309815,-4.545499324798584,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
53.57327699661255,-4.248507976531982,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
53.77721428871155,-4.556000709533691,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
53.97424793243408,-4.166501045227051,1.2000000476837158,1.1299999952316284,0.0700000524520874,-1
54.1785991191864,-4.380000591278076,1.2000000476837158,1.1100000143051147,0.090000033378601,-1
54.380934715271,-4.596500396728516,1.2000000476837158,1.090000033378601,0.1100000143051147,-1
54.58090829849243,-4.114500999450684,1.2000000476837158,1.0800000429153442,0.1200000047683715,-1
54.77963542938232,-3.532501697540283,1.2000000476837158,1.0800000429153442,0.1200000047683715,-1
54.98403072357178,-4.25200080871582,1.2000000476837158,1.0700000524520874,0.1299999952316284,-1
55.18855309486389,-3.671501636505127,1.2000000476837158,1.0700000524520874,0.1299999952316284,-1
55.39470171928406,-2.989502191543579,1.2000000476837158,1.0800000429153442,0.1200000047683715,-1
55.570356607437134,-2.906002283096313,1.2000000476837158,1.090000033378601,0.1100000143051147,-1
55.776195764541626,-3.5225017070770264,1.2000000476837158,1.090000033378601,0.1100000143051147,-1
55.974968910217285,-2.8375024795532227,1.2000000476837158,1.100000023841858,0.1000000238418579,-1
56.17412281036377,-3.4525017738342285,1.2000000476837158,1.100000023841858,0.1000000238418579,-1
56.37570405006409,-2.766002655029297,1.2000000476837158,1.1100000143051147,0.090000033378601,-1
56.57164359092712,-2.6780025959014893,1.2000000476837158,1.1200000047683716,0.0800000429153442,-1
56.77144694328308,-2.5885026454925537,1.2000000476837158,1.1299999952316284,0.0700000524520874,-1
56.97810816764832,-2.4975028038024902,1.2000000476837158,1.1399999856948853,0.0600000619888305,-1
57.17675232887268,-2.405003070831299,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
57.37586236000061,-2.3110029697418213,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
57.57576131820679,-2.215503215789795,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
57.7802038192749,-2.118503332138061,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
57.97189235687256,-2.721502780914306,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
58.1756010055542,-2.0229949951171875,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
58.37577867507935,-2.6245017051696777,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
58.57447910308838,-1.9245022535324097,1.2000000476837158,1.2000000476837158,0.0,-1
58.78093886375427,-2.5245018005371094,1.2000000476837158,1.2000000476837158,0.0,-1
58.98094272613525,-2.5245018005371094,1.2000000476837158,1.2000000476837158,0.0,-1
59.18838691711426,-2.5245018005371094,1.2000000476837158,1.2000000476837158,0.0,-1
59.39006853103638,-2.5245018005371094,1.2000000476837158,1.2000000476837158,0.0,-1
59.59374260902405,-2.5245018005371094,1.2000000476837158,1.2000000476837158,0.0,-1
59.7967848777771,-3.226001024246216,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
59.97288203239441,-2.6275017261505127,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
60.17685580253601,-3.3305094242095947,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
60.381449699401855,-2.7335028648376465,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
60.57080698013306,-2.736502885818481,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
60.77271771430969,-3.441002130508423,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
60.97465109825134,-2.845502614974976,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
61.17623567581177,-2.8500027656555176,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
61.38040566444397,-3.556002140045166,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
61.57930517196655,-2.962002754211426,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
61.77468848228455,-2.9680025577545166,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
61.98954582214356,-2.9740025997161865,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
62.19268584251404,-2.9800026416778564,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
62.38469028472901,-2.9860026836395264,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
62.57947397232056,-2.9920027256011963,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
62.7817063331604,-3.6995019912719727,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
62.97562217712402,-3.1070027351379395,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
63.175241231918335,-3.1145026683807373,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
63.38620948791504,-3.122002601623535,1.2000000476837158,1.149999976158142,0.0500000715255737,-1
63.585745096206665,-2.4280033111572266,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
63.79076790809631,-3.034002780914306,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
63.97177314758301,-3.040002822875977,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
64.17325568199158,-3.0460028648376465,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
64.37989234924316,-3.0520029067993164,1.2000000476837158,1.159999966621399,0.0400000810623168,-1
64.57127499580383,-2.356503486633301,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
64.7776665687561,-2.961002826690674,1.2000000476837158,1.1699999570846558,0.03000009059906,-1
64.98221063613892,-2.2640035152435303,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
65.1769609451294,-2.8670029640197754,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
65.37211871147156,-2.8700029850006104,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
65.5705726146698,-2.1714954376220703,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
65.77529835700989,-2.773001909255981,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
65.97391986846924,-2.7745020389556885,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
66.18220138549805,-2.7760019302368164,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
66.3794116973877,-2.7775020599365234,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
66.58163118362427,-2.779001951217652,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
66.77201962471008,-2.7805020809173584,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
66.97575640678406,-2.7820019721984863,1.2000000476837158,1.2000000476837158,0.0,-1
67.17858934402466,-2.082002639770508,1.2000000476837158,1.2000000476837158,0.0,-1
67.37455010414124,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
67.58281564712524,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
67.78697299957275,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
67.98944115638733,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
68.16873288154602,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
68.37576460838318,-2.682002067565918,1.2000000476837158,1.2000000476837158,0.0,-1
68.57628035545349,-1.980502724647522,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
68.77283501625061,-2.579002141952514,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
68.97160387039185,-2.5775022506713867,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
69.18078017234802,-2.57600212097168,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
69.37084484100342,-2.574502229690552,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
69.57042360305786,-2.5730020999908447,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
69.77500343322754,-3.2730014324188232,1.2000000476837158,1.2000000476837158,0.0,-1
69.97605538368225,-2.673002004623413,1.2000000476837158,1.2000000476837158,0.0,-1
70.17941474914551,-2.673002004623413,1.2000000476837158,1.2000000476837158,0.0,-1
70.37922954559326,-2.673002004623413,1.2000000476837158,1.2000000476837158,0.0,-1
70.581209897995,-2.673002004623413,1.2000000476837158,1.2000000476837158,0.0,-1
70.7789535522461,-3.374501466751098,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
70.97884011268616,-2.7760019302368164,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
71.18157124519348,-2.7775020599365234,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
71.37389039993286,-2.779001951217652,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
71.57767415046692,-2.079002618789673,1.2000000476837158,1.2000000476837158,0.0,-1
71.78472375869751,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
71.98276257514954,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
72.18868803977966,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
72.39593982696533,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
72.57073187828064,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
72.77294445037842,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
72.97265005111694,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
73.17586874961853,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
73.37480735778809,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
73.57930207252502,-2.679002046585083,1.2000000476837158,1.2000000476837158,0.0,-1
73.77205109596252,-1.977502703666687,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
73.97953367233276,-2.57600212097168,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
74.1800594329834,-2.574502229690552,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
74.37617945671082,-2.5730020999908447,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
74.57367825508118,-2.571502208709717,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
74.78005838394165,-2.5700020790100098,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
74.98375034332275,-2.568502187728882,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
75.17667531967163,-2.567002058029175,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
75.37395930290222,-2.565502166748047,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
75.57799506187439,-2.564002275466919,1.2000000476837158,1.2100000381469729,-0.0099999904632568,-1
75.77871417999268,-3.264001607894897,1.2000000476837158,1.2000000476837158,0.0,-1
75.97824192047119,-2.6640021800994877,1.2000000476837158,1.2000000476837158,0.0,-1
76.1825168132782,-2.6640021800994877,1.2000000476837158,1.2000000476837158,0.0,-1
76.38583278656006,-3.3655014038085938,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
76.59104990959167,-2.7670018672943115,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
76.80245232582092,-2.7685019969940186,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
77.00092697143555,-2.7700018882751465,1.2000000476837158,1.190000057220459,0.0099999904632568,-1
77.1765296459198,-3.4730095863342285,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
77.37745404243469,-2.8760030269622803,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
77.58425736427307,-2.8790030479431152,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
77.78015398979187,-2.88200306892395,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
77.97334337234497,-2.885003089904785,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
78.17598056793213,-2.88800311088562,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
78.37514305114746,-2.891003131866455,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
78.57166957855225,-2.89400315284729,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
78.77158641815186,-2.897003173828125,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
78.9767062664032,-2.90000319480896,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
79.1729986667633,-2.903003215789795,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
79.37751817703247,-2.90600323677063,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
79.57809066772461,-2.909003257751465,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
79.773686170578,-2.9120032787323,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
79.97200036048889,-2.9150032997131348,1.2000000476837158,1.1799999475479126,0.0200001001358032,-1
80.18052411079407,10.0,0.5,1.1799999475479126,-0.6799999475479126,-1
80.39194345474243,4.288997173309326,0.5,1.1799999475479126,-0.6799999475479126,-1
80.59066772460938,4.390996932983398,0.5,1.1799999475479126,-0.6799999475479126,-1
80.78903436660767,3.791497707366944,0.5,1.1699999570846558,-0.6699999570846558,-1
80.99355268478394,2.3874993324279785,0.5,1.1399999856948853,-0.6399999856948853,-1
81.172372341156,1.4775002002716064,0.5,1.100000023841858,-0.6000000238418579,-1
81.37203598022461,0.4599928855895996,0.5,1.0499999523162842,-0.5499999523162842,-1
81.57069849967957,0.0350005254149436,0.5,1.0,-0.5,-1
81.77188038825989,-0.3975031673908233,0.5,0.949999988079071,-0.449999988079071,-1
81.97720193862915,-2.240501880645752,0.5,0.9399999976158142,-0.4399999976158142,-1
82.17367506027222,-2.192502498626709,0.5,0.8199999928474426,-0.3199999928474426,-1
82.3754997253418,-3.4550018310546875,0.5,0.75,-0.25,-1
82.57003712654114,-4.128001689910889,0.5,0.699999988079071,-0.199999988079071,-1
82.77821159362793,-4.811501979827881,0.5,0.6100000143051147,-0.1100000143051147,-1
82.9739511013031,-4.804002285003662,0.5,0.550000011920929,-0.0500000119209289,-1
83.17471551895142,-4.704002857208252,0.5,0.5400000214576721,-0.0400000214576721,-1
83.37412714958191,-5.211503028869629,0.5,0.4799999892711639,0.020000010728836,-1
83.57620406150818,-5.0250020027160645,0.5,0.4099999964237213,0.0900000035762786,-1
83.7732138633728,-5.444501876831055,0.5,0.3700000047683716,0.1299999952316284,-1
83.97898602485657,-4.467002868652344,0.5,0.3499999940395355,0.1500000059604644,-1
84.17625713348389,-4.692501068115234,0.5,0.3300000131130218,0.1699999868869781,-1
84.37316346168518,-3.5180022716522217,0.5,0.3300000131130218,0.1699999868869781,-1
84.58135676383972,-4.245003700256348,0.5,0.3199999928474426,0.1800000071525573,-1
84.78691840171814,-3.67200231552124,0.5,0.3199999928474426,0.1800000071525573,-1
84.99469947814941,-4.400501728057861,0.5,0.3100000023841858,0.1899999976158142,-1
85.40773558616638,-3.8290023803710938,0.5,0.3199999928474426,0.1800000071525573,-1
85.40777039527893,-3.156002998352051,0.5,0.3199999928474426,0.1800000071525573,-1
85.57543587684631,-3.783002376556397,0.5,0.3199999928474426,0.1800000071525573,-1
85.77311086654663,-3.810002326965332,0.5,0.3199999928474426,0.1800000071525573,-1
85.9726927280426,-3.135500907897949,0.5,0.3300000131130218,0.1699999868869781,-1
86.17841863632202,-3.0595028400421143,0.5,0.3400000035762787,0.1599999964237213,-1
86.36964845657349,-2.9820029735565186,0.5,0.3499999940395355,0.1500000059604644,-1
86.57550311088562,-2.903001070022583,0.5,0.3600000143051147,0.1399999856948852,-1
86.77458333969116,-2.822502851486206,0.5,0.3700000047683716,0.1299999952316284,-1
86.97057366371155,-2.7405028343200684,0.5,0.3799999952316284,0.1200000047683715,-1
87.175368309021,-4.060001850128174,0.5,0.3700000047683716,0.1299999952316284,-1
87.38291239738464,-2.778002977371216,0.5,0.3799999952316284,0.1200000047683715,-1
87.57046437263489,-1.9930015802383425,0.5,0.4000000059604645,0.0999999940395355,-1
87.7789237499237,-2.506502866744995,0.5,0.4099999964237213,0.0900000035762786,-1
87.97833108901978,-1.7170015573501587,0.5,0.4300000071525574,0.0699999928474426,-1
88.17451357841492,-2.2260029315948486,0.5,0.4399999976158142,0.0600000023841857,-1
88.37363243103027,-1.4320015907287598,0.5,0.4600000083446502,0.0399999916553497,-1
88.57606196403503,-1.9365029335021973,0.5,0.4699999988079071,0.0300000011920928,-1
88.77806043624878,-1.839503049850464,0.5,0.4799999892711639,0.020000010728836,-1
88.98915815353394,-2.442502498626709,0.5,0.4799999892711639,0.020000010728836,-1
89.19017124176025,-1.744001030921936,0.5,0.4900000095367431,0.0099999904632568,-1
89.40658855438232,-2.3455021381378174,0.5,0.4900000095367431,0.0099999904632568,-1
89.59559178352356,-2.3470022678375244,0.5,0.4900000095367431,0.0099999904632568,-1
89.77155566215515,-1.647002935409546,0.5,0.5,0.0,-1
89.96877956390381,-2.247002363204956,0.5,0.5,0.0,-1
90.16920065879822,-2.247002363204956,0.5,0.5,0.0,-1
90.37208104133606,-2.247002363204956,0.5,0.5,0.0,-1
90.57403540611269,-2.9485015869140625,0.5,0.4900000095367431,0.0099999904632568,-1
