time,dcmotor,h_ref,h_meas,error,ref_change_ind
174.21662139892578,10.0,0.5,0.7699999809265137,-0.2699999809265136,-1
174.4124104976654,0.9159978032112122,0.5,0.7799999713897705,-0.2799999713897705,-1
174.61800742149353,0.3579984009265899,0.5,0.7799999713897705,-0.2799999713897705,-1
174.81220698356628,-0.3015009462833404,0.5,0.7699999809265137,-0.2699999809265136,-1
175.01205801963806,-1.064000129699707,0.5,0.75,-0.25,-1
175.209486246109,-1.2294999361038208,0.5,0.7400000095367432,-0.2400000095367431,-1
175.4145691394806,-2.0995032787323,0.5,0.7200000286102295,-0.2200000286102295,-1
175.60966444015503,-2.3739993572235107,0.5,0.6700000166893005,-0.1700000166893005,-1
175.81484484672546,-2.653003215789795,0.5,0.6399999856948853,-0.1399999856948852,-1
176.0198197364807,-2.9364993572235107,0.5,0.6100000143051147,-0.1100000143051147,-1
176.2228136062622,-3.926002740859986,0.5,0.5699999928474426,-0.0699999928474426,-1
176.4277458190918,-2.9184999465942383,0.5,0.5400000214576721,-0.0400000214576721,-1
176.64031863212583,-3.8155033588409424,0.5,0.5199999809265137,-0.0199999809265136,-1
176.8111264705658,-4.116999626159668,0.5,0.4900000095367431,0.0099999904632568,-1
177.01116514205933,-3.721502065658569,0.5,0.4699999988079071,0.0300000011920928,-1
177.21298694610596,-3.929002046585083,0.5,0.449999988079071,0.0500000119209289,-1
177.41409969329834,-4.139500141143799,0.5,0.4300000071525574,0.0699999928474426,-1
177.61118364334106,-3.6515026092529297,0.5,0.4199999868869781,0.0800000131130218,-1
177.8113465309143,-3.765000820159912,0.5,0.4099999964237213,0.0900000035762786,-1
178.0081765651703,-3.880000591278076,0.5,0.4000000059604645,0.0999999940395355,-1
178.21291208267212,-3.295001268386841,0.5,0.4000000059604645,0.0999999940395355,-1
178.41203999519348,-3.310001373291016,0.5,0.4000000059604645,0.0999999940395355,-1
178.61273097991943,-3.3250012397766118,0.5,0.4000000059604645,0.0999999940395355,-1
178.81219673156738,-2.6385018825531006,0.5,0.4099999964237213,0.0900000035762786,-1
179.0084707736969,-3.2520012855529785,0.5,0.4099999964237213,0.0900000035762786,-1
179.21999382972717,-2.56400203704834,0.5,0.4199999868869781,0.0800000131130218,-1
179.42008590698242,-2.4744999408721924,0.5,0.4300000071525574,0.0699999928474426,-1
179.6117558479309,-3.085001230239868,0.5,0.4300000071525574,0.0699999928474426,-1
179.81150317192078,-2.3940019607543945,0.5,0.4399999976158142,0.0600000023841857,-1
180.01158452033997,-2.301501989364624,0.5,0.449999988079071,0.0500000119209289,-1
180.22215056419373,-2.2074999809265137,0.5,0.4600000083446502,0.0399999916553497,-1
180.4278345108032,-2.8135011196136475,0.5,0.4600000083446502,0.0399999916553497,-1
180.63326501846316,-2.118001937866211,0.5,0.4699999988079071,0.0300000011920928,-1
180.83125710487369,-2.722501277923584,0.5,0.4699999988079071,0.0300000011920928,-1
181.25494265556333,-2.0255019664764404,0.5,0.4799999892711639,0.020000010728836,-1
181.254998922348,-2.628501415252685,0.5,0.4799999892711639,0.020000010728836,-1
181.4165277481079,-1.930000066757202,0.5,0.4900000095367431,0.0099999904632568,-1
181.60932970047,-2.531501293182373,0.5,0.4900000095367431,0.0099999904632568,-1
181.8133223056793,-1.831501841545105,0.5,0.5,0.0,-1
182.0119912624359,-2.4315013885498047,0.5,0.5,0.0,-1
182.21341609954837,-2.4315013885498047,0.5,0.5,0.0,-1
182.4282653331757,-2.4315013885498047,0.5,0.5,0.0,-1
182.61465668678284,-2.4315013885498047,0.5,0.5,0.0,-1
182.8133625984192,-2.4315013885498047,0.5,0.5,0.0,-1
183.04122686386108,-2.4315013885498047,0.5,0.5,0.0,-1
