# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.903186217104029854e-02,7.087003298936487283e-01,6.796684677226084714e-01,6.796684677226084936e+00,5.097513507919564091e-02,0.000000000000000000e+00,6.796684677226084936e+00,6.847659812305280980e+00
1.232860453523982464e-01,7.087003298936487283e-01,5.854142845412504403e-01,5.854142845412503959e+00,9.488120641978943504e-02,-3.770167327254321243e+00,2.083975518158182716e+00,2.178856724577972415e+00
2.360745186668007367e-01,7.087003298936487283e-01,4.726258112268479916e-01,4.726258112268480360e+00,1.303281422618030316e-01,-4.511538932576097949e+00,2.147191796923824114e-01,3.450473219541851932e-01
3.490591880880098974e-01,7.087003298936487283e-01,3.596411418056388309e-01,3.596411418056388420e+00,1.573012278972259481e-01,-4.519386776848365983e+00,-9.229753587919775626e-01,-7.656741308947516700e-01
4.511328390875363747e-01,7.087003298936487283e-01,2.575674908061123536e-01,2.575674908061123425e+00,1.766187897076843816e-01,-4.082946039981059094e+00,-1.507271131919935669e+00,-1.330652342212251149e+00
5.366456895522051518e-01,7.087003298936487283e-01,1.720546403414435765e-01,1.720546403414435765e+00,1.895228877332926498e-01,-3.420514018586751082e+00,-1.699967615172315316e+00,-1.510444727439022694e+00
6.037998156297484931e-01,7.087003298936487283e-01,1.049005142639002353e-01,1.049005142639002353e+00,1.973904263030851758e-01,-2.686165043101733652e+00,-1.637159900462731299e+00,-1.439769474159646068e+00
6.533019698529602959e-01,7.087003298936487283e-01,5.539836004068843245e-02,5.539836004068843245e-01,2.015453033061367916e-01,-1.980086168928472112e+00,-1.426102568521587788e+00,-1.224557265215451052e+00
6.873042743112823816e-01,7.087003298936487283e-01,2.139605558236634675e-02,2.139605558236634675e-01,2.031500074748142648e-01,-1.360092178332883428e+00,-1.146131622509219961e+00,-9.429816150344056958e-01
7.086224855065251793e-01,7.087003298936487283e-01,7.784438712354901924e-05,7.784438712354901924e-04,2.031558458038485171e-01,-8.527284478097119091e-01,-8.519500039384764190e-01,-6.487941581346279296e-01
7.201984780076865489e-01,7.087003298936487283e-01,-1.149814811403782056e-02,-1.149814811403782056e-01,2.022934846952956778e-01,-4.630397000464547830e-01,-5.780211811868329885e-01,-3.757276964915373108e-01
7.247629164311973904e-01,7.087003298936487283e-01,-1.606258653754866206e-02,-1.606258653754866206e-01,2.010887907049795365e-01,-1.825775369404336601e-01,-3.432034023159202807e-01,-1.421146116109407442e-01
7.246519316258636101e-01,7.087003298936487283e-01,-1.595160173221488176e-02,-1.595160173221488176e-01,1.998924205750634009e-01,4.439392213351212035e-03,-1.550766251087976055e-01,4.481579546626579535e-02
