# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.410666582812281467e-02,6.198010213139468760e-01,5.856943554858240475e-01,5.856943554858240475e+00,4.392707666143680356e-02,0.000000000000000000e+00,5.856943554858240475e+00,5.900870631519676834e+00
1.458481563397049929e-01,6.198010213139468760e-01,4.739528649742418831e-01,4.739528649742418942e+00,7.947354153450494896e-02,-4.469659620463286132e+00,2.698690292791328105e-01,3.493425708136381758e-01
2.797091909276860910e-01,6.198010213139468760e-01,3.400918303862607850e-01,3.400918303862607850e+00,1.049804288134744967e-01,-5.354441383519243480e+00,-1.953523079656635630e+00,-1.848542650843161272e+00
4.137109173754981439e-01,6.198010213139468760e-01,2.060901039384487321e-01,2.060901039384487099e+00,1.204371866088581600e-01,-5.360069057912482116e+00,-3.299168018527995017e+00,-3.178730831919136968e+00
5.345514538723814546e-01,6.198010213139468760e-01,8.524956744156542143e-02,8.524956744156542143e-01,1.268309041669755666e-01,-4.833621459875332427e+00,-3.981125785459678212e+00,-3.854294881292702701e+00
6.354751599246002414e-01,6.198010213139468760e-01,-1.567413861065336533e-02,-1.567413861065336533e-01,1.256553437711765697e-01,-4.036948242088751471e+00,-4.193689628195285124e+00,-4.068034284424108193e+00
7.143446415008405381e-01,6.198010213139468760e-01,-9.454362018689366209e-02,-9.454362018689366209e-01,1.185645722571595229e-01,-3.154779263049611870e+00,-4.100215464918548491e+00,-3.981650892661388941e+00
7.720237325187295774e-01,6.198010213139468760e-01,-1.522227112047827013e-01,-1.522227112047827013e+00,1.071478689168008230e-01,-2.307163640715561570e+00,-3.829390752763388583e+00,-3.722242883846587524e+00
8.111065130664152356e-01,6.198010213139468760e-01,-1.913054917524683596e-01,-1.913054917524683596e+00,9.279995703536569884e-02,-1.563311221907426329e+00,-3.476366139432109925e+00,-3.383566182396744004e+00
8.349797501583960946e-01,6.198010213139468760e-01,-2.151787288444492185e-01,-2.151787288444491963e+00,7.666155237203199635e-02,-9.549294836792343588e-01,-3.106716772123726322e+00,-3.030055219751694118e+00
8.471785534211225821e-01,6.198010213139468760e-01,-2.273775321071757061e-01,-2.273775321071757283e+00,5.960823746399382395e-02,-4.879521305090595007e-01,-2.761727451580816783e+00,-2.702119214116823098e+00
8.509822829109433551e-01,6.198010213139468760e-01,-2.311812615969964790e-01,-2.311812615969964568e+00,4.226964284421908663e-02,-1.521491795928309188e-01,-2.463961795562795487e+00,-2.421692152718576185e+00
8.491952092418409981e-01,6.198010213139468760e-01,-2.293941879278941220e-01,-2.293941879278941443e+00,2.506507874962702470e-02,7.148294676409427950e-02,-2.222458932514847163e+00,-2.197393853765220229e+00
