# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.864714397556180139e-02,5.074034687377441122e-01,4.787563247621823281e-01,4.787563247621823059e+00,3.590672435716367461e-02,0.000000000000000000e+00,4.787563247621823059e+00,4.823469971978986415e+00
1.018477333965298048e-01,5.074034687377441122e-01,4.055557353412143073e-01,4.055557353412143407e+00,6.632340450775474350e-02,-2.928023576838720832e+00,1.127533776573422575e+00,1.193857181081177554e+00
1.833056403539259360e-01,5.074034687377441122e-01,3.240978283838181762e-01,3.240978283838181540e+00,9.063074163654111226e-02,-3.258316278295845247e+00,-1.733799445766370795e-02,7.329274717887734880e-02
2.618152205087271867e-01,5.074034687377441122e-01,2.455882482290169255e-01,2.455882482290169477e+00,1.090498602537173789e-01,-3.140383206192050025e+00,-6.845007239018805478e-01,-5.754508636481632244e-01
3.308890377526630955e-01,5.074034687377441122e-01,1.765144309850810167e-01,1.765144309850810167e+00,1.222884425775984524e-01,-2.762952689757436353e+00,-9.978083799066261861e-01,-8.755199373290276643e-01
3.875264013489250758e-01,5.074034687377441122e-01,1.198770673888190363e-01,1.198770673888190252e+00,1.312792226317598954e-01,-2.265494543850479214e+00,-1.066723869962288962e+00,-9.354446473305291221e-01
4.311280641974981065e-01,5.074034687377441122e-01,7.627540454024600569e-02,7.627540454024600569e-01,1.369998779722783611e-01,-1.744066513942921226e+00,-9.813124685404611691e-01,-8.443125905681827525e-01
4.626053468660056289e-01,5.074034687377441122e-01,4.479812187173848326e-02,4.479812187173848326e-01,1.403597371126587556e-01,-1.259091306740300897e+00,-8.111100880229160648e-01,-6.707503509102572536e-01
4.836938717510269603e-01,5.074034687377441122e-01,2.370959698671715188e-02,2.370959698671715188e-01,1.421379568866625309e-01,-8.435409954008532551e-01,-6.064450255336817364e-01,-4.643070686470192054e-01
4.964580716751944012e-01,5.074034687377441122e-01,1.094539706254971101e-02,1.094539706254971101e-01,1.429588616663537426e-01,-5.105679969666976348e-01,-4.011140263412005247e-01,-2.581551646748467821e-01
5.029594656782296891e-01,5.074034687377441122e-01,4.444003059514423093e-03,4.444003059514423093e-02,1.432921618958173382e-01,-2.600557601214115166e-01,-2.156157295262672857e-01,-7.232356763044994752e-02
5.050563697305768818e-01,5.074034687377441122e-01,2.347099007167230411e-03,2.347099007167230411e-02,1.434681943213548805e-01,-8.387616209388770727e-02,-6.040517202221540316e-02,8.306302229913947732e-02
5.043026497315317158e-01,5.074034687377441122e-01,3.100819006212396367e-03,3.100819006212396367e-02,1.437007557468208130e-01,3.014879996180663824e-02,6.115699002393060191e-02,2.048577457707514149e-01
5.019162529158104347e-01,5.074034687377441122e-01,5.487215821933677518e-03,5.487215821933677518e-02,1.441122969334658332e-01,9.545587262885124602e-02,1.503280308481880212e-01,2.944403277816538544e-01
4.987930051035220358e-01,5.074034687377441122e-01,8.610463634222076390e-03,8.610463634222076390e-02,1.447580817060324931e-01,1.249299124915359549e-01,2.110345488337567188e-01,3.557926305397892119e-01
4.955464293222478500e-01,5.074034687377441122e-01,1.185703941549626217e-02,1.185703941549626217e-01,1.456473596621947197e-01,1.298630312509674312e-01,2.484334254059300529e-01,3.940807850681247726e-01
4.925594071172712529e-01,5.074034687377441122e-01,1.484406162047285926e-02,1.484406162047285926e-01,1.467606642837301911e-01,1.194808881990638838e-01,2.679215044037924764e-01,4.146821686875226676e-01
4.900379523247861968e-01,5.074034687377441122e-01,1.736551641295791537e-02,1.736551641295791537e-01,1.480630780147020320e-01,1.008581916994022443e-01,2.745133558289813980e-01,4.225764338436834300e-01
4.880610075963543459e-01,5.074034687377441122e-01,1.934246114138976624e-02,1.934246114138976624e-01,1.495137626003062714e-01,7.907778913727403491e-02,2.725024005511716974e-01,4.220161631514779410e-01
4.866229702250535749e-01,5.074034687377441122e-01,2.078049851269053727e-02,2.078049851269053727e-01,1.510722999887580409e-01,5.752149485203084112e-02,2.653264799789362138e-01,4.163987799676942547e-01
4.856676663790461257e-01,5.074034687377441122e-01,2.173580235869798649e-02,2.173580235869798649e-01,1.527024851656604010e-01,3.821215384029796880e-02,2.555701774272778337e-01,4.082726625929382624e-01
4.851138348845843717e-01,5.074034687377441122e-01,2.228963385315974044e-02,2.228963385315974044e-01,1.543742077046473815e-01,2.215325977847015793e-02,2.450495983100675623e-01,3.994238060147149438e-01
4.848729871758861165e-01,5.074034687377441122e-01,2.253048156185799566e-02,2.253048156185799566e-01,1.560639938217867340e-01,9.633908347930209004e-03,2.349387239665101657e-01,3.910027177882968719e-01
4.848609123706871249e-01,5.074034687377441122e-01,2.254255636705698729e-02,2.254255636705698729e-01,1.577546855493160149e-01,4.829922079596649098e-04,2.259085558785295378e-01,3.836632414278455805e-01
4.850042157053829350e-01,5.074034687377441122e-01,2.239925303236117715e-02,2.239925303236117715e-01,1.594346295267430880e-01,-5.732133387832405447e-03,2.182603969357793661e-01,3.776950264625224540e-01
4.852432150303203073e-01,5.074034687377441122e-01,2.216025370742380485e-02,2.216025370742380485e-01,1.610966485547998817e-01,-9.559972997494892155e-03,2.120425640767431563e-01,3.731392126315430380e-01
4.855323522071894327e-01,5.074034687377441122e-01,2.187111653055467952e-02,2.187111653055467952e-01,1.627369822945914923e-01,-1.156548707476501292e-02,2.071456782307817823e-01,3.698826605253732747e-01
4.858390617149286328e-01,5.074034687377441122e-01,2.156440702281547939e-02,2.156440702281547939e-01,1.643543128213026394e-01,-1.226838030956800552e-02,2.033756899185867884e-01,3.677300027398894278e-01
