# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.421462085577167841e-02,1.135258191476027356e-01,1.377404400033744036e-01,1.377404400033743981e+00,1.033053300025308166e-02,0.000000000000000000e+00,1.377404400033743981e+00,1.387734933033996976e+00
-3.363569525804632060e-02,1.135258191476027356e-01,1.471615144056490632e-01,1.471615144056490632e+00,2.136764658067676070e-02,3.768429760909863813e-01,1.848458120147477013e+00,1.869825766728153704e+00
-2.344231486988235594e-02,1.135258191476027356e-01,1.369681340174850881e-01,1.369681340174850881e+00,3.164025663198814092e-02,-4.077352155265590028e-01,9.619461246482918781e-01,9.935863812802800954e-01
-2.396873545758522461e-03,1.135258191476027356e-01,1.159226926933612511e-01,1.159226926933612400e+00,4.033445858399023476e-02,-8.418176529649534778e-01,3.174092739686589226e-01,3.577437325526491296e-01
2.314220222704886989e-02,1.135258191476027356e-01,9.038361692055386920e-02,9.038361692055386643e-01,4.711322985303177668e-02,-1.021563030912295167e+00,-1.177268617067565026e-01,-7.061363185372471207e-02
4.889133880447607550e-02,1.135258191476027356e-01,6.463448034312666013e-02,6.463448034312666568e-01,5.196081587876627550e-02,-1.029965463097088252e+00,-3.836206596658215950e-01,-3.316598437870552640e-01
7.224007406718979674e-02,1.135258191476027356e-01,4.128574508041293889e-02,4.128574508041293889e-01,5.505724675979724314e-02,-9.339494105085488496e-01,-5.210919597044194607e-01,-4.660347129446222314e-01
9.184465932361435270e-02,1.135258191476027356e-01,2.168115982398838293e-02,2.168115982398838293e-01,5.668333374659637741e-02,-7.841834102569822385e-01,-5.673718120170984092e-01,-5.106884782705020109e-01
1.072585569204909661e-01,1.135258191476027356e-01,6.267262227111769501e-03,6.267262227111769501e-02,5.715337841362976012e-02,-6.165559038750645371e-01,-5.538832816039468421e-01,-4.967299031903170681e-01
1.186213526086214720e-01,1.135258191476027356e-01,-5.095533461018736388e-03,-5.095533461018736388e-02,5.677121340405334726e-02,-4.545118275252202356e-01,-5.054671621354076549e-01,-4.486959487313542660e-01
1.264133859325954901e-01,1.135258191476027356e-01,-1.288756678499275443e-02,-1.288756678499275443e-01,5.580464589517889623e-02,-3.116813329589607218e-01,-4.405570008088882661e-01,-3.847523549137094045e-01
1.312740928305894950e-01,1.135258191476027356e-01,-1.774827368298675934e-02,-1.774827368298675934e-01,5.447352536895488928e-02,-1.944282759197601962e-01,-3.719110127496277896e-01,-3.174374873806729003e-01
1.338766219779338185e-01,1.135258191476027356e-01,-2.035080283033108284e-02,-2.035080283033108284e-01,5.294721515668006362e-02,-1.041011658937729401e-01,-3.076091941970837684e-01,-2.546619790404037187e-01
1.348487284580311696e-01,1.135258191476027356e-01,-2.132290931042843396e-02,-2.132290931042843396e-01,5.134799695839792344e-02,-3.888425920389404489e-02,-2.521133523081783845e-01,-2.007653553497804610e-01
1.347293785077877948e-01,1.135258191476027356e-01,-2.120355936018505916e-02,-2.120355936018505916e-01,4.975773000638404608e-02,4.773998009734992110e-03,-2.072615955921155995e-01,-1.575038655857315395e-01
1.339511870248441539e-01,1.135258191476027356e-01,-2.042536787724141822e-02,-2.042536787724141822e-01,4.822582741559093555e-02,3.112765931774563732e-02,-1.731260194546685449e-01,-1.249001920390775955e-01
1.328401907446668251e-01,1.135258191476027356e-01,-1.931437159706408946e-02,-1.931437159706408946e-01,4.677724954581112538e-02,4.443985120709315062e-02,-1.487038647635477440e-01,-1.019266152177366047e-01
1.316261254354691990e-01,1.135258191476027356e-01,-1.810030628786646334e-02,-1.810030628786646334e-01,4.541972657422114340e-02,4.856261236790504476e-02,-1.324404505107595886e-01,-8.702072393653845217e-02
1.304580500100632479e-01,1.135258191476027356e-01,-1.693223086246051223e-02,-1.693223086246051223e-01,4.414980925953660568e-02,4.672301701623804426e-02,-1.225992916083670781e-01,-7.844948234883047933e-02
