# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.319932842764337227e-02,5.586909585202638473e-01,5.254916300926204542e-01,5.254916300926204542e+00,3.941187225694653407e-02,0.000000000000000000e+00,5.254916300926204542e+00,5.294328173183151520e+00
1.275029619995566577e-01,5.586909585202638473e-01,4.311879965207071619e-01,4.311879965207071841e+00,7.175097199599957121e-02,-3.772145342876531693e+00,5.397346223305401480e-01,6.114855943265400384e-01
2.360824749271737688e-01,5.586909585202638473e-01,3.226084835930900785e-01,3.226084835930900674e+00,9.594660826548132015e-02,-4.343180517104682892e+00,-1.117095681173782218e+00,-1.021149072908301036e+00
3.426115205381462525e-01,5.586909585202638473e-01,2.160794379821175948e-01,2.160794379821175948e+00,1.121525661141401509e-01,-4.261161824438898904e+00,-2.100367444617722956e+00,-1.988214878503582916e+00
4.374194407765213399e-01,5.586909585202638473e-01,1.212715177437425074e-01,1.212715177437424963e+00,1.212479299449208403e-01,-3.792316809535003497e+00,-2.579601632097578534e+00,-2.458353702152657583e+00
5.158048474058082311e-01,5.586909585202638473e-01,4.288611111445561619e-02,4.288611111445561619e-01,1.244643882785050337e-01,-3.135416265171475647e+00,-2.706555154026919485e+00,-2.582090765748414452e+00
5.765303697900493463e-01,5.586909585202638473e-01,-1.783941126978549896e-02,-1.783941126978549896e-01,1.231264324332711213e-01,-2.429020895369644606e+00,-2.607415008067499596e+00,-2.484288575634228557e+00
6.205740298303865643e-01,5.586909585202638473e-01,-6.188307131012271700e-02,-6.188307131012271700e-01,1.184852020850119259e-01,-1.761746401613488722e+00,-2.380577114714715670e+00,-2.262091912629704105e+00
6.501577941568651431e-01,5.586909585202638473e-01,-9.146683563660129579e-02,-9.146683563660129579e-01,1.116251894122668176e-01,-1.183350573059143152e+00,-2.098018929425156109e+00,-1.986393740012889264e+00
6.680386444956533110e-01,5.586909585202638473e-01,-1.093476859753894637e-01,-1.093476859753894637e+00,1.034241129641126078e-01,-7.152340135515267150e-01,-1.808710873305421352e+00,-1.705286760341308661e+00
6.770276506434667052e-01,5.586909585202638473e-01,-1.183366921232028579e-01,-1.183366921232028579e+00,9.454886105487239623e-02,-3.595602459125357697e-01,-1.542927167144564349e+00,-1.448378306089691980e+00
6.796938971428215792e-01,5.586909585202638473e-01,-1.210029386225577319e-01,-1.210029386225577319e+00,8.547364065818055523e-02,-1.066498599741949604e-01,-1.316679246199772280e+00,-1.231205605541591641e+00
6.782091109991990052e-01,5.586909585202638473e-01,-1.195181524789351579e-01,-1.195181524789351579e+00,7.650977922226041839e-02,5.939144574490295980e-02,-1.135790079044448619e+00,-1.059280299822188187e+00
6.742925452697929867e-01,5.586909585202638473e-01,-1.156015867495291394e-01,-1.156015867495291394e+00,6.783966021604573293e-02,1.566626291762407419e-01,-9.993532383190506518e-01,-9.315135781030048356e-01
6.692218671717953260e-01,5.586909585202638473e-01,-1.105309086515314787e-01,-1.105309086515314787e+00,5.954984206718087758e-02,2.028271239199064269e-01,-9.024819625954083602e-01,-8.429321205282274132e-01
6.638828912809537908e-01,5.586909585202638473e-01,-1.051919327606899435e-01,-1.051919327606899435e+00,5.166044711012912627e-02,2.135590356336614093e-01,-8.383602919732380254e-01,-7.866998448631088436e-01
6.588379403539195156e-01,5.586909585202638473e-01,-1.001469818336556683e-01,-1.001469818336556683e+00,4.414942347260494837e-02,2.017980370813710067e-01,-7.996717812551856763e-01,-7.555223577825807002e-01
6.543987892614978596e-01,5.586909585202638473e-01,-9.570783074123401235e-02,-9.570783074123401235e-01,3.697133616701239744e-02,1.775660436968662381e-01,-7.795122637154738854e-01,-7.425409275484614602e-01
6.506952523060299809e-01,5.586909585202638473e-01,-9.200429378576613360e-02,-9.200429378576613360e-01,3.007101413307993604e-02,1.481414782187151502e-01,-7.719014596389461857e-01,-7.418304455058662983e-01
6.477344343079418643e-01,5.586909585202638473e-01,-8.904347578767801696e-02,-8.904347578767801696e-01,2.339275344900408268e-02,1.184327199235246653e-01,-7.720020379532555044e-01,-7.486092845042514599e-01
6.454485468772496182e-01,5.586909585202638473e-01,-8.675758835698577087e-02,-8.675758835698577087e-01,1.688593432223015056e-02,9.143549722768984367e-02,-7.761403863421678651e-01,-7.592544520199376867e-01
