# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.781624539168394208e-02,1.723809741220020952e-01,1.445647287303181427e-01,1.445647287303181372e+00,1.084235465477386209e-02,0.000000000000000000e+00,1.445647287303181372e+00,1.456489641957955161e+00
8.707721864366858855e-02,1.723809741220020952e-01,8.530375547833350669e-02,8.530375547833350947e-01,1.724013631564887475e-02,-2.370438930079385109e+00,-1.517401375296050015e+00,-1.500161238980401102e+00
1.482164109465703983e-01,1.723809741220020952e-01,2.416456317543169696e-02,2.416456317543169696e-01,1.905247855380625202e-02,-2.445567692116072056e+00,-2.203922060361755086e+00,-2.184869581807948880e+00
2.043867388721138378e-01,1.723809741220020952e-01,-3.200576475011174260e-02,-3.200576475011174260e-01,1.665204619754787063e-02,-2.246813117021737582e+00,-2.566870764522855008e+00,-2.550218718325306888e+00
2.519347110551253821e-01,1.723809741220020952e-01,-7.955373693312328687e-02,-7.955373693312328687e-01,1.068551592756362620e-02,-1.901918887320461771e+00,-2.697456256651694417e+00,-2.686770740724131024e+00
2.894948072716167498e-01,1.723809741220020952e-01,-1.171138331496146545e-01,-1.171138331496146545e+00,1.901978441342526242e-03,-1.502403848659654706e+00,-2.673542180155801251e+00,-2.671640201714458485e+00
3.172183329116846640e-01,1.723809741220020952e-01,-1.448373587896825687e-01,-1.448373587896825576e+00,-8.960823467883665544e-03,-1.108941025602716568e+00,-2.557314613499542144e+00,-2.566275436967425883e+00
3.361589356227994707e-01,1.723809741220020952e-01,-1.637779615007973755e-01,-1.637779615007973755e+00,-2.124417058044347079e-02,-7.576241084445922702e-01,-2.395403723452566247e+00,-2.416647894033009614e+00
3.478128908343053327e-01,1.723809741220020952e-01,-1.754319167123032375e-01,-1.754319167123032486e+00,-3.440156433386621498e-02,-4.661582084602344800e-01,-2.220477375583266966e+00,-2.254878939917133174e+00
3.537978880873610121e-01,1.723809741220020952e-01,-1.814169139653589169e-01,-1.814169139653589280e+00,-4.800783288126812820e-02,-2.393998901222271769e-01,-2.053569029775816457e+00,-2.101576862657084543e+00
3.556469481545670441e-01,1.723809741220020952e-01,-1.832659740325649489e-01,-1.832659740325649489e+00,-6.175278093371050492e-02,-7.396240268824127995e-02,-1.906622143013890769e+00,-1.968374923947601385e+00
3.546920904230181915e-01,1.723809741220020952e-01,-1.823111163010160962e-01,-1.823111163010160851e+00,-7.542611465628670797e-02,3.819430926195410692e-02,-1.784916853748206744e+00,-1.860342968404493424e+00
3.520136344481455404e-01,1.723809741220020952e-01,-1.796326603261434451e-01,-1.796326603261434451e+00,-8.889856418074747191e-02,1.071382389949060432e-01,-1.689188364266528408e+00,-1.778086928447275783e+00
3.484341406295212717e-01,1.723809741220020952e-01,-1.760531665075191765e-01,-1.760531665075191654e+00,-1.021025516688114088e-01,1.431797527449707452e-01,-1.617351912330220909e+00,-1.719454463999032345e+00
