# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.856594802664510546e-02,6.837067339143844125e-01,6.451407858877392654e-01,6.451407858877392876e+00,4.838555894158044768e-02,0.000000000000000000e+00,6.451407858877392876e+00,6.499793417818973573e+00
1.442040890755625360e-01,6.837067339143844125e-01,5.395026448388218210e-01,5.395026448388218654e+00,8.884825730449208425e-02,-4.225525641956697775e+00,1.169500806431520878e+00,1.258349063736012852e+00
2.644999796059227526e-01,6.837067339143844125e-01,4.192067543084616599e-01,4.192067543084617043e+00,1.202887638776267143e-01,-4.811835621214406444e+00,-6.197680781297894015e-01,-4.994793142521629647e-01
3.818753358378438878e-01,6.837067339143844125e-01,3.018313980765405247e-01,3.018313980765405358e+00,1.429261187333672467e-01,-4.695014249276844964e+00,-1.676700268511439607e+00,-1.533774149778072360e+00
4.859872094160669342e-01,6.837067339143844125e-01,1.977195244983174782e-01,1.977195244983174671e+00,1.577550830707410423e-01,-4.164474943128921858e+00,-2.187279698145747187e+00,-2.029524615075006366e+00
5.718780956876224897e-01,6.837067339143844125e-01,1.118286382267619228e-01,1.118286382267619228e+00,1.661422309377482143e-01,-3.435635450862222218e+00,-2.317349068594602990e+00,-2.151206837656854720e+00
6.383311724266921283e-01,6.837067339143844125e-01,4.537556148769228415e-02,4.537556148769228415e-01,1.695453980493251134e-01,-2.658123069562785545e+00,-2.204367454685862704e+00,-2.034822056636537368e+00
6.865102874434789726e-01,6.837067339143844125e-01,-2.803553529094560126e-03,-2.803553529094560126e-02,1.693351315346430241e-01,-1.927164600671473771e+00,-1.955200135962419372e+00,-1.785865004427776404e+00
7.189050112600706699e-01,6.837067339143844125e-01,-3.519827734568625743e-02,-3.519827734568625743e-01,1.666952607337165437e-01,-1.295788952663667892e+00,-1.647771726120530467e+00,-1.481076465386813812e+00
7.385632292668767862e-01,6.837067339143844125e-01,-5.485649535249237374e-02,-5.485649535249237374e-01,1.625810235822796046e-01,-7.863287202722446523e-01,-1.334893673797168390e+00,-1.172312650214888841e+00
7.485725796156166290e-01,6.837067339143844125e-01,-6.486584570123221649e-02,-6.486584570123221649e-01,1.577160851546872133e-01,-4.003740139495937100e-01,-1.049032470961915875e+00,-8.913163858072286061e-01
7.517430249503668227e-01,6.837067339143844125e-01,-6.803629103598241024e-02,-6.803629103598241024e-01,1.526133633269885215e-01,-1.268178133900077498e-01,-8.071807237498318521e-01,-6.545673604228433584e-01
7.504420555249711189e-01,6.837067339143844125e-01,-6.673532161058670642e-02,-6.673532161058670642e-01,1.476082142061945213e-01,5.203877701582815263e-02,-6.153144390900389116e-01,-4.677062248838443903e-01
7.465382826948195882e-01,6.837067339143844125e-01,-6.283154878043517577e-02,-6.283154878043517577e-01,1.428958480476618664e-01,1.561509132060612259e-01,-4.721645745982905318e-01,-3.292687265506286654e-01
7.414160814432444457e-01,6.837067339143844125e-01,-5.770934752886003327e-02,-5.770934752886003327e-01,1.385676469829973667e-01,2.048880500630057000e-01,-3.722054252255946327e-01,-2.336377782425972383e-01
7.360317612533259224e-01,6.837067339143844125e-01,-5.232502733894150992e-02,-5.232502733894150992e-01,1.346432699325767479e-01,2.153728075967409339e-01,-3.078774657926741654e-01,-1.732341958600974174e-01
7.309893579488889737e-01,6.837067339143844125e-01,-4.728262403450456119e-02,-4.728262403450456119e-01,1.310970731299889169e-01,2.016961321774779492e-01,-2.711301081675676627e-01,-1.400330350375787458e-01
7.266208831381588684e-01,6.837067339143844125e-01,-4.291414922377445595e-02,-4.291414922377445595e-01,1.278785119382058466e-01,1.747389924292042096e-01,-2.544024998085403499e-01,-1.265239878703344756e-01
