# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.530717546345441840e-02,7.824176876197003194e-01,8.077248630831547205e-01,8.077248630831547871e+00,6.057936473123660959e-02,0.000000000000000000e+00,8.077248630831547871e+00,8.137827995562783912e+00
3.663818871708696134e-02,7.824176876197003194e-01,7.457794989026134136e-01,7.457794989026133692e+00,1.165128271489326017e-01,-2.477814567221652275e+00,4.979980421804481416e+00,5.096493248953414046e+00
1.554227450755304440e-01,7.824176876197003194e-01,6.269949425441698754e-01,6.269949425441698310e+00,1.635374478397453590e-01,-4.751382254337741529e+00,1.518567171103956781e+00,1.682104618943702334e+00
2.969026073117788656e-01,7.824176876197003194e-01,4.855150803079214539e-01,4.855150803079214761e+00,1.999510788628394709e-01,-5.659194489449936860e+00,-8.040436863707220994e-01,-6.040926075078827395e-01
4.382158031613164750e-01,7.824176876197003194e-01,3.442018844583838444e-01,3.442018844583838444e+00,2.257662201972182592e-01,-5.652527833981504379e+00,-2.210508989397665935e+00,-1.984742769200447565e+00
5.655558310072175132e-01,7.824176876197003194e-01,2.168618566124828062e-01,2.168618566124828284e+00,2.420308594431545002e-01,-5.093601113836041527e+00,-2.924982547711213243e+00,-2.682951688268058632e+00
6.719406016588058694e-01,7.824176876197003194e-01,1.104770859608944500e-01,1.104770859608944500e+00,2.503166408902215978e-01,-4.255390826063534249e+00,-3.150619966454589971e+00,-2.900303325564368429e+00
7.551965987431185079e-01,7.824176876197003194e-01,2.722108887658181153e-02,2.722108887658181153e-01,2.523582225559651837e-01,-3.330239883372505538e+00,-3.058028994606687423e+00,-2.805670772050722128e+00
8.162701477952919449e-01,7.824176876197003194e-01,-3.385246017559162546e-02,-3.385246017559162546e-01,2.498192880427958229e-01,-2.442941962086937480e+00,-2.781466563842853734e+00,-2.531647275800057884e+00
8.579014837778327074e-01,7.824176876197003194e-01,-7.548379615813238797e-02,-7.548379615813238797e-01,2.441580033309359021e-01,-1.665253439301630500e+00,-2.420091400882954602e+00,-2.175933397552018533e+00
8.836477454732212244e-01,7.824176876197003194e-01,-1.012300578535209050e-01,-1.012300578535209050e+00,2.365657489919218426e-01,-1.029850467815540682e+00,-2.042151046350749510e+00,-1.805585297358828001e+00
8.972124138833894591e-01,7.824176876197003194e-01,-1.147947262636891397e-01,-1.147947262636891397e+00,2.279561445221451876e-01,-5.425867364067293863e-01,-1.690533999043620783e+00,-1.462577854521475595e+00
9.020255634367109199e-01,7.824176876197003194e-01,-1.196078758170106004e-01,-1.196078758170106004e+00,2.189855538358693732e-01,-1.925259821328584309e-01,-1.388604740302964435e+00,-1.169619186467095062e+00
9.010167808137293788e-01,7.824176876197003194e-01,-1.185990931940290594e-01,-1.185990931940290594e+00,2.100906218463172159e-01,4.035130491926164353e-02,-1.145639627021028950e+00,-9.355490051747117342e-01
8.965267678273686203e-01,7.824176876197003194e-01,-1.141090802076683008e-01,-1.141090802076683008e+00,2.015324408307420934e-01,1.796005194544303407e-01,-9.614902826222526677e-01,-7.599578417915106021e-01
8.903114361114606856e-01,7.824176876197003194e-01,-1.078937484917603662e-01,-1.078937484917603662e+00,1.934404096938600603e-01,2.486132686363173860e-01,-8.303242162812862759e-01,-6.368838065874262711e-01
8.836015260180464237e-01,7.824176876197003194e-01,-1.011838383983461043e-01,-1.011838383983461043e+00,1.858516218139841247e-01,2.683964037365704769e-01,-7.434419802468905658e-01,-5.575903584329064966e-01
8.771899720286711055e-01,7.824176876197003194e-01,-9.477228440897078610e-02,-9.477228440897078610e-01,1.787437004833113130e-01,2.564621595750127270e-01,-6.912606845146951340e-01,-5.125169840313837932e-01
