# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.266765797106996327e-02,3.613986564655238265e-01,3.287309984944538632e-01,3.287309984944538854e+00,2.465482488708403697e-02,0.000000000000000000e+00,3.287309984944538854e+00,3.311964809831622780e+00
1.196195736987456515e-01,3.613986564655238265e-01,2.417790827667781750e-01,2.417790827667781528e+00,4.278825609459240009e-02,-3.478076629107027529e+00,-1.060285801439246001e+00,-1.017497545344653531e+00
2.175611236312642860e-01,3.613986564655238265e-01,1.438375328342595405e-01,1.438375328342595516e+00,5.357607105716186841e-02,-3.917661997300745380e+00,-2.479286668958149864e+00,-2.425710597900987864e+00
3.124101772430625257e-01,3.613986564655238265e-01,4.898847922246130082e-02,4.898847922246130082e-01,5.725020699884646180e-02,-3.793962144471929587e+00,-3.304077352247316579e+00,-3.246827145248470270e+00
3.959555690606655909e-01,3.613986564655238265e-01,-3.455691259514176439e-02,-3.455691259514176439e-01,5.465843855421083364e-02,-3.341815672704122608e+00,-3.687384798655540141e+00,-3.632726360101329544e+00
4.643383069355448423e-01,3.613986564655238265e-01,-1.029396504700210158e-01,-1.029396504700210269e+00,4.693796476895925607e-02,-2.735309514995170055e+00,-3.764706019695380323e+00,-3.717768054926421151e+00
5.167079739194493371e-01,3.613986564655238265e-01,-1.553093174539255106e-01,-1.553093174539255106e+00,3.528976595991484277e-02,-2.094786679356179793e+00,-3.647879853895434898e+00,-3.612590087935520167e+00
5.541163496822881784e-01,3.613986564655238265e-01,-1.927176932167643519e-01,-1.927176932167643519e+00,2.083593896865752054e-02,-1.496335030513553654e+00,-3.423511962681197396e+00,-3.402676023712539966e+00
5.786625748662911350e-01,3.613986564655238265e-01,-2.172639184007673085e-01,-2.172639184007673308e+00,4.541145088599970146e-03,-9.818490073601182644e-01,-3.154488191367791572e+00,-3.149947046279191643e+00
5.928739392457915702e-01,3.613986564655238265e-01,-2.314752827802677437e-01,-2.314752827802677437e+00,-1.281950111992011254e-02,-5.684545751800174074e-01,-2.883207402982694845e+00,-2.896026904102614985e+00
5.992896442425553749e-01,3.613986564655238265e-01,-2.378909877770315484e-01,-2.378909877770315262e+00,-3.066132520319747937e-02,-2.566281998705521872e-01,-2.635538077640867449e+00,-2.666199402844064981e+00
6.002079648691680536e-01,3.613986564655238265e-01,-2.388093084036442271e-01,-2.388093084036442271e+00,-4.857202333347079848e-02,-3.673282506450714635e-02,-2.424825909100949417e+00,-2.473397932434420188e+00
5.975569158297260319e-01,3.613986564655238265e-01,-2.361582593642022054e-01,-2.361582593642022054e+00,-6.628389278578597499e-02,1.060419615776808655e-01,-2.255540632064341189e+00,-2.321824524850127247e+00
5.928522312000722438e-01,3.613986564655238265e-01,-2.314535747345484173e-01,-2.314535747345484396e+00,-8.364291089087709519e-02,1.881873851861515234e-01,-2.126348362159332872e+00,-2.209991273050210037e+00
5.872122434982057770e-01,3.613986564655238265e-01,-2.258135870326819505e-01,-2.258135870326819727e+00,-1.005789299183282304e-01,2.255995080746586723e-01,-2.032536362252161055e+00,-2.133115292170489230e+00
5.814057125329239462e-01,3.613986564655238265e-01,-2.200070560674001197e-01,-2.200070560674001197e+00,-1.170794591233832588e-01,2.322612386112732352e-01,-1.967809322062727961e+00,-2.084888781186111206e+00
