# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.246672696297459720e-02,3.598037661311274671e-01,3.273370391681528768e-01,3.273370391681528879e+00,2.455027793761146299e-02,0.000000000000000000e+00,3.273370391681528879e+00,3.297920669619140543e+00
1.077795403050834377e-01,3.598037661311274671e-01,2.520242258260440016e-01,2.520242258260440238e+00,4.345209487456476449e-02,-3.012512533684355009e+00,-4.922702754239147716e-01,-4.488181805493498544e-01
1.884710515246416085e-01,3.598037661311274671e-01,1.713327146064858586e-01,1.713327146064858475e+00,5.630204847005121360e-02,-3.227660448782325719e+00,-1.514333302717467244e+00,-1.458031254247416086e+00
2.644491298846684546e-01,3.598037661311274671e-01,9.535463624645901248e-02,9.535463624645901248e-01,6.345364618853563399e-02,-3.039123134401073845e+00,-2.085576771936483720e+00,-2.022123125747948169e+00
3.300728566701586209e-01,3.598037661311274671e-01,2.973090946096884624e-02,2.973090946096884624e-01,6.568346439810829329e-02,-2.624949071419606650e+00,-2.327639976809918299e+00,-2.261956512411809950e+00
3.829438980144735383e-01,3.598037661311274671e-01,-2.314013188334607118e-02,-2.314013188334607118e-01,6.394795450685734906e-02,-2.114841653772596697e+00,-2.346242972606057187e+00,-2.282295018099199879e+00
4.228588688607393120e-01,3.598037661311274671e-01,-6.305510272961184493e-02,-6.305510272961184493e-01,5.921882180213645930e-02,-1.596598833850630950e+00,-2.227149861146749288e+00,-2.167931039344613176e+00
4.509614089965017780e-01,3.598037661311274671e-01,-9.115764286537431094e-02,-9.115764286537431094e-01,5.238199858723338598e-02,-1.124101605430498640e+00,-2.035678034084241972e+00,-1.983296035497008392e+00
4.690978684602369886e-01,3.598037661311274671e-01,-1.092941023291095215e-01,-1.092941023291095215e+00,4.418494091255016631e-02,-7.254583785494084225e-01,-1.818399401840503637e+00,-1.774214460927953541e+00
4.793590629976354767e-01,3.598037661311274671e-01,-1.195552968665080096e-01,-1.195552968665080096e+00,3.521829364756207115e-02,-4.104477814959395232e-01,-1.606000750161019619e+00,-1.570782456513457603e+00
4.837793126528421861e-01,3.598037661311274671e-01,-1.239755465217147190e-01,-1.239755465217147190e+00,2.592012765843346514e-02,-1.768099862082683771e-01,-1.416565451425415567e+00,-1.390645323766982022e+00
4.841599887533219460e-01,3.598037661311274671e-01,-1.243562226221944789e-01,-1.243562226221944789e+00,1.659341096176887922e-02,-1.522704401919039441e-02,-1.258789270241135183e+00,-1.242195859279366266e+00
4.819855859439508561e-01,3.598037661311274671e-01,-1.221818198128233890e-01,-1.221818198128233890e+00,7.429774475807124703e-03,8.697611237484359492e-02,-1.134842085753390295e+00,-1.127412311277583123e+00
4.784039397047467612e-01,3.598037661311274671e-01,-1.186001735736192941e-01,-1.186001735736192941e+00,-1.465238542214323571e-03,1.432658495681637945e-01,-1.042735886168029147e+00,-1.044201124710243400e+00
4.742471619013830519e-01,3.598037661311274671e-01,-1.144433957702555849e-01,-1.144433957702555738e+00,-1.004849322498349226e-02,1.662711121345483711e-01,-9.781628455680073664e-01,-9.882113387929909454e-01
4.700751503930322706e-01,3.598037661311274671e-01,-1.102713842619048035e-01,-1.102713842619047924e+00,-1.831884704462635044e-02,1.668804603340312553e-01,-9.358333822850166683e-01,-9.541522293296429424e-01
4.662284962743278860e-01,3.598037661311274671e-01,-1.064247301432004189e-01,-1.064247301432004189e+00,-2.630070180536638741e-02,1.538661647481753825e-01,-9.103811366838288066e-01,-9.366818384891952842e-01
4.628819034536743593e-01,3.598037661311274671e-01,-1.030781373225468922e-01,-1.030781373225468922e+00,-3.403156210455740571e-02,1.338637128261410680e-01,-8.969176603993278540e-01,-9.309492225038853430e-01
4.600926980909248454e-01,3.598037661311274671e-01,-1.002889319597973783e-01,-1.002889319597973783e+00,-4.155323200154220631e-02,1.115682145099805567e-01,-8.913211050879932262e-01,-9.328743370895353770e-01
4.578416290402227973e-01,3.598037661311274671e-01,-9.803786290909533019e-02,-9.803786290909533019e-01,-4.890607171972435885e-02,9.004276202808192409e-02,-8.903358670628713778e-01,-9.392419387825956534e-01
4.560650202846376344e-01,3.598037661311274671e-01,-9.626125415351016734e-02,-9.626125415351016734e-01,-5.612566578123762140e-02,7.106435022340651386e-02,-8.915481913116951596e-01,-9.476738570929328365e-01
4.546785526410659362e-01,3.598037661311274671e-01,-9.487478650993846907e-02,-9.487478650993846907e-01,-6.324127476948300519e-02,5.545870574286793087e-02,-8.932891593565167598e-01,-9.565304341259996956e-01
4.535936603391770849e-01,3.598037661311274671e-01,-9.378989420804961785e-02,-9.378989420804961785e-01,-7.027551683508673208e-02,4.339569207555404873e-02,-8.945032500049421298e-01,-9.647787668400289451e-01
4.527278600518307439e-01,3.598037661311274671e-01,-9.292409392070327678e-02,-9.292409392070327678e-01,-7.724482387913947368e-02,3.463201149385364275e-02,-8.946089277131791251e-01,-9.718537515923186820e-01
4.520104019315040467e-01,3.598037661311274671e-01,-9.220663580037657958e-02,-9.220663580037657958e-01,-8.416032156416772270e-02,2.869832481306788807e-02,-8.933680331906979077e-01,-9.775283547548656582e-01
