# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.181889904567396232e-02,3.827337870808441012e-01,4.145526861265180774e-01,4.145526861265180329e+00,3.109145145948885580e-02,0.000000000000000000e+00,4.145526861265180329e+00,4.176618312724668769e+00
-3.242609160865926599e-02,3.827337870808441012e-01,4.151598786895033810e-01,4.151598786895033477e+00,6.222844236120160522e-02,2.428770251941214653e-02,4.175886489414445180e+00,4.238114931775646355e+00
-1.206611498446138325e-03,3.827337870808441012e-01,3.839403985792902430e-01,3.839403985792902319e+00,9.102397225464836650e-02,-1.248779204408525523e+00,2.590624781384376796e+00,2.681648753639024996e+00
4.627487950359920887e-02,3.827337870808441012e-01,3.364589075772448923e-01,3.364589075772448812e+00,1.162583903229417320e-01,-1.899259640081814027e+00,1.465329435690634785e+00,1.581587826013576503e+00
9.901777212122228611e-02,3.827337870808441012e-01,2.837160149596218428e-01,2.837160149596218428e+00,1.375370914449133841e-01,-2.109715704704921979e+00,7.274444448912964489e-01,8.649815363362098886e-01
1.498560034576494338e-01,3.827337870808441012e-01,2.328777836231946674e-01,2.328777836231946452e+00,1.550029252166529592e-01,-2.033529253457087016e+00,2.952485827748594360e-01,4.502515079915125895e-01
1.946422732294336710e-01,3.827337870808441012e-01,1.880915138514104301e-01,1.880915138514104301e+00,1.691097887555087498e-01,-1.791450790871369492e+00,8.946434764273480944e-02,2.585741363982436702e-01
2.314598077206423410e-01,3.827337870808441012e-01,1.512739793602017602e-01,1.512739793602017713e+00,1.804553372075238804e-01,-1.472701379648346798e+00,4.003841395367091494e-02,2.204937511611948509e-01
2.599278030789048954e-01,3.827337870808441012e-01,1.228059840019392057e-01,1.228059840019392057e+00,1.896657860076693125e-01,-1.138719814330502178e+00,8.934002568888987916e-02,2.790058116965592472e-01
2.806313799095750405e-01,3.827337870808441012e-01,1.021024071712690606e-01,1.021024071712690606e+00,1.973234665455144698e-01,-8.281430732268058037e-01,1.928809984858848026e-01,3.902044650313993834e-01
2.946825247460010955e-01,3.827337870808441012e-01,8.805126233484300569e-02,8.805126233484300569e-01,2.039273112206276828e-01,-5.620457934570421976e-01,3.184668298913878592e-01,5.223941411120156531e-01
3.034031343489893007e-01,3.827337870808441012e-01,7.933065273185480049e-02,7.933065273185480049e-01,2.098771101755168011e-01,-3.488243841195282080e-01,4.444821431990197969e-01,6.543592533745365980e-01
3.081128598411648212e-01,3.827337870808441012e-01,7.462092723967927999e-02,7.462092723967927999e-01,2.154736797184927388e-01,-1.883890196870208200e-01,5.578202527097719798e-01,7.732939324282647187e-01
3.100010480130649948e-01,3.827337870808441012e-01,7.273273906777910636e-02,7.273273906777910636e-01,2.209286351485761912e-01,-7.552752687600694514e-02,6.517998638017841184e-01,8.727284989503603096e-01
3.100620445299107075e-01,3.827337870808441012e-01,7.267174255093339363e-02,7.267174255093339363e-01,2.263790158398961694e-01,-2.439860673828508908e-03,7.242775648355054274e-01,9.506565806754015968e-01
3.090751302089523866e-01,3.827337870808441012e-01,7.365865687189171451e-02,7.365865687189171451e-01,2.319034151052880577e-01,3.947657283833283515e-02,7.760631415572499803e-01,1.007966556662537982e+00
3.076134048100614415e-01,3.827337870808441012e-01,7.512038227078265962e-02,7.512038227078265962e-01,2.375374437755967127e-01,5.846901595563780418e-02,8.096728386634644004e-01,1.047210282439061224e+00
3.060693055910030935e-01,3.827337870808441012e-01,7.666448148984100763e-02,7.666448148984100763e-01,2.432872798873347842e-01,6.176396876233392064e-02,8.284087836607439970e-01,1.071696063548078781e+00
3.046876903628674693e-01,3.827337870808441012e-01,7.804609671797663184e-02,7.804609671797663184e-01,2.491407371411830662e-01,5.526460912542496828e-02,8.357255763051912867e-01,1.084866313446374297e+00
3.036002616246375463e-01,3.827337870808441012e-01,7.913352545620655487e-02,7.913352545620655487e-01,2.550757515503985218e-01,4.349714952919692124e-02,8.348324040912624699e-01,1.089908155641660992e+00
3.028574377982662380e-01,3.827337870808441012e-01,7.987634928257786315e-02,7.987634928257786315e-01,2.610664777465918629e-01,2.971295305485233129e-02,8.284764458806309628e-01,1.089542923627222937e+00
