# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.180055620590880955e-02,4.087648040785811232e-01,4.305653602844899397e-01,4.305653602844899730e+00,3.229240202133674964e-02,0.000000000000000000e+00,4.305653602844899730e+00,4.337946004866236827e+00
-3.303709736808147640e-02,4.087648040785811232e-01,4.418019014466625927e-01,4.418019014466626260e+00,6.542754462983643715e-02,4.494616464869061190e-01,4.867480660953532379e+00,4.932908205583368400e+00
-2.776000147934668330e-02,4.087648040785811232e-01,4.365248055579278308e-01,4.365248055579278308e+00,9.816690504668104666e-02,-2.110838355493904750e-01,4.154164220029887389e+00,4.252331125076569407e+00
-1.277503934477242434e-02,4.087648040785811232e-01,4.215398434233535441e-01,4.215398434233535774e+00,1.297823933034325528e-01,-5.993984853829714687e-01,3.615999948850564305e+00,3.745782342153996414e+00
6.852301206415573748e-03,4.087648040785811232e-01,4.019125028721655668e-01,4.019125028721656001e+00,1.599258310188449994e-01,-7.850936220475190908e-01,3.234031406674136910e+00,3.393957237692982076e+00
2.760376912960716550e-02,4.087648040785811232e-01,3.811610349489739646e-01,3.811610349489739757e+00,1.885129086400180454e-01,-8.300587169276640864e-01,2.981551632562075671e+00,3.170064541202093800e+00
4.724043745989346677e-02,4.087648040785811232e-01,3.615243666186876426e-01,3.615243666186876315e+00,2.156272361364195977e-01,-7.854667332114528833e-01,2.829776932975423431e+00,3.045404169111843196e+00
6.451570247637197775e-02,4.087648040785811232e-01,3.442491016022091177e-01,3.442491016022091177e+00,2.414459187565852760e-01,-6.910106006591409944e-01,2.751480415362950183e+00,2.992926334119535348e+00
7.890478582911961136e-02,4.087648040785811232e-01,3.298600182494615396e-01,3.298600182494615396e+00,2.661854201252948915e-01,-5.755633341099031242e-01,2.723036848384712272e+00,2.989222268510006941e+00
9.037064686204109021e-02,4.087648040785811232e-01,3.183941572165400191e-01,3.183941572165400302e+00,2.900649819165354026e-01,-4.586344413168608192e-01,2.725307130848539483e+00,3.015372112765074775e+00
9.917478401768708984e-02,4.087648040785811232e-01,3.095900200608940334e-01,3.095900200608940445e+00,3.132842334211024538e-01,-3.521654862258394303e-01,2.743734714383101014e+00,3.057018947804203357e+00
1.057336656464488989e-01,4.087648040785811232e-01,3.030311384321322521e-01,3.030311384321322521e+00,3.360115688035123505e-01,-2.623552651504712507e-01,2.767956119170851270e+00,3.103967687974363621e+00
