# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.486415413242270070e-02,7.255071752026935883e-01,7.006430210702708772e-01,7.006430210702708550e+00,5.254822658027032134e-02,0.000000000000000000e+00,7.006430210702708550e+00,7.058978437282978469e+00
1.098945942072536708e-01,7.255071752026935883e-01,6.156125809954399175e-01,6.156125809954398953e+00,9.871917015492830128e-02,-3.401217602993238387e+00,2.754908206961160566e+00,2.853627377116088937e+00
2.130378096228240370e-01,7.255071752026935883e-01,5.124693655798695513e-01,5.124693655798695957e+00,1.371543725734185037e-01,-4.125728616622814648e+00,9.989650391758813086e-01,1.136119411749299424e+00
3.171187207254658746e-01,7.255071752026935883e-01,4.083884544772277136e-01,4.083884544772277359e+00,1.677835066592106017e-01,-4.163236444105673506e+00,-7.935189933339614754e-02,8.843160732581445416e-02
4.116604494709443229e-01,7.255071752026935883e-01,3.138467257317492654e-01,3.138467257317492543e+00,1.913220110890918035e-01,-3.781669149819137932e+00,-6.432018925016453892e-01,-4.518798814125535301e-01
4.912598809718757287e-01,7.255071752026935883e-01,2.342472942308178596e-01,2.342472942308178485e+00,2.088905581564031166e-01,-3.183977260037256229e+00,-8.415043177290777443e-01,-6.326137595726746277e-01
5.541096764466588720e-01,7.255071752026935883e-01,1.713974987560347163e-01,1.713974987560347163e+00,2.217453705631057259e-01,-2.513991818991325733e+00,-8.000168314309785700e-01,-5.782714608678727330e-01
6.007532588823417674e-01,7.255071752026935883e-01,1.247539163203518209e-01,1.247539163203518209e+00,2.311019142871321153e-01,-1.865743297427315817e+00,-6.182041342237976078e-01,-3.871022199366653815e-01
6.331023206882364640e-01,7.255071752026935883e-01,9.240485451445712428e-02,9.240485451445712428e-01,2.380322783757164440e-01,-1.293962472235787864e+00,-3.699139270912166211e-01,-1.318816487155001216e-01
6.537090675765546699e-01,7.255071752026935883e-01,7.179810762613891839e-02,7.179810762613891839e-01,2.434171364476768185e-01,-8.242698755327282356e-01,-1.062887992713390517e-01,1.371283371763377668e-01
6.652635994062147118e-01,7.255071752026935883e-01,6.024357579647887651e-02,6.024357579647887651e-01,2.479354046324127314e-01,-4.621812731864016754e-01,1.402544847783870896e-01,3.881898894107997933e-01
6.702765316995612510e-01,7.255071752026935883e-01,5.523064350313233728e-02,5.523064350313233728e-01,2.520777028951476373e-01,-2.005172917338615690e-01,3.517891432974618038e-01,6.038668461926094411e-01
6.709046340244123607e-01,7.255071752026935883e-01,5.460254117828122755e-02,5.460254117828122755e-01,2.561728934835187932e-01,-2.512409299404438912e-02,5.209013187887678864e-01,7.770742122722866796e-01
6.688799800415647923e-01,7.255071752026935883e-01,5.662719516112879603e-02,5.662719516112879603e-01,2.604199331206034085e-01,8.098615931390273914e-02,6.472581109251906994e-01,9.076780440457941079e-01
6.655086080687536709e-01,7.255071752026935883e-01,5.999856713393991736e-02,5.999856713393991736e-01,2.649198256556488662e-01,1.348548789124448533e-01,7.348405502518440269e-01,9.997603759074928931e-01
6.617113414245958669e-01,7.255071752026935883e-01,6.379583377809772138e-02,6.379583377809772138e-01,2.697045131890062342e-01,1.518906657663121607e-01,7.898490035472893744e-01,1.059553516736295720e+00
6.580861115173795017e-01,7.255071752026935883e-01,6.742106368531408656e-02,6.742106368531408656e-01,2.747610929654047407e-01,1.450091962886546071e-01,8.192198331417954726e-01,1.093980926107200213e+00
6.549771924408136492e-01,7.255071752026935883e-01,7.052998276187993909e-02,7.052998276187993909e-01,2.800508416725457361e-01,1.243567630626341014e-01,8.296565906814334923e-01,1.109707432353979284e+00
6.525418492573660245e-01,7.255071752026935883e-01,7.296532594532756377e-02,7.296532594532756377e-01,2.855232411184453478e-01,9.741372733790498728e-02,8.270669867911806250e-01,1.112590227909626028e+00
6.508089099225932150e-01,7.255071752026935883e-01,7.469826528010037325e-02,7.469826528010037325e-01,2.911256110144528897e-01,6.931757339091237924e-02,8.163002261919161118e-01,1.107425837206369001e+00
6.497267305294625039e-01,7.255071752026935883e-01,7.578044467323108435e-02,7.578044467323108435e-01,2.968091443649452099e-01,4.328717572522844392e-02,8.010916224575392874e-01,1.097900766822484497e+00
6.492000603741351350e-01,7.255071752026935883e-01,7.630711482855845329e-02,7.630711482855845329e-01,3.025321779770870911e-01,2.106680621309475754e-02,7.841379544986792904e-01,1.086670132475766382e+00
6.491165931131439581e-01,7.255071752026935883e-01,7.639058208954963014e-02,7.639058208954963014e-01,3.082614716338032967e-01,3.338690439647074015e-03,7.672445113351433754e-01,1.075505982968946617e+00
6.493646872514207136e-01,7.255071752026935883e-01,7.614248795127287472e-02,7.614248795127287472e-01,3.139721582301487346e-01,-9.923765531070216639e-03,7.515011139816585306e-01,1.065473272211807210e+00
6.498440156813939383e-01,7.255071752026935883e-01,7.566315952129964995e-02,7.566315952129964995e-01,3.196468951942462167e-01,-1.917313719892899115e-02,7.374584580140675083e-01,1.057105353208313669e+00
6.504708992130288081e-01,7.255071752026935883e-01,7.503627598966478018e-02,7.503627598966478018e-01,3.252746158934711196e-01,-2.507534126539479047e-02,7.252874186312530114e-01,1.050562034524724186e+00
6.511799046594893836e-01,7.255071752026935883e-01,7.432727054320420468e-02,7.432727054320420468e-01,3.308491611842114266e-01,-2.836021785842302023e-02,7.149124875736190265e-01,1.045761648757830509e+00
6.519230281631067658e-01,7.255071752026935883e-01,7.358414703958682246e-02,7.358414703958682246e-01,3.363679722121804549e-01,-2.972494014469528878e-02,7.061165302511729358e-01,1.042484502463353335e+00
6.526674982609361741e-01,7.255071752026935883e-01,7.283967694175741414e-02,7.283967694175741414e-01,3.418309479828122166e-01,-2.977880391317633268e-02,6.986179655043978087e-01,1.040448913487209914e+00
6.533929590632161499e-01,7.255071752026935883e-01,7.211421613947743836e-02,7.211421613947743836e-01,3.472395141932730356e-01,-2.901843209119903122e-02,6.921237293035753524e-01,1.039363243496848277e+00
6.540885538700430546e-01,7.255071752026935883e-01,7.141862133265053370e-02,7.141862133265053370e-01,3.525959107932218339e-01,-2.782379227307618663e-02,6.863624210534291503e-01,1.038958331846651095e+00
6.547502335649150185e-01,7.255071752026935883e-01,7.075694163777856982e-02,7.075694163777856982e-01,3.579026814160551906e-01,-2.646718779487855500e-02,6.811022285829071432e-01,1.039004909998962223e+00
