# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.045051947030309042e-02,5.475542127557958549e-01,5.171036932854927715e-01,5.171036932854927493e+00,3.878277699641195786e-02,0.000000000000000000e+00,5.171036932854927493e+00,5.209819709851339020e+00
1.099982855144727711e-01,5.475542127557958549e-01,4.375559272413230838e-01,4.375559272413230616e+00,7.159947153951119747e-02,-3.181910641766787506e+00,1.193648630646443110e+00,1.265248102185954515e+00
1.991975820558552213e-01,5.475542127557958549e-01,3.483566306999406059e-01,3.483566306999406059e+00,9.772621884200674569e-02,-3.567971861655299115e+00,-8.440555465589305584e-02,1.332066418611388414e-02
2.855291347144520153e-01,5.475542127557958549e-01,2.620250780413438396e-01,2.620250780413438285e+00,1.173780996951075267e-01,-3.453262106343870652e+00,-8.330113259304323670e-01,-7.156332262353246598e-01
3.617034045860487712e-01,5.475542127557958549e-01,1.858508081697470837e-01,1.858508081697470837e+00,1.313169103078385691e-01,-3.046970794863870236e+00,-1.188462713166399398e+00,-1.057145802858560746e+00
4.243052659044131425e-01,5.475542127557958549e-01,1.232489468513827124e-01,1.232489468513827013e+00,1.405605813216922739e-01,-2.504074452734574852e+00,-1.271584984220747838e+00,-1.131024402899055481e+00
4.725959326691401841e-01,5.475542127557958549e-01,7.495828008665567088e-02,7.495828008665567088e-01,1.461824523281914645e-01,-1.931626670589081662e+00,-1.182043869722524843e+00,-1.035861417394333461e+00
5.075270347352770495e-01,5.475542127557958549e-01,4.002717802051880547e-02,4.002717802051880547e-01,1.491844906797303860e-01,-1.397244082645474617e+00,-9.969723024402865619e-01,-8.477878117605561759e-01
5.309793081591616115e-01,5.475542127557958549e-01,1.657490459663424343e-02,1.657490459663424343e-01,1.504276085244779515e-01,-9.380909369553824817e-01,-7.723418909890400474e-01,-6.219142824645620404e-01
5.452114882337537605e-01,5.475542127557958549e-01,2.342724522042094470e-03,2.342724522042094470e-02,1.506033128636311003e-01,-5.692872029836859582e-01,-5.458599577632650135e-01,-3.952566448996339132e-01
5.524901513347028059e-01,5.475542127557958549e-01,-4.935938578906950980e-03,-4.935938578906950980e-02,1.502331174702130623e-01,-2.911465240379618180e-01,-3.405059098270313278e-01,-1.902727923568182655e-01
5.548651359874369193e-01,5.475542127557958549e-01,-7.310923231641064390e-03,-7.310923231641064390e-02,1.496847982278400047e-01,-9.499938610936453642e-02,-1.681086184257751803e-01,-1.842382019793517567e-02
5.540549319135448236e-01,5.475542127557958549e-01,-6.500719157748968691e-03,-6.500719157748968691e-02,1.491972442910088348e-01,3.240816295568382799e-02,-3.259902862180585892e-02,1.165982156692029759e-01
5.514097594716980133e-01,5.475542127557958549e-01,-3.855546715902158361e-03,-3.855546715902158361e-02,1.489080782873161701e-01,1.058068976738724132e-01,6.725143051485082957e-02,2.161595088021669997e-01
5.479252315932260364e-01,5.475542127557958549e-01,-3.710188374301814918e-04,-3.710188374301814918e-03,1.488802518745089287e-01,1.393811151388790748e-01,1.356709267645772599e-01,2.845511786390861886e-01
5.442852649764982065e-01,5.475542127557958549e-01,3.268947779297648459e-03,3.268947779297648459e-02,1.491254229579562496e-01,1.455986646691131980e-01,1.782881424620896826e-01,3.274135654200459600e-01
5.409184834893240312e-01,5.475542127557958549e-01,6.635729266471823706e-03,6.635729266471823706e-02,1.496231026529416253e-01,1.346712594869670099e-01,2.010285521516852469e-01,3.506516548046269000e-01
5.380572680255493179e-01,5.475542127557958549e-01,9.496944730246537070e-03,9.496944730246537070e-02,1.503353735077101183e-01,1.144486185509885345e-01,2.094180658534539052e-01,3.597534393611639958e-01
5.357926364307394884e-01,5.475542127557958549e-01,1.176157632505636652e-02,1.176157632505636652e-01,1.512174917320893430e-01,9.058526379239317805e-02,2.082010270429568433e-01,3.594185187750461585e-01
5.341212394990333401e-01,5.475542127557958549e-01,1.343297325676251486e-02,1.343297325676251486e-01,1.522249647263465289e-01,6.685587726824593346e-02,2.011856098358710820e-01,3.534105745622175831e-01
5.329829977883024927e-01,5.475542127557958549e-01,1.457121496749336220e-02,1.457121496749336220e-01,1.533178058489085283e-01,4.552966842923389379e-02,1.912418181041675158e-01,3.445596239530760441e-01
5.322894017924556520e-01,5.475542127557958549e-01,1.526481096334020293e-02,1.526481096334020293e-01,1.544626666711590435e-01,2.774383983387362917e-02,1.803919494672756585e-01,3.348546161384347020e-01
5.319434014333463967e-01,5.475542127557958549e-01,1.561081132244945824e-02,1.561081132244945824e-01,1.556334775203427889e-01,1.384001436437021226e-02,1.699481275888647946e-01,3.255816051092075836e-01
