# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.478272555569448199e-02,4.046451869004952795e-01,4.294279124561897754e-01,4.294279124561898087e+00,3.220709343421423315e-02,0.000000000000000000e+00,4.294279124561898087e+00,4.326486217996111883e+00
-4.306620521608030966e-02,4.046451869004952795e-01,4.477113921165755683e-01,4.477113921165755350e+00,6.578544784295740910e-02,7.313391864154317190e-01,5.208453107581187069e+00,5.274238555424144437e+00
-4.537291560687715247e-02,4.046451869004952795e-01,4.500181025073724528e-01,4.500181025073724861e+00,9.953680553101033890e-02,9.226841563187537787e-02,4.592449440705600239e+00,4.691986246236610647e+00
-3.752537981996035416e-02,4.046451869004952795e-01,4.421705667204556267e-01,4.421705667204555823e+00,1.326995980350444970e-01,-3.139014314766730429e-01,4.107804235727883224e+00,4.240503833762927499e+00
-2.403842198006674730e-02,4.046451869004952795e-01,4.286836088805620060e-01,4.286836088805619838e+00,1.648508687010866725e-01,-5.394783135957448295e-01,3.747357775209875008e+00,3.912208643910961570e+00
-8.194993985715989110e-03,4.046451869004952795e-01,4.128401808862112721e-01,4.128401808862112610e+00,1.958138822675525026e-01,-6.337371197740293560e-01,3.494664689088083254e+00,3.690478571355635840e+00
7.787603437538662132e-03,4.046451869004952795e-01,3.968575834629566312e-01,3.968575834629566312e+00,2.255782010272742721e-01,-6.393038969301856334e-01,3.329271937699380679e+00,3.554850138726654674e+00
2.255308596340739602e-02,4.046451869004952795e-01,3.820921009370878973e-01,3.820921009370878973e+00,2.542351085975558811e-01,-5.906193010347493555e-01,3.230301708336129618e+00,3.484536816933685444e+00
3.539832037396051928e-02,4.046451869004952795e-01,3.692468665265347672e-01,3.692468665265347560e+00,2.819286235870459567e-01,-5.138093764221252080e-01,3.178659288843222352e+00,3.460587912430268087e+00
4.608381762416385863e-02,4.046451869004952795e-01,3.585613692763314209e-01,3.585613692763314209e+00,3.088207262827707966e-01,-4.274198900081338515e-01,3.158193802755180357e+00,3.467014529037951043e+00
5.467384388009424723e-02,4.046451869004952795e-01,3.499713430204010045e-01,3.499713430204010045e+00,3.350685770093008720e-01,-3.436010502372166542e-01,3.156112379966793391e+00,3.491180956976094318e+00
6.141006342113311534e-02,4.046451869004952795e-01,3.432351234793621364e-01,3.432351234793621586e+00,3.608112112702530627e-01,-2.694487816415547243e-01,3.162902453152066862e+00,3.523713664422319702e+00
6.661780332174271901e-02,4.046451869004952795e-01,3.380273835787525605e-01,3.380273835787525716e+00,3.861632650386594978e-01,-2.083095960243830369e-01,3.171964239763142679e+00,3.558127504801802399e+00
7.064120198571786913e-02,4.046451869004952795e-01,3.340039849147773965e-01,3.340039849147773854e+00,4.112135639072678206e-01,-1.609359465590065597e-01,3.179103902588767294e+00,3.590317466496035337e+00
7.380215903000091060e-02,4.046451869004952795e-01,3.308430278704943550e-01,3.308430278704943550e+00,4.360267909975548695e-01,-1.264382817713216589e-01,3.181991996933621891e+00,3.618018787931176927e+00
7.637768766894326156e-02,4.046451869004952795e-01,3.282674992315520179e-01,3.282674992315520068e+00,4.606468534399212333e-01,-1.030211455576934831e-01,3.179653846757826585e+00,3.640300700197747652e+00
7.859060702521061814e-02,4.046451869004952795e-01,3.260545798752846336e-01,3.260545798752846558e+00,4.851009469305676003e-01,-8.851677425069537364e-02,3.172029024502151184e+00,3.657129971432719007e+00
8.060920981115270167e-02,4.046451869004952795e-01,3.240359770893425639e-01,3.240359770893425750e+00,5.094036452122683301e-01,-8.074411143768278620e-02,3.159615659455742964e+00,3.669019304668011294e+00
8.255238935912243003e-02,4.046451869004952795e-01,3.220927975413728772e-01,3.220927975413728994e+00,5.335606050278711709e-01,-7.772718191878746907e-02,3.143200793494941525e+00,3.676761398522812474e+00
8.449756660766782890e-02,4.046451869004952795e-01,3.201476202928274506e-01,3.201476202928274617e+00,5.575716765498333061e-01,-7.780708994181706473e-02,3.123669112986457552e+00,3.681240789536290858e+00
8.648953546692367267e-02,4.046451869004952795e-01,3.181556514335716068e-01,3.181556514335715846e+00,5.814333504073512238e-01,-7.967875437023375085e-02,3.101877759965482095e+00,3.683311110372833319e+00
8.854899914525538041e-02,4.046451869004952795e-01,3.160961877552398991e-01,3.160961877552399102e+00,6.051405644889942259e-01,-8.237854713326830947e-02,3.078583330419130792e+00,3.683723894908125018e+00
9.068008548801587132e-02,4.046451869004952795e-01,3.139651014124794082e-01,3.139651014124793971e+00,6.286879470949301441e-01,-8.524345371041963659e-02,3.054407560414374334e+00,3.683095507509304589e+00
9.287651062121694834e-02,4.046451869004952795e-01,3.117686762792783450e-01,3.117686762792783561e+00,6.520705978158759519e-01,-8.785700532804252560e-02,3.029829757464741036e+00,3.681900355280617099e+00
9.512632302257172101e-02,4.046451869004952795e-01,3.095188638779235446e-01,3.095188638779235557e+00,6.752845126067201775e-01,-8.999249605419201714e-02,3.005196142725043540e+00,3.680480655331763717e+00
9.741532569259167551e-02,4.046451869004952795e-01,3.072298612079036317e-01,3.072298612079036317e+00,6.983267521973129943e-01,-9.156010680079651465e-02,2.980738505278239803e+00,3.679065257475552908e+00
9.972936465271468875e-02,4.046451869004952795e-01,3.049158222477805769e-01,3.049158222477805769e+00,7.211954388658965431e-01,-9.256155840492219511e-02,2.956596664072883573e+00,3.677792102938780339e+00
1.020557083575730495e-01,4.046451869004952795e-01,3.025894785429222300e-01,3.025894785429222189e+00,7.438896497566157562e-01,-9.305374819433387401e-02,2.932841037234888315e+00,3.676730686991504182e+00
1.043837426476939834e-01,4.046451869004952795e-01,3.002614442528013239e-01,3.002614442528013239e+00,7.664092580755759165e-01,-9.312137160483624498e-02,2.909493070923176994e+00,3.675902328998752910e+00
1.067051839431499838e-01,4.046451869004952795e-01,2.979400029573452957e-01,2.979400029573453068e+00,7.887547582973766236e-01,-9.285765181824112702e-02,2.886542377755211941e+00,3.675297136052588787e+00
1.090139803144793973e-01,4.046451869004952795e-01,2.956312065860158822e-01,2.956312065860158711e+00,8.109270987913278494e-01,-9.235185485317654042e-02,2.863960211006982171e+00,3.674887309798310131e+00
1.113060334991394507e-01,4.046451869004952795e-01,2.933391534013558566e-01,2.933391534013558566e+00,8.329275352964294887e-01,-9.168212738640102444e-02,2.841709406627157541e+00,3.674636941923587141e+00
1.135788398183829179e-01,4.046451869004952795e-01,2.910663470821123755e-01,2.910663470821123866e+00,8.547575113275878156e-01,-9.091225276973924352e-02,2.819751218051384622e+00,3.674508729378972216e+00
1.158311171467636402e-01,4.046451869004952795e-01,2.888140697537316393e-01,2.888140697537316282e+00,8.764185665591177621e-01,-9.009109313522944973e-02,2.798049604402086832e+00,3.674468170961204372e+00
1.180624599001039443e-01,4.046451869004952795e-01,2.865827270003913352e-01,2.865827270003913352e+00,8.979122710841469512e-01,-8.925371013361216299e-02,2.776573559870301189e+00,3.674485830954448140e+00
1.202730446783362578e-01,4.046451869004952795e-01,2.843721422221590078e-01,2.843721422221590078e+00,9.192401817508090156e-01,-8.842339112929309408e-02,2.755298031092296984e+00,3.674538212843105889e+00
