# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.895295073566840127e-02,5.150011767450896061e-01,4.760482260094212048e-01,4.760482260094212492e+00,3.570361695070659036e-02,0.000000000000000000e+00,4.760482260094212492e+00,4.796185877044918833e+00
1.523203616173276487e-01,5.150011767450896061e-01,3.626808151277619574e-01,3.626808151277619352e+00,6.290467808528873994e-02,-4.534696435266369896e+00,-9.078882839887505440e-01,-8.449836059034616653e-01
2.836905378154939150e-01,5.150011767450896061e-01,2.313106389295956911e-01,2.313106389295956689e+00,8.025297600500841400e-02,-5.254807047926650654e+00,-2.941700658630693965e+00,-2.861447682625685385e+00
4.128988385629449587e-01,5.150011767450896061e-01,1.021023381821446474e-01,1.021023381821446474e+00,8.791065136866926810e-02,-5.168332029898041746e+00,-4.147308648076595716e+00,-4.059397996707925671e+00
5.279657607188583679e-01,5.150011767450896061e-01,-1.296458397376876182e-02,-1.296458397376876182e-01,8.693830757063659986e-02,-4.602676886236536369e+00,-4.732322725974223765e+00,-4.645384418403587290e+00
6.230314400662775309e-01,5.150011767450896061e-01,-1.080302633211879249e-01,-1.080302633211879249e+00,7.883603782154750828e-02,-3.802627173896766521e+00,-4.882929807108645548e+00,-4.804093769287097970e+00
6.965087830963673232e-01,5.150011767450896061e-01,-1.815076063512777171e-01,-1.815076063512777171e+00,6.522296734520167949e-02,-2.939093721203591691e+00,-4.754169784716369307e+00,-4.688946817371167697e+00
7.495492593282869764e-01,5.150011767450896061e-01,-2.345480825831973704e-01,-2.345480825831973704e+00,4.763186115146187533e-02,-2.121619049276786129e+00,-4.467099875108759832e+00,-4.419468013957297714e+00
7.848476567961752970e-01,5.150011767450896061e-01,-2.698464800510856909e-01,-2.698464800510857131e+00,2.739337514763045059e-02,-1.411935898715532822e+00,-4.110400699226389953e+00,-4.083007324078759659e+00
8.057685823988176566e-01,5.150011767450896061e-01,-2.907674056537280505e-01,-2.907674056537280727e+00,5.585819723600844722e-03,-8.368370241056943826e-01,-3.744511080642975109e+00,-3.738925260919374161e+00
8.157528567678079545e-01,5.150011767450896061e-01,-3.007516800227183484e-01,-3.007516800227183484e+00,-1.697055627810303141e-02,-3.993709747596119186e-01,-3.406887774986795403e+00,-3.423858331264898247e+00
8.179511491996908079e-01,5.150011767450896061e-01,-3.029499724546012018e-01,-3.029499724546012018e+00,-3.969180421219812432e-02,-8.793169727531413571e-02,-3.117431421821326154e+00,-3.157123226033524244e+00
8.150308107467800767e-01,5.150011767450896061e-01,-3.000296340016904706e-01,-3.000296340016904928e+00,-6.219402676232491101e-02,1.168135381164292497e-01,-2.883482801900475678e+00,-2.945676828662800784e+00
8.091063053827829421e-01,5.150011767450896061e-01,-2.941051286376933360e-01,-2.941051286376933582e+00,-8.425191141015191121e-02,2.369802145598853826e-01,-2.704071071817048200e+00,-2.788322983227200069e+00
8.017511715620554424e-01,5.150011767450896061e-01,-2.867499948169658364e-01,-2.867499948169658364e+00,-1.057581610214243517e-01,2.942053528290999864e-01,-2.573294595340558377e+00,-2.679052756361982812e+00
7.940581115532497902e-01,5.150011767450896061e-01,-2.790569348081601841e-01,-2.790569348081601841e+00,-1.266874311320363711e-01,3.077224003522260887e-01,-2.482846947729375753e+00,-2.609534378861412041e+00
7.867223091313715333e-01,5.150011767450896061e-01,-2.717211323862819272e-01,-2.717211323862819050e+00,-1.470665160610075128e-01,2.934320968751302772e-01,-2.423779226987688773e+00,-2.570845743048696175e+00
7.801306506545480079e-01,5.150011767450896061e-01,-2.651294739094584019e-01,-2.651294739094583797e+00,-1.669512266042169069e-01,2.636663390729410139e-01,-2.387628400021642783e+00,-2.554579626625859579e+00
7.744457972870074647e-01,5.150011767450896061e-01,-2.594446205419178586e-01,-2.594446205419178586e+00,-1.864095731448607296e-01,2.273941347016217307e-01,-2.367052070717556855e+00,-2.553461643862417585e+00
7.696789288563844478e-01,5.150011767450896061e-01,-2.546777521112948417e-01,-2.546777521112948417e+00,-2.055104045532078483e-01,1.906747372249206762e-01,-2.356102783888027741e+00,-2.561613188441235422e+00
7.657485299168906856e-01,5.150011767450896061e-01,-2.507473531718010795e-01,-2.507473531718011017e+00,-2.243164560410929598e-01,1.572159575797504871e-01,-2.350257574138260530e+00,-2.574574030179353379e+00
7.625249920511449897e-01,5.150011767450896061e-01,-2.475238153060553836e-01,-2.475238153060553614e+00,-2.428807421890470941e-01,1.289415146298278358e-01,-2.346296638430725778e+00,-2.589177380619772872e+00
7.598622817547431296e-01,5.150011767450896061e-01,-2.448611050096535235e-01,-2.448611050096535457e+00,-2.612453250647711056e-01,1.065084118560744031e-01,-2.342102638240461054e+00,-2.603347963305232327e+00
7.576186932008306396e-01,5.150011767450896061e-01,-2.426175164557410335e-01,-2.426175164557410113e+00,-2.794416387989516748e-01,8.974354215649960054e-02,-2.336431622400910513e+00,-2.615873261199862299e+00
7.556689734104611311e-01,5.150011767450896061e-01,-2.406677966653715250e-01,-2.406677966653715472e+00,-2.974917235488545586e-01,7.798879161478033950e-02,-2.328689175038935133e+00,-2.626180898587789692e+00
7.539100460097553080e-01,5.150011767450896061e-01,-2.389088692646657019e-01,-2.389088692646657019e+00,-3.154098887437044585e-01,7.035709602823292386e-02,-2.318731596618424096e+00,-2.634141485362128776e+00
7.522623051309698106e-01,5.150011767450896061e-01,-2.372611283858802045e-01,-2.372611283858802267e+00,-3.332044733726454711e-01,6.590963515141989859e-02,-2.306701648707382368e+00,-2.639906122080027728e+00
7.506681044069256625e-01,5.150011767450896061e-01,-2.356669276618360565e-01,-2.356669276618360342e+00,-3.508794929472831559e-01,6.376802896176592128e-02,-2.292901247656594421e+00,-2.643780740603877355e+00
7.490886976523843943e-01,5.150011767450896061e-01,-2.340875209072947882e-01,-2.340875209072947882e+00,-3.684360570153302761e-01,6.317627018165072883e-02,-2.277698938891297153e+00,-2.646134995906627374e+00
7.475005423143185057e-01,5.150011767450896061e-01,-2.324993655692288996e-01,-2.324993655692288996e+00,-3.858735094330224547e-01,6.352621352263554400e-02,-2.261467442169653452e+00,-2.647340951602676018e+00
7.458915788357673993e-01,5.150011767450896061e-01,-2.308904020906777932e-01,-2.308904020906777710e+00,-4.031902895898232808e-01,6.435853914204425763e-02,-2.244545481764733452e+00,-2.647735771354556622e+00
7.442578590192123755e-01,5.150011767450896061e-01,-2.292566822741227694e-01,-2.292566822741227917e+00,-4.203845407603824524e-01,6.534879266220094962e-02,-2.227218030079026967e+00,-2.647602570839409530e+00
7.426007148698049454e-01,5.150011767450896061e-01,-2.275995381247153393e-01,-2.275995381247153393e+00,-4.374545061197361306e-01,6.628576597629720624e-02,-2.209709615270856187e+00,-2.647164121390592317e+00
7.409245308820331388e-01,5.150011767450896061e-01,-2.259233541369435327e-01,-2.259233541369435549e+00,-4.543987576800068706e-01,6.704735951087226198e-02,-2.192186181858563288e+00,-2.646584939538570325e+00
7.392350988744172957e-01,5.150011767450896061e-01,-2.242339221293276896e-01,-2.242339221293276896e+00,-4.712163018397064196e-01,6.757728030463372448e-02,-2.174761940988643172e+00,-2.645978242828349813e+00
7.375384858140595634e-01,5.150011767450896061e-01,-2.225373090689699573e-01,-2.225373090689699573e+00,-4.879066000198791775e-01,6.786452241430929178e-02,-2.157508568275390282e+00,-2.645415168295269570e+00
7.358403224462907177e-01,5.150011767450896061e-01,-2.208391457012011116e-01,-2.208391457012011116e+00,-5.044695359474693497e-01,6.792653471075382754e-02,-2.140464922301257289e+00,-2.644934458248726639e+00
7.341454158715762235e-01,5.150011767450896061e-01,-2.191442391264866174e-01,-2.191442391264866174e+00,-5.209053538819558016e-01,6.779626298857976963e-02,-2.123646128276286404e+00,-2.644551482158242095e+00
7.324575958508209306e-01,5.150011767450896061e-01,-2.174564191057313245e-01,-2.174564191057313245e+00,-5.372145853148856398e-01,6.751280083021171663e-02,-2.107051390227101528e+00,-2.644265975541987057e+00
7.307797174501874382e-01,5.150011767450896061e-01,-2.157785407050978321e-01,-2.157785407050978321e+00,-5.533979758677680660e-01,6.711513602533969447e-02,-2.090670271025638627e+00,-2.644068246893406915e+00
7.291137579561615123e-01,5.150011767450896061e-01,-2.141125812110719062e-01,-2.141125812110718840e+00,-5.694564194585984840e-01,6.663837976103703653e-02,-2.074487432349681804e+00,-2.643943851808280066e+00
7.274609613195943680e-01,5.150011767450896061e-01,-2.124597845745047620e-01,-2.124597845745047842e+00,-5.853909033016863050e-01,6.611186546268577047e-02,-2.058485980282362071e+00,-2.643876883584048265e+00
7.258219972227283323e-01,5.150011767450896061e-01,-2.108208204776387262e-01,-2.108208204776387262e+00,-6.012024648375091651e-01,6.555856387464142898e-02,-2.042649640901745833e+00,-2.643852105739254998e+00
7.241971134440113866e-01,5.150011767450896061e-01,-2.091959366989217806e-01,-2.091959366989217806e+00,-6.168921600899283098e-01,6.499535114867782681e-02,-2.026964015840539979e+00,-2.643856175930468400e+00
7.225862692815314681e-01,5.150011767450896061e-01,-2.075850925364418620e-01,-2.075850925364418842e+00,-6.324610420301614022e-01,6.443376649919674293e-02,-2.011417158865222099e+00,-2.643878200895383390e+00
7.209892444856392801e-01,5.150011767450896061e-01,-2.059880677405496741e-01,-2.059880677405496741e+00,-6.479101471107027166e-01,6.388099183568751727e-02,-1.995999685569809223e+00,-2.643909832680511940e+00
7.194057227384835773e-01,5.150011767450896061e-01,-2.044045459933939712e-01,-2.044045459933939490e+00,-6.632404880602071895e-01,6.334086988622811276e-02,-1.980704590047711378e+00,-2.643945078107918789e+00
7.178353515857903711e-01,5.150011767450896061e-01,-2.028341748407007650e-01,-2.028341748407007650e+00,-6.784530511732598246e-01,6.281484610772825050e-02,-1.965526902299279399e+00,-2.643979953472539002e+00
7.162777822739133660e-01,5.150011767450896061e-01,-2.012766055288237599e-01,-2.012766055288237599e+00,-6.935487965879215677e-01,6.230277247508020366e-02,-1.950463282813157395e+00,-2.644012079401079074e+00
7.147326935435671658e-01,5.150011767450896061e-01,-1.997315167984775597e-01,-1.997315167984775597e+00,-7.085286603478073708e-01,6.180354921384800804e-02,-1.935511618770927589e+00,-2.644040279118734738e+00
7.131998033975752715e-01,5.150011767450896061e-01,-1.981986266524856655e-01,-1.981986266524856655e+00,-7.233935573467438207e-01,6.131560583967576861e-02,-1.920670660685180886e+00,-2.644064218031924707e+00
7.116788724468057215e-01,5.150011767450896061e-01,-1.966776957017161154e-01,-1.966776957017161154e+00,-7.381443845243725876e-01,6.083723803078200376e-02,-1.905939718986379150e+00,-2.644084103510751849e+00
7.101697018364703240e-01,5.150011767450896061e-01,-1.951685250913807179e-01,-1.951685250913807179e+00,-7.527820239062261720e-01,6.036682441341589822e-02,-1.891318426500391281e+00,-2.644100450406617675e+00
7.086721280976103765e-01,5.150011767450896061e-01,-1.936709513525207704e-01,-1.936709513525207704e+00,-7.673073452576651965e-01,5.990294955439789959e-02,-1.876806563970809805e+00,-2.644113909228475112e+00
7.071860166420073091e-01,5.150011767450896061e-01,-1.921848398969177030e-01,-1.921848398969177030e+00,-7.817212082499340742e-01,5.944445822412269820e-02,-1.862403940745054332e+00,-2.644125148994988628e+00
7.057112550719959465e-01,5.150011767450896061e-01,-1.907100783269063404e-01,-1.907100783269063404e+00,-7.960244641244520469e-01,5.899046280045450175e-02,-1.848110320468608903e+00,-2.644134784593060949e+00
7.042477470315955390e-01,5.150011767450896061e-01,-1.892465702865059329e-01,-1.892465702865059329e+00,-8.102179568959398948e-01,5.854032161601629980e-02,-1.833925381249043030e+00,-2.644143338144982813e+00
7.027954069852869745e-01,5.150011767450896061e-01,-1.877942302401973684e-01,-1.877942302401973684e+00,-8.243025241639546641e-01,5.809360185234258012e-02,-1.819848700549631104e+00,-2.644151224713585879e+00
7.013541560673841602e-01,5.150011767450896061e-01,-1.863529793222945541e-01,-1.863529793222945541e+00,-8.382789976131268528e-01,5.765003671611257374e-02,-1.805879756506832967e+00,-2.644158754119959820e+00
6.999239189838233344e-01,5.150011767450896061e-01,-1.849227422387337283e-01,-1.849227422387337283e+00,-8.521482032810318019e-01,5.720948334243303179e-02,-1.792017939044904251e+00,-2.644166142325936164e+00
6.985046218525448047e-01,5.150011767450896061e-01,-1.835034451074551987e-01,-1.835034451074551987e+00,-8.659109616640909834e-01,5.677188525114118534e-02,-1.778262565823410801e+00,-2.644173527487502007e+00
6.970961908219328595e-01,5.150011767450896061e-01,-1.820950140768432535e-01,-1.820950140768432535e+00,-8.795680877198542857e-01,5.633724122447780758e-02,-1.764612899543954727e+00,-2.644180987263808902e+00
6.956985512942244210e-01,5.150011767450896061e-01,-1.806973745491348149e-01,-1.806973745491348149e+00,-8.931203908110394440e-01,5.590558110833754313e-02,-1.751068164383010606e+00,-2.644188555194050050e+00
6.943116275901171086e-01,5.150011767450896061e-01,-1.793104508450275025e-01,-1.793104508450275025e+00,-9.065686746244163707e-01,5.547694816429249443e-02,-1.737627560285982531e+00,-2.644196234910398680e+00
6.929353429124475161e-01,5.150011767450896061e-01,-1.779341661673579100e-01,-1.779341661673579100e+00,-9.199137370869682195e-01,5.505138710678370018e-02,-1.724290274566795400e+00,-2.644204011653763509e+00
6.915696194937819286e-01,5.150011767450896061e-01,-1.765684427486923225e-01,-1.765684427486923225e+00,-9.331563702931201520e-01,5.462893674662350207e-02,-1.711055490740299723e+00,-2.644211861033419986e+00
6.902143788403236613e-01,5.150011767450896061e-01,-1.752132020952340552e-01,-1.752132020952340552e+00,-9.462973604502626923e-01,5.420962613833069099e-02,-1.697922394814009861e+00,-2.644219755264272553e+00
6.888695420097643574e-01,5.150011767450896061e-01,-1.738683652646747513e-01,-1.738683652646747513e+00,-9.593374878451134125e-01,5.379347322237215678e-02,-1.684890179424375356e+00,-2.644227667269488879e+00
6.875350298820517292e-01,5.150011767450896061e-01,-1.725338531369621231e-01,-1.725338531369621231e+00,-9.722775268303855967e-01,5.338048510850512685e-02,-1.671958046261116104e+00,-2.644235573091501479e+00
6.862107633989656952e-01,5.150011767450896061e-01,-1.712095866538760891e-01,-1.712095866538760891e+00,-9.851182458294263089e-01,5.297065932344136030e-02,-1.659125207215319531e+00,-2.644243453044746062e+00
6.848966637609739116e-01,5.150011767450896061e-01,-1.698954870158843056e-01,-1.698954870158843056e+00,-9.978604073556176512e-01,5.256398551967134125e-02,-1.646390884639171714e+00,-2.644251291994789366e+00
6.835926525785758212e-01,5.150011767450896061e-01,-1.685914758334862151e-01,-1.685914758334862151e+00,-1.010504768043129165e+00,5.216044729592361762e-02,-1.633754311038938534e+00,-2.644259079082067920e+00
6.822986519808986738e-01,5.150011767450896061e-01,-1.672974752358090678e-01,-1.672974752358090678e+00,-1.023052078685814603e+00,5.176002390708589473e-02,-1.621214728451004783e+00,-2.644266807136819608e+00
6.810145846873949527e-01,5.150011767450896061e-01,-1.660134079423053466e-01,-1.660134079423053466e+00,-1.035503084281487629e+00,5.136269174014884697e-02,-1.608771387682904619e+00,-2.644274471964392248e+00
6.797403740497889313e-01,5.150011767450896061e-01,-1.647391973046993252e-01,-1.647391973046993252e+00,-1.047858524079340103e+00,5.096842550424085516e-02,-1.596423547542752397e+00,-2.644282071622092722e+00
6.784759440715035783e-01,5.150011767450896061e-01,-1.634747673264139722e-01,-1.634747673264139722e+00,-1.060119131628821210e+00,5.057719913141411894e-02,-1.584170474132725603e+00,-2.644289605761546813e+00
6.772212194111444372e-01,5.150011767450896061e-01,-1.622200426660548311e-01,-1.622200426660548311e+00,-1.072285634828775258e+00,5.018898641436564390e-02,-1.572011440246182667e+00,-2.644297075074957704e+00
6.759761253755772747e-01,5.150011767450896061e-01,-1.609749486304876687e-01,-1.609749486304876687e+00,-1.084358755976061905e+00,4.980376142268649886e-02,-1.559945724882190188e+00,-2.644304480858251871e+00
6.747405879069692247e-01,5.150011767450896061e-01,-1.597394111618796186e-01,-1.597394111618796186e+00,-1.096339211813202708e+00,4.942149874432200107e-02,-1.547972612874474185e+00,-2.644311824687676893e+00
6.735145335670260636e-01,5.150011767450896061e-01,-1.585133568219364575e-01,-1.585133568219364575e+00,-1.108227713574847950e+00,4.904217359772644613e-02,-1.536091394621638129e+00,-2.644319108196485857e+00
6.722978895206596084e-01,5.150011767450896061e-01,-1.572967127755700023e-01,-1.572967127755700023e+00,-1.120024967033015795e+00,4.866576185465820714e-02,-1.524301365901041816e+00,-2.644326332934057611e+00
6.710905835204942216e-01,5.150011767450896061e-01,-1.560894067754046155e-01,-1.560894067754046155e+00,-1.131731672541171019e+00,4.829224000661547223e-02,-1.512601827747430683e+00,-2.644333500288601702e+00
6.698925438929844711e-01,5.150011767450896061e-01,-1.548913671478948650e-01,-1.548913671478948650e+00,-1.143348525077263256e+00,4.792158510039001840e-02,-1.500992086378558632e+00,-2.644340611455821666e+00
6.687036995264581396e-01,5.150011767450896061e-01,-1.537025227813685335e-01,-1.537025227813685335e+00,-1.154876214285865954e+00,4.755377466105326079e-02,-1.489471453152632074e+00,-2.644347667438498029e+00
6.675239798610884678e-01,5.150011767450896061e-01,-1.525228031159988618e-01,-1.525228031159988618e+00,-1.166315424519565935e+00,4.718878661478687064e-02,-1.478039244545201747e+00,-2.644354669064767904e+00
6.663533148806126682e-01,5.150011767450896061e-01,-1.513521381355230622e-01,-1.513521381355230622e+00,-1.177666834879730118e+00,4.682659921903198352e-02,-1.466694782136198638e+00,-2.644361617015928978e+00
6.651916351055192633e-01,5.150011767450896061e-01,-1.501904583604296572e-01,-1.501904583604296572e+00,-1.188931119256762425e+00,4.646719100373619682e-02,-1.455437392600560376e+00,-2.644368511857322801e+00
6.640388715873942749e-01,5.150011767450896061e-01,-1.490376948423046688e-01,-1.490376948423046688e+00,-1.200108946369935259e+00,4.611054072499953804e-02,-1.444266407698047150e+00,-2.644375354067982187e+00
6.628949559041310557e-01,5.150011767450896061e-01,-1.478937791590414497e-01,-1.478937791590414497e+00,-1.211200979806863254e+00,4.575662733052876519e-02,-1.433181164259885731e+00,-2.644382144066748985e+00
6.617598201557419735e-01,5.150011767450896061e-01,-1.467586434106523674e-01,-1.467586434106523674e+00,-1.222207878062662179e+00,4.540542993556329066e-02,-1.422181004170960383e+00,-2.644388882233622340e+00
6.606333969605582279e-01,5.150011767450896061e-01,-1.456322202154686218e-01,-1.456322202154686218e+00,-1.233130294578822284e+00,4.505692780734982250e-02,-1.411265274347336396e+00,-2.644395568926158901e+00
6.595156194516546000e-01,5.150011767450896061e-01,-1.445144427065649939e-01,-1.445144427065649939e+00,-1.243968877781814530e+00,4.471110035614511702e-02,-1.400433326709504822e+00,-2.644402204491319353e+00
