# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.651013850351573164e-02,5.609946288096485656e-01,5.344844903061328756e-01,5.344844903061328978e+00,4.008633677295996706e-02,0.000000000000000000e+00,5.344844903061328978e+00,5.384931239834289229e+00
1.090322328480491793e-01,5.609946288096485656e-01,4.519623959615993725e-01,4.519623959615993947e+00,7.398351647007991860e-02,-3.300883773781340125e+00,1.218740185834653822e+00,1.292723702304733990e+00
2.066442076583047682e-01,5.609946288096485656e-01,3.543504211513437974e-01,3.543504211513437863e+00,1.005597980564306992e-01,-3.904478992410223004e+00,-3.609747808967851412e-01,-2.604149828403543587e-01
3.038146760828316362e-01,5.609946288096485656e-01,2.571799527268169294e-01,2.571799527268169072e+00,1.198482945109419773e-01,-3.886818736981074718e+00,-1.315019209712905646e+00,-1.195170915201963613e+00
3.911960787980136578e-01,5.609946288096485656e-01,1.697985500116349078e-01,1.697985500116349078e+00,1.325831857618146037e-01,-3.495256108607280865e+00,-1.797270608490931787e+00,-1.664687422729117294e+00
4.640932507285793207e-01,5.609946288096485656e-01,9.690137808106924489e-02,9.690137808106924489e-01,1.398507891178948082e-01,-2.915886877222626516e+00,-1.946873096411934068e+00,-1.807022307294039232e+00
5.210828430288794166e-01,5.609946288096485656e-01,3.991178578076914896e-02,3.991178578076914896e-01,1.428441730514524721e-01,-2.279583692012003837e+00,-1.880465834204312348e+00,-1.737621661152859875e+00
5.628588621603256570e-01,5.609946288096485656e-01,-1.864233350677091394e-03,-1.864233350677091394e-02,1.427043555501517069e-01,-1.671040765257849614e+00,-1.689683098764620528e+00,-1.546978743214468821e+00
5.913277373023020367e-01,5.609946288096485656e-01,-3.033310849265347109e-02,-3.033310849265347109e-01,1.404293724132026910e-01,-1.138755005679055188e+00,-1.442086090605589899e+00,-1.301656718192387263e+00
6.089426887050293224e-01,5.609946288096485656e-01,-4.794805989538075686e-02,-4.794805989538075686e-01,1.368332679210491343e-01,-7.045980561090914307e-01,-1.184078655062898999e+00,-1.047245387141849893e+00
6.182478296790129280e-01,5.609946288096485656e-01,-5.725320086936436237e-02,-5.725320086936436237e-01,1.325392778558467932e-01,-3.722056389593442205e-01,-9.447376476529878442e-01,-8.121983697971411065e-01
6.215936303976999922e-01,5.609946288096485656e-01,-6.059900158805142656e-02,-6.059900158805142656e-01,1.279943527367429501e-01,-1.338320287474825676e-01,-7.398220446279968332e-01,-6.118276918912538553e-01
6.209837976401493265e-01,5.609946288096485656e-01,-5.998916883050076088e-02,-5.998916883050076088e-01,1.234951650744554041e-01,2.439331030202662731e-02,-5.754983780029809814e-01,-4.520032129285255773e-01
6.180165761959881543e-01,5.609946288096485656e-01,-5.702194738633958870e-02,-5.702194738633958870e-01,1.192185190204799322e-01,1.186888577664468869e-01,-4.515306160969490001e-01,-3.323120970764690818e-01
