# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.895703275559120132e-02,3.213985735243125030e-01,3.503556062799036974e-01,3.503556062799036752e+00,2.627667047099277453e-02,0.000000000000000000e+00,3.503556062799036752e+00,3.529832733270029443e+00
-3.263881099646701728e-02,3.213985735243125030e-01,3.540373845207795411e-01,3.540373845207795522e+00,5.282947431005124289e-02,1.472711296350337484e-01,3.687644974842829271e+00,3.740474449152880521e+00
-8.938917563798935706e-03,3.213985735243125030e-01,3.303374910881114457e-01,3.303374910881114346e+00,7.760478614165960964e-02,-9.479957373067238180e-01,2.355379173574390528e+00,2.432983959716050304e+00
2.906774264804473651e-02,3.213985735243125030e-01,2.923308308762677665e-01,2.923308308762677665e+00,9.952959845737970046e-02,-1.520266408473747166e+00,1.403041900288930499e+00,1.502571498746310130e+00
7.207704502936659874e-02,3.213985735243125030e-01,2.493215284949459043e-01,2.493215284949458876e+00,1.182287130945006426e-01,-1.720372095252874489e+00,7.728431896965843872e-01,8.910719027910849466e-01
1.139739936206143889e-01,3.213985735243125030e-01,2.074245799036981142e-01,2.074245799036980920e+00,1.337855565872780039e-01,-1.675877943649911606e+00,3.983678553870693140e-01,5.321534119743474012e-01
1.511694035136207370e-01,3.213985735243125030e-01,1.702291700106917660e-01,1.702291700106917549e+00,1.465527443380798822e-01,-1.487816395720253926e+00,2.144753043866636233e-01,3.610280487247434777e-01
1.819520210758896195e-01,3.213985735243125030e-01,1.394465524484228836e-01,1.394465524484228780e+00,1.570112357717116103e-01,-1.231304702490755298e+00,1.631608219934734816e-01,3.201720577651852029e-01
2.059132863978254402e-01,3.213985735243125030e-01,1.154852871264870628e-01,1.154852871264870684e+00,1.656726323061981365e-01,-9.584506128774328282e-01,1.964022583874378558e-01,3.620748906936359646e-01
