# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.629537621346699827e-02,5.278316613375808597e-01,5.641270375510478718e-01,5.641270375510478274e+00,4.230952781632859455e-02,0.000000000000000000e+00,5.641270375510478274e+00,5.683579903326807070e+00
-1.919210223404670471e-02,5.278316613375808597e-01,5.470237635716275193e-01,5.470237635716275193e+00,8.333631008420065711e-02,-6.841309591768141019e-01,4.786106676539461091e+00,4.869442986623662151e+00
4.316845277122942359e-02,5.278316613375808597e-01,4.846632085663514222e-01,4.846632085663514111e+00,1.196860507266770124e-01,-2.494422200211043883e+00,2.352209885452470228e+00,2.471895936179147046e+00
1.268108182979162391e-01,5.278316613375808597e-01,4.010208430396646206e-01,4.010208430396645873e+00,1.497626139546518742e-01,-3.345694621067472063e+00,6.645138093291738102e-01,8.142764232838253236e-01
2.151587992170605201e-01,5.278316613375808597e-01,3.126728621205203673e-01,3.126728621205203673e+00,1.732130786136908962e-01,-3.533919236765770133e+00,-4.071906155605664601e-01,-2.339775369468757305e-01
2.977298559263552580e-01,5.278316613375808597e-01,2.301018054112256017e-01,2.301018054112256017e+00,1.904707140195328607e-01,-3.302842268371790624e+00,-1.001824214259534607e+00,-8.113535002400018570e-01
3.687502287928691724e-01,5.278316613375808597e-01,1.590814325447116873e-01,1.590814325447116762e+00,2.024018214603862109e-01,-2.840814914660556578e+00,-1.250000589213439817e+00,-1.047598767753053606e+00
4.258574651414717693e-01,5.278316613375808597e-01,1.019741961961090904e-01,1.019741961961091015e+00,2.100498861750944024e-01,-2.284289453944103876e+00,-1.264547491983012861e+00,-1.054497605807918514e+00
4.689825765916144085e-01,5.278316613375808597e-01,5.884908474596645123e-02,5.884908474596645123e-01,2.144635675310418987e-01,-1.725004458005705565e+00,-1.136513610546041164e+00,-9.220500430149991544e-01
