# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.382164001286368737e-02,4.931644547212830632e-01,4.693428147084193758e-01,4.693428147084193647e+00,3.520071110313145735e-02,0.000000000000000000e+00,4.693428147084193647e+00,4.728628858187325257e+00
9.048749311456953659e-02,4.931644547212830632e-01,4.026769616067135127e-01,4.026769616067134905e+00,6.540148322363498190e-02,-2.666634124068234524e+00,1.360135491998900381e+00,1.425536975222535307e+00
1.669666404754696631e-01,4.931644547212830632e-01,3.261978142458134000e-01,3.261978142458134222e+00,8.986631929207097857e-02,-3.059165894436004507e+00,2.028122480221297153e-01,2.926785673142004995e-01
2.419304980164806995e-01,4.931644547212830632e-01,2.512339567048023636e-01,2.512339567048023525e+00,1.087088660449311572e-01,-2.998554301640441455e+00,-4.862147345924179298e-01,-3.775058685474865783e-01
3.086772213789857888e-01,4.931644547212830632e-01,1.844872333422972743e-01,1.844872333422972854e+00,1.225454085456034459e-01,-2.669868934500203572e+00,-8.249966010772307179e-01,-7.024511925316272443e-01
3.639573573231434933e-01,4.931644547212830632e-01,1.292070973981395698e-01,1.292070973981395809e+00,1.322359408504639178e-01,-2.211205437766308179e+00,-9.191344637849123700e-01,-7.868985229344485077e-01
4.069264325449256092e-01,4.931644547212830632e-01,8.623802217635745393e-02,8.623802217635745393e-01,1.387037925136907490e-01,-1.718763008871284637e+00,-8.563827871077100973e-01,-7.176789945940194038e-01
4.382766423277364431e-01,4.931644547212830632e-01,5.488781239354662000e-02,5.488781239354662000e-01,1.428203784432067469e-01,-1.254008391312433357e+00,-7.051302673769671570e-01,-5.623098889337604378e-01
4.595616777281785748e-01,4.931644547212830632e-01,3.360277699310448840e-02,3.360277699310448840e-01,1.453405867176895683e-01,-8.514014160176852641e-01,-5.153736460866403801e-01,-3.700330593689508119e-01
4.727043070419001403e-01,4.931644547212830632e-01,2.046014767938292289e-02,2.046014767938292289e-01,1.468750977936432722e-01,-5.257051725488626204e-01,-3.211036957550333915e-01,-1.742285979613901192e-01
4.796625748829767000e-01,4.931644547212830632e-01,1.350187983830636318e-02,1.350187983830636318e-01,1.478877387815162592e-01,-2.783307136430623885e-01,-1.433119152599987567e-01,4.575823521517530246e-03
4.822245254662373415e-01,4.931644547212830632e-01,1.093992925504572167e-02,1.093992925504572167e-01,1.487082334756446855e-01,-1.024780233304256605e-01,6.921269220031556202e-03,1.556295026956762140e-01
4.819006955834236328e-01,4.931644547212830632e-01,1.126375913785943039e-02,1.126375913785943039e-01,1.495530154109841470e-01,1.295319531254834899e-02,1.255907866911426529e-01,2.751438021021267999e-01
4.798862282286001091e-01,4.931644547212830632e-01,1.327822649268295407e-02,1.327822649268295407e-01,1.505488823979353741e-01,8.057869419294094726e-02,2.133609591197704880e-01,3.639098415177058898e-01
4.770687837959225464e-01,4.931644547212830632e-01,1.609567092536051680e-02,1.609567092536051680e-01,1.517560577173374115e-01,1.126977773071025091e-01,2.736544865607076771e-01,4.254105442780450885e-01
4.740633693129943649e-01,4.931644547212830632e-01,1.910108540828869828e-02,1.910108540828869828e-01,1.531886391229590472e-01,1.202165793171272590e-01,3.112274334000142417e-01,4.644160725229732889e-01
4.712600400622647956e-01,4.931644547212830632e-01,2.190441465901826756e-02,2.190441465901826756e-01,1.548314702223854145e-01,1.121331700291827715e-01,3.311773166193654472e-01,4.860087868417508616e-01
4.688747231869216381e-01,4.931644547212830632e-01,2.428973153436142507e-02,2.428973153436142507e-01,1.566532000874625297e-01,9.541267501372630022e-02,3.383099903573405509e-01,4.949631904448030806e-01
4.669969627229954567e-01,4.931644547212830632e-01,2.616749199828760641e-02,2.616749199828760641e-01,1.586157619873341251e-01,7.511041855704725378e-02,3.367853385399233179e-01,4.954011005272574431e-01
4.656311377713107102e-01,4.931644547212830632e-01,2.753331694997235291e-02,2.753331694997235291e-01,1.606807607585820363e-01,5.463299806738985964e-02,3.299661675671133887e-01,4.906469283256954528e-01
4.647297066098518559e-01,4.931644547212830632e-01,2.843474811143120728e-02,2.843474811143120728e-01,1.628133668669393685e-01,3.605724645835417519e-02,3.204047275726662480e-01,4.832180944396056166e-01
4.642183808997579764e-01,4.931644547212830632e-01,2.894607382152508679e-02,2.894607382152508679e-01,1.649843224035537348e-01,2.045302840375518016e-02,3.099137666190060481e-01,4.748980890225598106e-01
4.640139605868585648e-01,4.931644547212830632e-01,2.915049413442449833e-02,2.915049413442449833e-01,1.671706094636355722e-01,8.176812515976461526e-03,2.996817538602214448e-01,4.668523633238570447e-01
4.640359884141666558e-01,4.931644547212830632e-01,2.912846630711640739e-02,2.912846630711640739e-01,1.693552444366693277e-01,-8.811130923236376589e-04,2.904035499788404362e-01,4.597587944155097639e-01
4.642135286925987425e-01,4.931644547212830632e-01,2.895092602868432063e-02,2.895092602868432063e-01,1.715265638888206490e-01,-7.101611137283470043e-03,2.824076491495597363e-01,4.539342130383803853e-01
4.644883356083835402e-01,4.931644547212830632e-01,2.867611911289952298e-02,2.867611911289952298e-01,1.736772728222881201e-01,-1.099227663139190625e-02,2.757689144976033235e-01,4.494461873198914437e-01
4.648155289043361948e-01,4.931644547212830632e-01,2.834892581694686831e-02,2.834892581694686831e-01,1.758034422585591228e-01,-1.308773183810618690e-02,2.704015263313624962e-01,4.462049685899216467e-01
4.651626963931569381e-01,4.931644547212830632e-01,2.800175832812612509e-02,2.800175832812612509e-01,1.779035741331685960e-01,-1.388669955282972879e-02,2.661308837284315221e-01,4.440344578616001181e-01
4.655081329675626045e-01,4.931644547212830632e-01,2.765632175372045864e-02,2.765632175372045864e-01,1.799777982646976193e-01,-1.381746297622665764e-02,2.627457545609779288e-01,4.427235528256755481e-01
4.658387295771939107e-01,4.931644547212830632e-01,2.732572514408915243e-02,2.732572514408915243e-01,1.820272276505043030e-01,-1.322386438525224861e-02,2.600333870556392757e-01,4.420606147061435509e-01
