# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947694417199649336e-02,7.153168395904796473e-01,6.758398954184831053e-01,6.758398954184831275e+00,5.068799215638623845e-02,0.000000000000000000e+00,6.758398954184831275e+00,6.809086946341217583e+00
1.626669166020585366e-01,7.153168395904796473e-01,5.526499229884210829e-01,5.526499229884210607e+00,9.213673638051782244e-02,-4.927598897202480899e+00,5.989003326817297079e-01,6.910370690622471557e-01
3.083894185173964297e-01,7.153168395904796473e-01,4.069274210730832175e-01,4.069274210730831953e+00,1.226562929609990721e-01,-5.828900076613514614e+00,-1.759625865882682660e+00,-1.636969572921683991e+00
4.533643834981708753e-01,7.153168395904796473e-01,2.619524560923087719e-01,2.619524560923087719e+00,1.423027271679222217e-01,-5.798998599230977824e+00,-3.179474038307890105e+00,-3.037171311139967855e+00
5.835897941621990270e-01,7.153168395904796473e-01,1.317270454282806202e-01,1.317270454282806202e+00,1.521822555750432793e-01,-5.209016426561126067e+00,-3.891745972278319865e+00,-3.739563716703276697e+00
6.920417264538477609e-01,7.153168395904796473e-01,2.327511313663188641e-02,2.327511313663188641e-01,1.539278890602906458e-01,-4.338077291665949353e+00,-4.105326160299630267e+00,-3.951398271239339621e+00
7.766018348277564654e-01,7.153168395904796473e-01,-6.128499523727681808e-02,-6.128499523727681808e-01,1.493315144174948983e-01,-3.382404334956348180e+00,-3.995254287329116138e+00,-3.845922772911621657e+00
8.383248742672023690e-01,7.153168395904796473e-01,-1.230080346767227217e-01,-1.230080346767227217e+00,1.401059118167407025e-01,-2.468921577577836146e+00,-3.699001924345063586e+00,-3.558896012528322661e+00
8.800811123760183818e-01,7.153168395904796473e-01,-1.647642727855387346e-01,-1.647642727855387346e+00,1.277485913578252918e-01,-1.670249524352640513e+00,-3.317892252208027859e+00,-3.190143660850202512e+00
9.055580726709857586e-01,7.153168395904796473e-01,-1.902412330805061114e-01,-1.902412330805061114e+00,1.134804988767873501e-01,-1.019078411798695072e+00,-2.921490742603756186e+00,-2.808010243726968724e+00
9.185770893233368151e-01,7.153168395904796473e-01,-2.032602497328571678e-01,-2.032602497328571900e+00,9.823598014682305424e-02,-5.207606660940422572e-01,-2.553363163422614157e+00,-2.455127183275791047e+00
9.226669929375833634e-01,7.153168395904796473e-01,-2.073501533471037162e-01,-2.073501533471037384e+00,8.268471864579027275e-02,-1.635961445698619343e-01,-2.237097678040899318e+00,-2.154412959395108906e+00
9.208349257525322296e-01,7.153168395904796473e-01,-2.055180861620525823e-01,-2.055180861620526045e+00,6.727086218363632908e-02,7.328268740204535447e-02,-1.981898174218480690e+00,-1.914627312034844264e+00
9.154787442417859911e-01,7.153168395904796473e-01,-2.001619046513063438e-01,-2.001619046513063438e+00,5.225871933478835885e-02,2.142472604298495398e-01,-1.787371786083213898e+00,-1.735113066748425581e+00
9.083935908582089214e-01,7.153168395904796473e-01,-1.930767512677292741e-01,-1.930767512677292741e+00,3.777796298970866051e-02,2.834061353430827879e-01,-1.647361377334209953e+00,-1.609583414344501362e+00
9.008347621258402382e-01,7.153168395904796473e-01,-1.855179225353605910e-01,-1.855179225353605910e+00,2.386411879955661550e-02,3.023531492947473254e-01,-1.552826076058858584e+00,-1.528961957259302062e+00
8.936084726155318902e-01,7.153168395904796473e-01,-1.782916330250522430e-01,-1.782916330250522430e+00,1.049224632267769727e-02,2.890515804123339194e-01,-1.493864749838188510e+00,-1.483372503515510754e+00
8.871706168647217616e-01,7.153168395904796473e-01,-1.718537772742421144e-01,-1.718537772742421144e+00,-2.396786972890462344e-03,2.575142300324051448e-01,-1.461023542710015999e+00,-1.463420329682906473e+00
8.817207166117360106e-01,7.153168395904796473e-01,-1.664038770212563634e-01,-1.664038770212563634e+00,-1.487707774948469203e-02,2.179960101194300393e-01,-1.446042760093133595e+00,-1.460919837842618252e+00
8.772837767749774862e-01,7.153168395904796473e-01,-1.619669371844978389e-01,-1.619669371844978389e+00,-2.702459803832202648e-02,1.774775934703409774e-01,-1.442191778374637412e+00,-1.469216376412959546e+00
8.737768319687426732e-01,7.153168395904796473e-01,-1.584599923782630260e-01,-1.584599923782630260e+00,-3.890909746669175134e-02,1.402777922493925189e-01,-1.444322131533237741e+00,-1.483231228999929430e+00
8.710597336671619395e-01,7.153168395904796473e-01,-1.557428940766822922e-01,-1.557428940766822922e+00,-5.058981452244291910e-02,1.086839320632293493e-01,-1.448745008703593573e+00,-1.499334823226036395e+00
8.689714459279742620e-01,7.153168395904796473e-01,-1.536546063374946147e-01,-1.536546063374946147e+00,-6.211390999775501937e-02,8.353150956750710066e-02,-1.453014553807439047e+00,-1.515128463805194059e+00
8.673540323453879930e-01,7.153168395904796473e-01,-1.520371927549083457e-01,-1.520371927549083457e+00,-7.351669945437314113e-02,6.469654330345075977e-02,-1.455675384245632697e+00,-1.529192083700005922e+00
8.660668567204550250e-01,7.153168395904796473e-01,-1.507500171299753777e-01,-1.507500171299753777e+00,-8.482295073912130001e-02,5.148702499731871995e-02,-1.456013146302435057e+00,-1.540836097041556441e+00
8.649934789197599727e-01,7.153168395904796473e-01,-1.496766393292803254e-01,-1.496766393292803254e+00,-9.604869868881731054e-02,4.293511202780209146e-02,-1.453831281265001163e+00,-1.549879979953818543e+00
8.640434601141800952e-01,7.153168395904796473e-01,-1.487266205237004479e-01,-1.487266205237004479e+00,-1.072031952280948358e-01,3.800075222319510004e-02,-1.449265453013809379e+00,-1.556468648241904118e+00
8.631509136208345145e-01,7.153168395904796473e-01,-1.478340740303548673e-01,-1.478340740303548673e+00,-1.182907507803714620e-01,3.570185973382322686e-02,-1.442638880569725446e+00,-1.560929631350096880e+00
8.622712296086413319e-01,7.153168395904796473e-01,-1.469543900181616847e-01,-1.469543900181616847e+00,-1.293123300317335911e-01,3.518736048772730385e-02,-1.434356539693889543e+00,-1.563668869725623134e+00
8.613770156938452827e-01,7.153168395904796473e-01,-1.460601761033656354e-01,-1.460601761033656354e+00,-1.402668432394859888e-01,3.576855659184197123e-02,-1.424833204441814383e+00,-1.565100047681300399e+00
8.604539600968896806e-01,7.153168395904796473e-01,-1.451371205064100334e-01,-1.451371205064100334e+00,-1.511521272774667413e-01,3.692222387822408081e-02,-1.414448981185876253e+00,-1.565601108463342994e+00
8.594970522099539822e-01,7.153168395904796473e-01,-1.441802126194743350e-01,-1.441802126194743350e+00,-1.619656432239273136e-01,3.827631547742793572e-02,-1.403525810717315414e+00,-1.565491453941242783e+00
8.585073885782592562e-01,7.153168395904796473e-01,-1.431905489877796089e-01,-1.431905489877796089e+00,-1.727049343980107954e-01,3.958654526778904170e-02,-1.392318944610007048e+00,-1.565023879008017760e+00
8.574896449511377750e-01,7.153168395904796473e-01,-1.421728053606581277e-01,-1.421728053606581277e+00,-1.833678948000601605e-01,4.070974508485925014e-02,-1.381018308521722027e+00,-1.564386203321782132e+00
8.564501980854518637e-01,7.153168395904796473e-01,-1.411333584949722164e-01,-1.411333584949722164e+00,-1.939528966871830740e-01,4.157787462743645079e-02,-1.369755710322285713e+00,-1.563708607009468787e+00
8.553958239443245626e-01,7.153168395904796473e-01,-1.400789843538449153e-01,-1.400789843538449153e+00,-2.044588205137214398e-01,4.217496564509204404e-02,-1.358614877893357109e+00,-1.563073698407078549e+00
8.543328716137799095e-01,7.153168395904796473e-01,-1.390160320233002622e-01,-1.390160320233002622e+00,-2.148850229154689595e-01,4.251809322178612405e-02,-1.347642227011216498e+00,-1.562527249926685347e+00
8.532668055786217787e-01,7.153168395904796473e-01,-1.379499659881421314e-01,-1.379499659881421314e+00,-2.252312703645796277e-01,4.264264140632523237e-02,-1.336857018475096082e+00,-1.562088288839675654e+00
8.522020154497202959e-01,7.153168395904796473e-01,-1.368851758592406487e-01,-1.368851758592406487e+00,-2.354976585540226597e-01,4.259160515605930897e-02,-1.326260153436347178e+00,-1.561757811990369893e+00
8.511418059955684345e-01,7.153168395904796473e-01,-1.358249664050887873e-01,-1.358249664050887873e+00,-2.456845310344042965e-01,4.240837816607445632e-02,-1.315841285884813416e+00,-1.561525816919217657e+00
