# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.763225892803093164e-02,6.719067059061816227e-01,6.342744469781507188e-01,6.342744469781507632e+00,4.757058352336129836e-02,0.000000000000000000e+00,6.342744469781507632e+00,6.390315053304869153e+00
1.453320178946381214e-01,6.719067059061816227e-01,5.265746880115435014e-01,5.265746880115434791e+00,8.706368512422706096e-02,-4.307990358664288699e+00,9.577565214511460923e-01,1.044820206575373334e+00
2.696443284325266143e-01,6.719067059061816227e-01,4.022623774736550084e-01,4.022623774736549862e+00,1.172333634347512005e-01,-4.972492421515539718e+00,-9.498686467789898558e-01,-8.326352833442385304e-01
3.917946356425002774e-01,6.719067059061816227e-01,2.801120702636813453e-01,2.801120702636813675e+00,1.382417687045273125e-01,-4.886012288398946524e+00,-2.084891585762132848e+00,-1.946649817057605425e+00
5.006427941874254106e-01,6.719067059061816227e-01,1.712639117187562121e-01,1.712639117187562121e+00,1.510865620834340173e-01,-4.353926341797005328e+00,-2.641287224609443207e+00,-2.490200662526008912e+00
5.907532956126180235e-01,6.719067059061816227e-01,8.115341029356359925e-02,8.115341029356359925e-01,1.571730678554512650e-01,-3.604420057007704514e+00,-2.792885954072068522e+00,-2.635712886216617257e+00
6.606710176811720903e-01,6.719067059061816227e-01,1.123568822500953246e-02,1.123568822500953246e-01,1.580157444723269966e-01,-2.796708882742162672e+00,-2.684352000492067347e+00,-2.526336256019740212e+00
7.114897266950562793e-01,6.719067059061816227e-01,-3.958302078887465658e-02,-3.958302078887465658e-01,1.550470179131613890e-01,-2.032748360555367562e+00,-2.428578568444113905e+00,-2.273531550530952572e+00
7.457374697091585514e-01,6.719067059061816227e-01,-7.383076380297692864e-02,-7.383076380297692864e-01,1.495097106279381083e-01,-1.369909720564090883e+00,-2.108217358593860169e+00,-1.958707647965922005e+00
7.665624857491291078e-01,6.719067059061816227e-01,-9.465577984294748504e-02,-9.465577984294748504e-01,1.424105271397170247e-01,-8.330006415988222557e-01,-1.779558440028297106e+00,-1.637147912888579970e+00
