# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.977855528960294401e-02,6.560934969188997323e-01,6.858720522085026694e-01,6.858720522085026694e+00,5.144040391563770021e-02,0.000000000000000000e+00,6.858720522085026694e+00,6.910160926000664006e+00
1.738910806972179118e-02,6.560934969188997323e-01,6.387043888491779065e-01,6.387043888491779065e+00,9.934323307932603486e-02,-1.886706534372990518e+00,4.500337354118788546e+00,4.599680587198114345e+00
1.183981866899487256e-01,6.560934969188997323e-01,5.376953102289510067e-01,5.376953102289510511e+00,1.396703813464973687e-01,-4.040363144809075990e+00,1.336589957480434521e+00,1.476260338826931751e+00
2.420144780873660084e-01,6.560934969188997323e-01,4.140790188315337517e-01,4.140790188315337517e+00,1.707263077588624112e-01,-4.944651655896690201e+00,-8.038614675813526844e-01,-6.331351598224905786e-01
3.671440272754794565e-01,6.560934969188997323e-01,2.889494696434202758e-01,2.889494696434202758e+00,1.923975179821189041e-01,-5.005181967524539033e+00,-2.115687271090336274e+00,-1.923289753108217148e+00
4.808852883214317364e-01,6.560934969188997323e-01,1.752082085974679959e-01,1.752082085974679959e+00,2.055381336269290204e-01,-4.549650441838091197e+00,-2.797568355863411238e+00,-2.592030222236481940e+00
5.765508565339402258e-01,6.560934969188997323e-01,7.954264038495950651e-02,7.954264038495950651e-01,2.115038316558010001e-01,-3.826622728500339576e+00,-3.031196324650744511e+00,-2.819692492994943400e+00
6.518641092054203723e-01,6.560934969188997323e-01,4.229387713479360045e-03,4.229387713479360045e-02,2.118210357343119354e-01,-3.012530106859205858e+00,-2.970236229724412258e+00,-2.758415193990100267e+00
7.074378193259205361e-01,6.560934969188997323e-01,-5.134432240702080374e-02,-5.134432240702080374e-01,2.079702115537853668e-01,-2.222948404820006552e+00,-2.736391628890214811e+00,-2.528421417336429222e+00
7.455719246619774143e-01,6.560934969188997323e-01,-8.947842774307768199e-02,-8.947842774307768199e-01,2.012593294730545268e-01,-1.525364213442275130e+00,-2.420148490873051728e+00,-2.218889161399997256e+00
7.693617477729554066e-01,6.560934969188997323e-01,-1.132682508540556743e-01,-1.132682508540556743e+00,1.927642106590003734e-01,-9.515929244391196917e-01,-2.084275432979676435e+00,-1.891511222320676033e+00
7.820810680496476097e-01,6.560934969188997323e-01,-1.259875711307478774e-01,-1.259875711307478774e+00,1.833151428241942826e-01,-5.087728110676881244e-01,-1.768648522375166898e+00,-1.585333379550972532e+00
7.867916639197511941e-01,6.560934969188997323e-01,-1.306981670008514618e-01,-1.306981670008514618e+00,1.735127802991304202e-01,-1.884238348041433753e-01,-1.495405504812657993e+00,-1.321892724513527462e+00
7.861279419336405505e-01,6.560934969188997323e-01,-1.300344450147408182e-01,-1.300344450147408182e+00,1.637601969230248478e-01,2.654887944442574366e-02,-1.273795570702982438e+00,-1.110035373779957535e+00
7.822084755986513649e-01,6.560934969188997323e-01,-1.261149786797516326e-01,-1.261149786797516326e+00,1.543015735220434892e-01,1.567786533995674247e-01,-1.104371133397948901e+00,-9.500695598759054672e-01
7.766329230538241424e-01,6.560934969188997323e-01,-1.205394261349244101e-01,-1.205394261349244101e+00,1.452611165619241695e-01,2.230221017930889005e-01,-9.823721595561552000e-01,-8.371110429942310027e-01
7.705308694679756654e-01,6.560934969188997323e-01,-1.144373725490759330e-01,-1.144373725490759330e+00,1.366783136207434524e-01,2.440821434339390805e-01,-9.002915820568202498e-01,-7.636132684360767975e-01
7.646372925866874448e-01,6.560934969188997323e-01,-1.085437956677877125e-01,-1.085437956677877125e+00,1.285375289456593961e-01,2.357430752515288219e-01,-8.496948814263483030e-01,-7.211573524806889068e-01
7.593767515695133419e-01,6.560934969188997323e-01,-1.032832546506136095e-01,-1.032832546506136095e+00,1.207912848468633837e-01,2.104216406869641176e-01,-8.224109058191719779e-01,-7.016196209723085664e-01
7.549446237315371455e-01,6.560934969188997323e-01,-9.885112681263741319e-02,-9.885112681263741319e-01,1.133774503359155639e-01,1.772851135190478544e-01,-8.112261546073262775e-01,-6.978487042714107691e-01
7.513786182397679259e-01,6.560934969188997323e-01,-9.528512132086819353e-02,-9.528512132086819353e-01,1.062310662368504410e-01,1.426402196707687864e-01,-8.102109935379131489e-01,-7.039799273010627356e-01
7.486174228639090877e-01,6.560934969188997323e-01,-9.252392594500935541e-02,-9.252392594500935541e-01,9.929177179097473105e-02,1.104478150343535248e-01,-8.147914444157400293e-01,-7.154996726247653260e-01
7.465458401507236719e-01,6.560934969188997323e-01,-9.045234323182393954e-02,-9.045234323182393954e-01,9.250784604858794391e-02,8.286330852741663477e-02,-8.216601237908227606e-01,-7.291522777422347890e-01
7.450273440490369214e-01,6.560934969188997323e-01,-8.893384713013718912e-02,-8.893384713013718912e-01,8.583780751382764918e-02,6.073984406747001685e-02,-8.285986272339018743e-01,-7.427608197200742390e-01
7.439258491390704497e-01,6.560934969188997323e-01,-8.783235222017071742e-02,-8.783235222017071742e-01,7.925038109731484537e-02,4.405979639865886810e-02,-8.342637258030483061e-01,-7.550133447057334468e-01
7.431188301709676924e-01,6.560934969188997323e-01,-8.702533325206796011e-02,-8.702533325206796011e-01,7.272348110340975946e-02,3.228075872411029223e-02,-8.379725737965693089e-01,-7.652490926931595494e-01
7.425039296648543452e-01,6.560934969188997323e-01,-8.641043274595461288e-02,-8.641043274595461288e-01,6.624269864746315517e-02,2.459602024453388935e-02,-8.395083072150122394e-01,-7.732656085675491120e-01
7.420009824619866468e-01,6.560934969188997323e-01,-8.590748554308691443e-02,-8.590748554308691443e-01,5.979963723173163659e-02,2.011788811470793803e-02,-8.389569673161612062e-01,-7.791573300844295558e-01
7.415510713471956672e-01,6.560934969188997323e-01,-8.545757442829593487e-02,-8.545757442829593487e-01,5.339031914960944147e-02,1.799644459163918242e-02,-8.365792996913201662e-01,-7.831889805417107109e-01
