# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.019537861689276251e-02,6.078044138961985476e-01,6.279997925130913483e-01,6.279997925130913927e+00,4.709998443848184557e-02,0.000000000000000000e+00,6.279997925130913927e+00,6.327097909569395995e+00
3.756322959702070030e-02,6.078044138961985476e-01,5.702411842991778057e-01,5.702411842991778279e+00,8.986807326092018100e-02,-2.310344328556541704e+00,3.392067514435236575e+00,3.481935587696156631e+00
1.448242014230080033e-01,6.078044138961985476e-01,4.629802124731905444e-01,4.629802124731905444e+00,1.245915891964094746e-01,-4.290438873039490453e+00,3.393632516924149911e-01,4.639548408888245490e-01
2.714077293929957890e-01,6.078044138961985476e-01,3.363966845032027586e-01,3.363966845032027475e+00,1.498213405341496940e-01,-5.063341118799510987e+00,-1.699374273767483512e+00,-1.549552933233333984e+00
3.971787357657624584e-01,6.078044138961985476e-01,2.106256781304360892e-01,2.106256781304360892e+00,1.656182663939324007e-01,-5.030840254910666332e+00,-2.924583473606305439e+00,-2.758965207212372928e+00
5.100430978015176864e-01,6.078044138961985476e-01,9.776131609468086126e-02,9.776131609468086126e-01,1.729503651010334542e-01,-4.514574481430209119e+00,-3.536961320483400506e+00,-3.364010955382366941e+00
6.039503580185614506e-01,6.078044138961985476e-01,3.854055877637097005e-03,3.854055877637097005e-02,1.732394192918562115e-01,-3.756290408681750570e+00,-3.717749849905379378e+00,-3.544510430613523333e+00
6.770955216645822006e-01,6.078044138961985476e-01,-6.929110776838365293e-02,-6.929110776838365293e-01,1.680425862092274625e-01,-2.925806545840829997e+00,-3.618717623524666749e+00,-3.450675037315439120e+00
7.304169426725608538e-01,6.078044138961985476e-01,-1.226125287763623062e-01,-1.226125287763623062e+00,1.588466465510002812e-01,-2.132856840319146130e+00,-3.358982128082769414e+00,-3.200135481531768633e+00
7.664200166003340975e-01,6.078044138961985476e-01,-1.586156027041355498e-01,-1.586156027041355498e+00,1.469504763481901122e-01,-1.440122957110929747e+00,-3.026278984152285467e+00,-2.879328507804094883e+00
7.883128131851786513e-01,6.078044138961985476e-01,-1.805083992889801037e-01,-1.805083992889801037e+00,1.334123464015166127e-01,-8.757118633937821528e-01,-2.680795856283583412e+00,-2.547383509882066299e+00
7.994147824063148056e-01,6.078044138961985476e-01,-1.916103685101162579e-01,-1.916103685101162579e+00,1.190415687632579017e-01,-4.440787688454461701e-01,-2.360182453946608749e+00,-2.241140885183350751e+00
8.027883505107296092e-01,6.078044138961985476e-01,-1.949839366145310615e-01,-1.949839366145310615e+00,1.044177735171680638e-01,-1.349427241765921437e-01,-2.084782090321902537e+00,-1.980364316804734681e+00
8.010412831822093516e-01,6.078044138961985476e-01,-1.932368692860108039e-01,-1.932368692860108039e+00,8.992500832071725902e-02,6.988269314081030359e-02,-1.862485999719297736e+00,-1.772560991398580477e+00
