# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.694782306314061543e-02,3.757523570031667259e-01,4.127001800663073205e-01,4.127001800663073539e+00,3.095251350497305043e-02,0.000000000000000000e+00,4.127001800663073539e+00,4.157954314168046395e+00
-5.082207519323819755e-02,3.757523570031667259e-01,4.265744321964048957e-01,4.265744321964048957e+00,6.294559591970341761e-02,5.549700852039030075e-01,4.820714407167951521e+00,4.883660003087655355e+00
-3.436569950109664984e-02,3.757523570031667259e-01,4.101180565042633619e-01,4.101180565042633397e+00,9.370445015752318363e-02,-6.582550276856613536e-01,3.442925537356972043e+00,3.536629987514495532e+00
-1.048996142447577995e-03,3.757523570031667259e-01,3.768013531456143039e-01,3.768013531456142928e+00,1.219645516434442467e-01,-1.332668134345962319e+00,2.435345397110180610e+00,2.557309948753625051e+00
3.933483449510031399e-02,3.757523570031667259e-01,3.364175225080663911e-01,3.364175225080663800e+00,1.471958658315492552e-01,-1.615353225501916512e+00,1.748821999578747288e+00,1.896017865410296377e+00
8.017287157811373022e-02,3.757523570031667259e-01,2.955794854250529680e-01,2.955794854250529902e+00,1.693643272384282028e-01,-1.633521483320536927e+00,1.322273370929992975e+00,1.491637698168421178e+00
1.174213134341739462e-01,3.757523570031667259e-01,2.583310435689927798e-01,2.583310435689927687e+00,1.887391555061026516e-01,-1.489937674242407528e+00,1.093372761447520158e+00,1.282111916953622810e+00
1.489849022511329502e-01,3.757523570031667259e-01,2.267674547520337758e-01,2.267674547520337924e+00,2.057467146125051827e-01,-1.262543552678360159e+00,1.005130994841977765e+00,1.210877709454482920e+00
1.741512959539993632e-01,3.757523570031667259e-01,2.016010610491673627e-01,2.016010610491673738e+00,2.208667941911927612e-01,-1.006655748114656523e+00,1.009354862377017215e+00,1.230221656568210031e+00
1.931139340139104432e-01,3.757523570031667259e-01,1.826384229892562827e-01,1.826384229892562772e+00,2.345646759153869887e-01,-7.585055223964431992e-01,1.067878707496119572e+00,1.302443383411506561e+00
2.065950336992991576e-01,3.757523570031667259e-01,1.691573233038675683e-01,1.691573233038675683e+00,2.472514751631770258e-01,-5.392439874155485757e-01,1.152329245623127107e+00,1.399580720786304022e+00
2.155659683839134810e-01,3.757523570031667259e-01,1.601863886192532449e-01,1.601863886192532505e+00,2.592654543096210018e-01,-3.588373873845729367e-01,1.243026498807959568e+00,1.502291953117580681e+00
2.210538503910661756e-01,3.757523570031667259e-01,1.546985066121005503e-01,1.546985066121005392e+00,2.708678423055285722e-01,-2.195152802861077834e-01,1.327469785834897609e+00,1.598337628140426236e+00
2.240191364709857025e-01,3.757523570031667259e-01,1.517332205321810235e-01,1.517332205321810346e+00,2.822478338454421087e-01,-1.186114431967810745e-01,1.398720762125029271e+00,1.680968595970471435e+00
