# meas,ref,error,kp,ki,kd,kpd, u
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.645386235874261555e-02,5.735779677940304744e-01,5.371241054352878797e-01,5.371241054352879019e+00,4.028430790764659514e-02,0.000000000000000000e+00,5.371241054352879019e+00,5.411525362260525718e+00
1.358337678168550777e-01,5.735779677940304744e-01,4.377441999771753967e-01,4.377441999771754411e+00,7.311512290593474850e-02,-3.975196218324499320e+00,4.022457814472550908e-01,4.753609043531898948e-01
2.487780717952640108e-01,5.735779677940304744e-01,3.247998959987664636e-01,3.247998959987664414e+00,9.747511510584223882e-02,-4.517772159136357324e+00,-1.269773199148692910e+00,-1.172298084042850519e+00
3.588101844100090032e-01,5.735779677940304744e-01,2.147677833840214712e-01,2.147677833840214490e+00,1.135826988596438381e-01,-4.401284504589799695e+00,-2.253606670749585206e+00,-2.140023971889941201e+00
4.562528467826191259e-01,5.735779677940304744e-01,1.173251210114113485e-01,1.173251210114113485e+00,1.223820829354996809e-01,-3.897706494904404906e+00,-2.724455284790291643e+00,-2.602073201854791851e+00
5.364855666134459300e-01,5.735779677940304744e-01,3.709240118058454438e-02,3.709240118058454438e-01,1.251640130240435356e-01,-3.209308793233072166e+00,-2.838384781427226500e+00,-2.713220768403183047e+00
5.983968682370054415e-01,5.735779677940304744e-01,-2.481890044297496711e-02,-2.481890044297496711e-01,1.233025954908203992e-01,-2.476452064942380460e+00,-2.724641069372130353e+00,-2.601338473881309898e+00
6.431055745985164718e-01,5.735779677940304744e-01,-6.952760680448599739e-02,-6.952760680448599739e-01,1.180880249804839577e-01,-1.788348254460441211e+00,-2.483624322505301407e+00,-2.365536297524817311e+00
6.729697074615438313e-01,5.735779677940304744e-01,-9.939173966751335687e-02,-9.939173966751335687e-01,1.106336445054204587e-01,-1.194565314521094379e+00,-2.188482711196227726e+00,-2.077849066690807600e+00
6.908661391344277369e-01,5.735779677940304744e-01,-1.172881713403972626e-01,-1.172881713403972626e+00,1.018370316548906640e-01,-7.158572669153562273e-01,-1.888738980319328853e+00,-1.786901948664438189e+00
6.997043407974318230e-01,5.735779677940304744e-01,-1.261263730034013486e-01,-1.261263730034013486e+00,9.237755367963555730e-02,-3.535280665201634420e-01,-1.614791796554176928e+00,-1.522414242874541301e+00
7.021291895084550427e-01,5.735779677940304744e-01,-1.285512217144245684e-01,-1.285512217144245684e+00,8.273621205105372023e-02,-9.699394844092878998e-02,-1.382506165585174474e+00,-1.299769953534120726e+00
7.003671281609016308e-01,5.735779677940304744e-01,-1.267891603668711564e-01,-1.267891603668711564e+00,7.322702502353839460e-02,7.048245390213647710e-02,-1.197409149766575087e+00,-1.124182124743036582e+00
6.961740350426823820e-01,5.735779677940304744e-01,-1.225960672486519076e-01,-1.225960672486519076e+00,6.403231997988949320e-02,1.677237247287699518e-01,-1.058236947757749125e+00,-9.942046277778595620e-01
6.908496851234491309e-01,5.735779677940304744e-01,-1.172717173294186566e-01,-1.172717173294186566e+00,5.523694118018309535e-02,2.129739967693300429e-01,-9.597431765248565227e-01,-9.045062353446733372e-01
6.852910623275336732e-01,5.735779677940304744e-01,-1.117130945335031988e-01,-1.117130945335031988e+00,4.685845909017035543e-02,2.223449118366183086e-01,-8.947860334984136799e-01,-8.479275744082432897e-01
