# timestep = 0.01, sim time = 30, sine_freq = 5.400000000000003
0.000000000000000000e+00,0.000000000000000000e+00
3.328195445229868432e-01,3.328195445229868432e-01
6.276913612907008000e-01,2.948718167677139568e-01
8.509944817946921702e-01,2.233031205039913702e-01
9.772681235681935918e-01,1.262736417735014216e-01
9.921147013144776539e-01,1.484657774628406202e-02
8.938414241512632197e-01,-9.827327716321443418e-02
6.936533058128036000e-01,-2.001881183384596197e-01
4.143755809932826994e-01,-2.792777248195209006e-01
8.785119655074138945e-02,-3.265243844425412822e-01
-2.486898871648567377e-01,-3.365410837155980994e-01
-5.568756164881898396e-01,-3.081857293233331019e-01
-8.015669848708779632e-01,-2.446913683826881236e-01
-9.548645447466437286e-01,-1.532975598757657654e-01
-9.992894726405890937e-01,-4.442492789394536512e-02
-9.297764858882503480e-01,6.951298675233874569e-02
-7.542513807361016509e-01,1.755251051521486971e-01
-4.927273415482886221e-01,2.615240391878130288e-01
-1.750230589752725108e-01,3.177042825730160835e-01
1.626371651948873565e-01,3.376602241701598395e-01
4.817536741017187651e-01,3.191165089068314087e-01
7.459411454241849926e-01,2.641874713224662274e-01
9.250772068344597088e-01,1.791360614102747162e-01
9.987369566060176895e-01,7.365974977155798076e-02
9.585217890173745037e-01,-4.021516758864318586e-02
8.090169943749444537e-01,-1.495047946424300500e-01
5.672689491267521866e-01,-2.417480452481922670e-01
2.608415062898917225e-01,-3.064274428368604641e-01
-7.532680552794007722e-02,-3.361683118178317997e-01
-4.029064357136679653e-01,-3.275796301857278880e-01
-6.845471059286930560e-01,-2.816406702150250907e-01
-8.881364488135473634e-01,-2.035893428848543074e-01
-9.904614256966520758e-01,-1.023249768831047124e-01
-9.798550523842455284e-01,1.060637331240654735e-02
-8.575266561936487619e-01,1.223283961905967665e-01
-6.374239897486829731e-01,2.201026664449657888e-01
-3.446429231745102850e-01,2.927810665741726881e-01
-1.256603988334521055e-02,3.320768832911650814e-01
3.209436098072167010e-01,3.335096496905619046e-01
6.178596130903404315e-01,2.969160032831237306e-01
8.443279255020194052e-01,2.264683124116789736e-01
9.745268727865793457e-01,1.301989472845599405e-01
9.936113105200075069e-01,1.908443773342816119e-02
8.994052515663673031e-01,-9.420605895364020377e-02
7.026499697988429771e-01,-1.967552817675243260e-01
4.257792915650644994e-01,-2.768706782337784778e-01
1.003617148512057355e-01,-3.254175767138587361e-01
-2.364989970237355299e-01,-3.368607118749412654e-01
-5.463943467342771143e-01,-3.098953497105415567e-01
-7.939903986478412667e-01,-2.475960519135641524e-01
-9.510565162951566398e-01,-1.570661176473153731e-01
-9.996841892832997178e-01,-4.862767298814307804e-02
-9.343289424566083579e-01,6.535524682669135998e-02
-7.624425110114410042e-01,1.718864314451673536e-01
-5.036232016357514718e-01,2.588193093756895324e-01
-1.873813145857138318e-01,3.162418870500376400e-01
1.502255891207716354e-01,3.376069037064854950e-01
4.707039321653457287e-01,3.204783430445741210e-01
7.375131173581817023e-01,2.668091851928359737e-01
9.202318473658749332e-01,1.827187300076932308e-01
9.980267284282723361e-01,7.779488106239740297e-02
9.620276715860826000e-01,-3.599905684218973612e-02
8.163392507171768342e-01,-1.456884208689057658e-01
5.775727034222573053e-01,-2.387665472949195289e-01
2.729519355173129491e-01,-3.046207679049443562e-01
-6.279051952932634961e-02,-3.357424550466392987e-01
-3.913736668372145844e-01,-3.285831473078882348e-01
-6.753328081210343559e-01,-2.839591412838197715e-01
-8.822912264349597189e-01,-2.069584183139253630e-01
-9.886517447379166157e-01,-1.063605183029568968e-01
-9.822872507286853905e-01,6.364494009231225213e-03
-8.639234171928281691e-01,1.183638335358572213e-01
-6.470559615694333466e-01,2.168674556233948225e-01
-3.564118787132370958e-01,2.906440828561962508e-01
-2.513009544332268919e-02,3.312817832699144205e-01
3.090169943749616621e-01,3.341470898182843374e-01
6.079302976946174830e-01,2.989133033196558209e-01
8.375280400421500904e-01,2.295977423475326074e-01
9.716317329146776371e-01,1.341036928725275468e-01
9.949510169812986193e-01,2.331928406662098219e-02
9.048270524660126934e-01,-9.012396451528592589e-02
7.115356772092714666e-01,-1.932913752567412269e-01
4.371157666509149498e-01,-2.744199105583565168e-01
1.128563848734616681e-01,-3.242593817774532816e-01
-2.242707609493975462e-01,-3.371271458228591866e-01
-5.358267949790109785e-01,-3.115560340296134045e-01
-7.862884321366294671e-01,-2.504616371576184886e-01
-9.470983049947498955e-01,-1.608098728581204284e-01
-9.999210442038158897e-01,-5.282273920906599418e-02
-9.387338576538679646e-01,6.118718654994792505e-02
-7.705132427757778180e-01,1.682206148780901467e-01
-5.144395337814908764e-01,2.560737089942869416e-01
-1.997099805143889850e-01,3.147295532671018914e-01
1.377902906846564801e-01,3.375002711990454651e-01
4.595798606215076854e-01,3.217895699368512052e-01
7.289686274214245421e-01,2.693887667999168567e-01
9.152411726209253029e-01,1.862725451995007608e-01
9.971589002606153773e-01,8.191772763969007443e-02
9.653816388332687737e-01,-3.177726142734660364e-02
8.235325976284162408e-01,-1.418490412048525329e-01
5.877852522924569278e-01,-2.357473453359593130e-01
2.850192624699567912e-01,-3.027659898225001367e-01
-5.024431817978992215e-02,-3.352635806497467064e-01
-3.797790955218201536e-01,-3.295347773420302384e-01
-6.660118674342671019e-01,-2.862327719124469483e-01
-8.763066800438736870e-01,-2.102948126096065851e-01
-9.866859442078714793e-01,-1.103792641639977923e-01
-9.845643345292016679e-01,2.121609678669811316e-03
-8.701837546695150305e-01,1.143805798596866374e-01
-6.565857557529399813e-01,2.135979989165750492e-01
-3.681245526846574911e-01,2.884612030682824901e-01
-3.769018266991236432e-02,3.304343700147451268e-01
2.970415815770630630e-01,3.347317642469754273e-01
5.979049830575426938e-01,3.008634014804796308e-01
8.305958991958293236e-01,2.326909161382866298e-01
9.685831611286386256e-01,1.379872619328093020e-01
9.961336091431703954e-01,2.755044801453176984e-02
9.101059706849859987e-01,-8.602763845818439670e-02
7.203090248878905033e-01,-1.897969457970954954e-01
4.483832160900109720e-01,-2.719258087978795313e-01
1.253332335642804440e-01,-3.230499825257305280e-01
-2.120071099220782740e-01,-3.373403434863587180e-01
-5.251746299613164748e-01,-3.131675200392382008e-01
-7.784623015670388835e-01,-2.532876716057224087e-01
-9.429905358928727388e-01,-1.645282343258338553e-01
-1.000000000000000000e+00,-5.700946410712726120e-02
-9.429905358928560855e-01,5.700946410714391455e-02
-7.784623015670074642e-01,1.645282343258486213e-01
-5.251746299612739532e-01,2.532876716057335109e-01
-2.120071099220294242e-01,3.131675200392445291e-01
1.253332335643300433e-01,3.373403434863594397e-01
4.483832160900556585e-01,3.230499825257255875e-01
7.203090248879252533e-01,2.719258087978695948e-01
9.101059706850066489e-01,1.897969457970813956e-01
9.961336091431748363e-01,8.602763845816818744e-02
9.685831611286244147e-01,-2.755044801455042158e-02
8.305958991957974602e-01,-1.379872619328269545e-01
5.979049830574911795e-01,-2.326909161383062807e-01
2.970415815770017787e-01,-3.008634014804894008e-01
-3.769018266996940897e-02,-3.347317642469712085e-01
-3.681245526847106153e-01,-3.304343700147411855e-01
-6.565857557529777289e-01,-2.884612030682671135e-01
-8.701837546695396775e-01,-2.135979989165619486e-01
-9.845643345292104387e-01,-1.143805798596707612e-01
-9.866859442078633746e-01,-2.121609678652935926e-03
-8.763066800438495951e-01,1.103792641640137795e-01
-6.660118674342299094e-01,2.102948126096196857e-01
-3.797790955217739128e-01,2.862327719124559966e-01
-5.024431817974000375e-02,3.295347773420339021e-01
2.850192624700046973e-01,3.352635806497447080e-01
5.877852522924973400e-01,3.027659898224926427e-01
8.235325976284445515e-01,2.357473453359472115e-01
9.653816388332817633e-01,1.418490412048372118e-01
9.971589002606116026e-01,3.177726142732983927e-02
9.152411726209052079e-01,-8.191772763970639470e-02
7.289686274213903472e-01,-1.862725451995148607e-01
4.595798606214601678e-01,-2.693887667999301794e-01
1.377902906846069642e-01,-3.217895699368532036e-01
-1.997099805144379736e-01,-3.375002711990449100e-01
-5.144395337815337310e-01,-3.147295532670957297e-01
-7.705132427758095703e-01,-2.560737089942758393e-01
-9.387338576538851731e-01,-1.682206148780756028e-01
-9.999210442038166669e-01,-6.118718654993149375e-02
-9.470983049947315768e-01,5.282273920908509002e-02
-7.862884321365942730e-01,1.608098728581373038e-01
-5.358267949789627949e-01,2.504616371576314782e-01
-2.242707609493419241e-01,3.115560340296208430e-01
1.128563848735148617e-01,3.371271458228567997e-01
4.371157666509631334e-01,3.242593817774482856e-01
7.115356772093091031e-01,2.744199105583459697e-01
9.048270524660340097e-01,1.932913752567249066e-01
9.949510169813036153e-01,9.012396451526960561e-02
9.716317329146657578e-01,-2.331928406663785758e-02
8.375280400421227789e-01,-1.341036928725429789e-01
6.079302976945777370e-01,-2.295977423475450419e-01
3.090169943749141446e-01,-2.989133033196635925e-01
-2.513009544337265616e-02,-3.341470898182867799e-01
-3.564118787132837807e-01,-3.312817832699111453e-01
-6.470559615694714273e-01,-2.906440828561876466e-01
-8.639234171928533712e-01,-2.168674556233819439e-01
-9.822872507286953825e-01,-1.183638335358420113e-01
-9.886517447379086221e-01,-6.364494009213239600e-03
-8.822912264349361822e-01,1.063605183029724399e-01
-6.753328081209974965e-01,2.069584183139386857e-01
-3.913736668371685656e-01,2.839591412838289308e-01
-6.279051952927645897e-02,3.285831473078921205e-01
2.729519355173610218e-01,3.357424550466374669e-01
5.775727034223039347e-01,3.046207679049429129e-01
8.163392507172098078e-01,2.387665472949058731e-01
9.620276715860962558e-01,1.456884208688864479e-01
9.980267284282692275e-01,3.599905684217297175e-02
9.202318473658553932e-01,-7.779488106241383427e-02
7.375131173581479516e-01,-1.827187300077074417e-01
4.707039321652984887e-01,-2.668091851928494629e-01
1.502255891207187055e-01,-3.204783430445797832e-01
-1.873813145857629314e-01,-3.376069037064816092e-01
-5.036232016357946595e-01,-3.162418870500317558e-01
-7.624425110114733117e-01,-2.588193093756786523e-01
-9.343289424566261214e-01,-1.718864314451528097e-01
-9.996841892833009391e-01,-6.535524682667481766e-02
-9.510565162951412077e-01,4.862767298815973138e-02
-7.939903986478022979e-01,1.570661176473389098e-01
-5.463943467342352589e-01,2.475960519135670390e-01
-2.364989970236714423e-01,3.098953497105638166e-01
1.003617148512554735e-01,3.368607118749269436e-01
4.257792915651097410e-01,3.254175767138542952e-01
7.026499697988785043e-01,2.768706782337687633e-01
8.994052515663891745e-01,1.967552817675106702e-01
9.936113105200130580e-01,9.420605895362388349e-02
9.745268727865677993e-01,-1.908443773344525862e-02
8.443279255019926488e-01,-1.301989472845751505e-01
6.178596130903011296e-01,-2.264683124116915192e-01
3.209436098071693499e-01,-2.969160032831317797e-01
-1.256603988339519140e-02,-3.335096496905645136e-01
-3.446429231745572475e-01,-3.320768832911620283e-01
-6.374239897487228301e-01,-2.927810665741655827e-01
-8.575266561936744081e-01,-2.201026664449515780e-01
-9.798550523842555204e-01,-1.223283961905811124e-01
-9.904614256966451924e-01,-1.060637331238967196e-02
-8.881364488135243818e-01,1.023249768831208106e-01
-6.845471059286565296e-01,2.035893428848678521e-01
-4.029064357136222241e-01,2.816406702150343055e-01
-7.532680552788846573e-02,3.275796301857337722e-01
2.608415062899399617e-01,3.361683118178284135e-01
5.672689491268050332e-01,3.064274428368650716e-01
8.090169943749738746e-01,2.417480452481688413e-01
9.585217890173928224e-01,1.495047946424189478e-01
9.987369566060152470e-01,4.021516758862242469e-02
9.250772068344352839e-01,-7.365974977157996317e-02
7.459411454241516859e-01,-1.791360614102835980e-01
4.817536741016625323e-01,-2.641874713224891535e-01
1.626371651948380348e-01,-3.191165089068245253e-01
-1.750230589753217214e-01,-3.376602241701597285e-01
-4.927273415483320873e-01,-3.177042825730103659e-01
-7.542513807361345135e-01,-2.615240391878024262e-01
-9.297764858882686667e-01,-1.755251051521341532e-01
-9.992894726405909811e-01,-6.951298675232231439e-02
-9.548645447466288516e-01,4.442492789396212949e-02
-8.015669848708480982e-01,1.532975598757807534e-01
-5.568756164881483173e-01,2.446913683826997810e-01
-2.486898871648083043e-01,3.081857293233399853e-01
8.785119655079116907e-02,3.365410837155994872e-01
4.143755809933281631e-01,3.265243844425370079e-01
6.936533058128400153e-01,2.792777248195118522e-01
