time,ref,meas,u,target_h
0.0,0.0,-0.00020199998107273132,0.0,0.0
0.01,0.95603424,-0.0006024264148436487,0.03573505952954292,0.0
0.02,0.95603424,-0.001187759218737483,0.170937180519104,0.00028681027
0.03,0.95603424,-0.001938920235261321,0.3617170453071594,0.0008517405
0.04,0.95603424,-0.00281798979267478,0.7409155368804932,0.0016862776
0.05,0.95603424,-0.003780299797654152,1.1875938177108765,0.002782083
0.06,0.95603424,-0.00479750195518136,1.4710791110992432,0.00413099
0.07,0.95603424,-0.005834204610437155,1.8249945640563965,0.0057250005
0.08,0.95603424,-0.006859322544187307,2.135847568511963,0.0075562834
0.09,0.95603424,-0.007848775014281273,2.376652956008911,0.009617171
0.1,0.95603424,-0.008777890354394913,2.6233768463134766,0.011900158
0.11,0.95603424,-0.009625022299587727,2.8398349285125732,0.014397895
0.12,0.95603424,-0.010367642156779766,3.0651161670684814,0.017103191
0.13,0.95603424,-0.010989290662109852,3.2297134399414062,0.020009007
0.14,0.95603424,-0.01147209107875824,3.4084861278533936,0.023108456
0.15,0.95603424,-0.011800297535955906,3.5659329891204834,0.026394801
0.16,0.95603424,-0.01196342520415783,3.670787811279297,0.029861446
0.17,0.95603424,-0.011952240020036697,3.763134479522705,0.03350194
0.18,0.95603424,-0.011755227111279964,3.8782753944396973,0.037309986
0.19,0.95603424,-0.011362246237695217,3.9796810150146484,0.041279405
0.2,0.95603424,-0.010771211236715317,4.000535488128662,0.045404166
0.21,0.95603424,-0.009976821951568127,4.05354642868042,0.049678374
0.22,0.95603424,-0.00897102802991867,4.134044170379639,0.054096263
0.23,0.95603424,-0.007750204764306545,4.170295238494873,0.0586522
0.24,0.95603424,-0.006311075761914253,4.2030558586120605,0.06334067
0.25,0.95603424,-0.004647375084459782,4.265718460083008,0.068156295
0.26,0.95603424,-0.0027570482343435287,4.286262035369873,0.07309381
0.27,0.95603424,-0.0006416311953216791,4.270900726318359,0.07814809
0.28,0.95603424,0.0016940587665885687,4.2227277755737305,0.0833141
0.29,0.95603424,0.004252624232321978,4.24875545501709,0.08858695
0.3,0.95603424,0.007032892666757107,4.237034320831299,0.09396185
0.31,0.95603424,0.010033915750682354,4.227545261383057,0.09943412
0.32,0.95603424,0.013251345604658127,4.184065818786621,0.10499921
0.33,0.95603424,0.016684751957654953,4.179757118225098,0.11065265
0.34,0.95603424,0.020333783701062202,4.176266670227051,0.1163901
0.35000000000000003,0.95603424,0.024198219180107117,4.1740264892578125,0.12220732
0.36,0.95603424,0.028277775272727013,4.171219825744629,0.12810017
0.37,0.95603424,0.03257220610976219,4.168747901916504,0.13406463
0.38,0.95603424,0.03708137944340706,4.167404651641846,0.14009674
0.39,0.95603424,0.04180159419775009,4.130439281463623,0.14619265
0.4,0.95603424,0.04673309251666069,4.132832050323486,0.15234865
0.41000000000000003,0.95603424,0.051876168698072433,4.135773181915283,0.15856108
0.42,0.95603424,0.057227570563554764,4.103241443634033,0.16482638
0.43,0.95603424,0.06278786063194275,4.1088786125183105,0.17114107
0.44,0.95603424,0.06855415552854538,4.080033302307129,0.1775018
0.45,0.95603424,0.07452379912137985,4.053490161895752,0.18390526
0.46,0.95603424,0.08070141077041626,4.099706172943115,0.19034825
0.47000000000000003,0.95603424,0.08708421885967255,4.071954727172852,0.19682768
0.48,0.95603424,0.09367315471172333,4.081324100494385,0.20334047
0.49,0.95603424,0.10046905279159546,4.08957576751709,0.20988369
0.5,0.95603424,0.10746925324201584,4.063033103942871,0.21645445
0.51,0.95603424,0.11467479914426804,4.073466777801514,0.22304997
0.52,0.95603424,0.12208661437034607,4.082655906677246,0.22966751
0.53,0.95603424,0.1297021210193634,4.056938648223877,0.23630445
0.54,0.95603424,0.13751885294914246,4.032314777374268,0.24295819
0.55,0.95603424,0.14553114771842957,3.9755699634552,0.24962623
0.56,0.95603424,0.15373413264751434,3.9268414974212646,0.25630617
0.5700000000000001,0.95603424,0.16212330758571625,3.8819518089294434,0.26299563
0.58,0.95603424,0.17069141566753387,3.809333324432373,0.2696923
0.59,0.95603424,0.1794353723526001,3.778461456298828,0.27639398
0.6,0.95603424,0.18834537267684937,3.680428981781006,0.28309852
0.61,0.95603424,0.1974164843559265,3.6311237812042236,0.28980377
0.62,0.95603424,0.20664425194263458,3.5865557193756104,0.29650778
0.63,0.95603424,0.21601778268814087,3.4776058197021484,0.30320847
0.64,0.95603424,0.22553794085979462,3.4863057136535645,0.30990404
0.65,0.95603424,0.23519860208034515,3.4250998497009277,0.31659254
0.66,0.95603424,0.24499082565307617,3.3355138301849365,0.32327226
0.67,0.95603424,0.2549106478691101,3.2959938049316406,0.3299414
0.68,0.95603424,0.26495057344436646,3.2211315631866455,0.33659828
0.6900000000000001,0.95603424,0.2751080393791199,3.195255994796753,0.34324127
0.7000000000000001,0.95603424,0.2853732407093048,3.097352981567383,0.34986883
0.71,0.95603424,0.2957480549812317,3.1163554191589355,0.3564794
0.72,0.95603424,0.3062206506729126,2.9977521896362305,0.36307156
0.73,0.95603424,0.31679072976112366,2.994825839996338,0.3696438
0.74,0.95603424,0.32744789123535156,2.8907198905944824,0.3761948
0.75,0.95603424,0.33819010853767395,2.8704993724823,0.38272324
0.76,0.95603424,0.34900787472724915,2.7755513191223145,0.3892278
0.77,0.95603424,0.3599005341529846,2.769122838973999,0.39570728
0.78,0.95603424,0.37086397409439087,2.7276222705841064,0.40216047
0.79,0.95603424,0.3818945288658142,2.691176414489746,0.4085862
0.8,0.95603424,0.39298540353775024,2.6232926845550537,0.41498342
