time,ref,meas,u,target_h
0.0,0.0,-0.00019595965568441898,0.06040332466363907,0.0
0.01,0.95603424,-0.0005533587536774576,0.40560561418533325,0.0
0.02,0.95603424,-0.0010250619379803538,0.8769592046737671,0.00028681027
0.03,0.95603424,-0.001583259436301887,1.1550570726394653,0.0008517405
0.04,0.95603424,-0.0021939794532954693,1.494775414466858,0.0016862776
0.05,0.95603424,-0.002826261566951871,1.8043782711029053,0.002782083
0.06,0.95603424,-0.0034608705900609493,1.9967305660247803,0.00413099
0.07,0.95603424,-0.0040718913078308105,2.255882978439331,0.0057250005
0.08,0.95603424,-0.004638629034161568,2.462831974029541,0.0075562834
0.09,0.95603424,-0.0051565314643085,2.5083532333374023,0.009617171
0.1,0.95603424,-0.005609267391264439,2.6716620922088623,0.011900158
0.11,0.95603424,-0.005989071913063526,2.7493131160736084,0.014397895
0.12,0.95603424,-0.006287859287112951,2.8301749229431152,0.017103191
0.13,0.95603424,-0.006497458554804325,2.9118807315826416,0.020009007
0.14,0.95603424,-0.006611732766032219,2.973247766494751,0.023108456
0.15,0.95603424,-0.006629485636949539,2.985217571258545,0.026394801
0.16,0.95603424,-0.006543152965605259,3.0608534812927246,0.029861446
0.17,0.95603424,-0.0063533661887049675,3.0545408725738525,0.03350194
0.18,0.95603424,-0.006055699195712805,3.0988004207611084,0.037309986
0.19,0.95603424,-0.0056476835161447525,3.1234869956970215,0.041279405
0.2,0.95603424,-0.005125720053911209,3.1594786643981934,0.045404166
0.21,0.95603424,-0.00449289521202445,3.128613233566284,0.049678374
0.22,0.95603424,-0.003746074391528964,3.159961223602295,0.054096263
0.23,0.95603424,-0.0028850100934505463,3.16243577003479,0.0586522
0.24,0.95603424,-0.0019102024380117655,3.1574323177337646,0.06334067
0.25,0.95603424,-0.0008195933187380433,3.1780145168304443,0.068156295
0.26,0.95603424,0.000388513901270926,3.1949808597564697,0.07309381
0.27,0.95603424,0.001710314187221229,3.1569314002990723,0.07814809
0.28,0.95603424,0.0031507862731814384,3.206716775894165,0.0833141
0.29,0.95603424,0.004709323868155479,3.200657844543457,0.08858695
0.3,0.95603424,0.006384790409356356,3.1892881393432617,0.09396185
0.31,0.95603424,0.008178569376468658,3.2031235694885254,0.09943412
0.32,0.95603424,0.010093305259943008,3.229565382003784,0.10499921
0.33,0.95603424,0.012124777771532536,3.187368631362915,0.11065265
0.34,0.95603424,0.014274559915065765,3.203099012374878,0.1163901
0.35000000000000003,0.95603424,0.0165424607694149,3.201195001602173,0.12220732
0.36,0.95603424,0.01892690919339657,3.1854655742645264,0.12810017
0.37,0.95603424,0.02142464369535446,3.1528525352478027,0.13406463
0.38,0.95603424,0.024038169533014297,3.17791485786438,0.14009674
0.39,0.95603424,0.026769746094942093,3.200521945953369,0.14619265
0.4,0.95603424,0.029617810621857643,3.184873342514038,0.15234865
0.41000000000000003,0.95603424,0.03257511183619499,3.112354278564453,0.15856108
0.42,0.95603424,0.03564910590648651,3.1869590282440186,0.16482638
0.43,0.95603424,0.03883461281657219,3.135101318359375,0.17114107
0.44,0.95603424,0.042131997644901276,3.138795852661133,0.1775018
0.45,0.95603424,0.045542530715465546,3.1514830589294434,0.18390526
0.46,0.95603424,0.04906381666660309,3.1275177001953125,0.19034825
0.47000000000000003,0.95603424,0.052692629396915436,3.0952746868133545,0.19682768
0.48,0.95603424,0.05642954632639885,3.10105562210083,0.20334047
0.49,0.95603424,0.060271814465522766,3.0734963417053223,0.20988369
0.5,0.95603424,0.0642145574092865,3.02471661567688,0.21645445
0.51,0.95603424,0.0682540312409401,2.9873290061950684,0.22304997
0.52,0.95603424,0.07239601761102676,3.0451273918151855,0.22966751
0.53,0.95603424,0.07663022726774216,2.942265033721924,0.23630445
0.54,0.95603424,0.08095929026603699,2.9685282707214355,0.24295819
0.55,0.95603424,0.08537494391202927,2.885922431945801,0.24962623
0.56,0.95603424,0.08987806737422943,2.8946306705474854,0.25630617
0.5700000000000001,0.95603424,0.09446549415588379,2.8630928993225098,0.26299563
0.58,0.95603424,0.09913581609725952,2.8489041328430176,0.2696923
0.59,0.95603424,0.1038806214928627,2.7648627758026123,0.27639398
0.6,0.95603424,0.10870097577571869,2.7754862308502197,0.28309852
0.61,0.95603424,0.11359453201293945,2.751993179321289,0.28980377
0.62,0.95603424,0.1185566633939743,2.705803871154785,0.29650778
0.63,0.95603424,0.12359268218278885,2.7588632106781006,0.30320847
0.64,0.95603424,0.12869173288345337,2.650233268737793,0.30990404
0.65,0.95603424,0.1338517665863037,2.6298248767852783,0.31659254
0.66,0.95603424,0.13907156884670258,2.6178019046783447,0.32327226
0.67,0.95603424,0.14434576034545898,2.56388521194458,0.3299414
0.68,0.95603424,0.14967180788516998,2.5385422706604004,0.33659828
0.6900000000000001,0.95603424,0.15505018830299377,2.543267011642456,0.34324127
0.7000000000000001,0.95603424,0.16048087179660797,2.5430805683135986,0.34986883
0.71,0.95603424,0.16596311330795288,2.5355217456817627,0.3564794
0.72,0.95603424,0.17149604856967926,2.5270304679870605,0.36307156
0.73,0.95603424,0.177073135972023,2.4614908695220947,0.3696438
0.74,0.95603424,0.18269610404968262,2.4787120819091797,0.3761948
0.75,0.95603424,0.1883661299943924,2.4906113147735596,0.38272324
0.76,0.95603424,0.19407698512077332,2.428346872329712,0.3892278
0.77,0.95603424,0.19982454180717468,2.386960983276367,0.39570728
0.78,0.95603424,0.2056165635585785,2.464667797088623,0.40216047
0.79,0.95603424,0.21144723892211914,2.406606435775757,0.4085862
