time,dcmotor,h_ref,h_meas,error
251.20438385009768,-0.0633003637194633,1.2999999523162842,1.2799999713897705,0.0199999809265136
251.40087890625,0.5475990772247314,1.2999999523162842,1.2699999809265137,0.0299999713897705
251.5937063694,-0.6117998361587524,1.2999999523162842,1.2799999713897705,0.0199999809265136
251.81040906906128,0.5490990281105042,1.2999999523162842,1.2699999809265137,0.0299999713897705
252.0015549659729,-0.610299825668335,1.2999999523162842,1.2799999713897705,0.0199999809265136
252.20433139801025,-0.0597003661096096,1.2999999523162842,1.2699999809265137,0.0299999713897705
252.40756821632385,-0.059100367128849,1.2999999523162842,1.2799999713897705,0.0199999809265136
252.61775422096247,0.5517990589141846,1.2999999523162842,1.2699999809265137,0.0299999713897705
252.8197131156921,0.0026995753869414,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.23168396949768,0.0035995745565742,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.2317066192627,0.004499573726207,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.39797949790955,0.0053995726630091,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.5978217124939,0.0062995720654726,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.7919628620148,0.0071995710022747,1.2999999523162842,1.2699999809265137,0.0299999713897705
253.9942183494568,0.0080995699390769,1.2999999523162842,1.2699999809265137,0.0299999713897705
254.2009778022766,10.0,1.600000023841858,1.2699999809265137,0.3300000429153442
254.39711499214167,1.2176005840301514,1.600000023841858,1.2699999809265137,0.3300000429153442
254.60054445266724,1.166900634765625,1.600000023841858,1.2799999713897705,0.3200000524520874
254.79375195503235,1.1159007549285889,1.600000023841858,1.2899999618530271,0.3100000619888305
254.99300837516785,-0.1560053527355194,1.600000023841858,1.309999942779541,0.2900000810623169
255.1928486824036,0.2815007865428924,1.600000023841858,1.340000033378601,0.2599999904632568
255.3983290195465,-0.4418984949588775,1.600000023841858,1.3600000143051147,0.2400000095367431
255.59518146514893,-0.6161983609199524,1.600000023841858,1.399999976158142,0.2000000476837158
255.79742217063904,-0.791405439376831,1.600000023841858,1.440000057220459,0.1599999666213989
255.9945676326752,-0.9674987196922302,1.600000023841858,1.4600000381469729,0.1399999856948852
256.19760608673096,-0.5341991186141968,1.600000023841858,1.4900000095367432,0.1100000143051147
256.4066684246063,-1.26179838180542,1.600000023841858,1.5199999809265137,0.0800000429153442
256.6158962249756,-0.8299988508224487,1.600000023841858,1.5199999809265137,0.0800000429153442
256.8113765716553,-0.9487987160682678,1.600000023841858,1.559999942779541,0.0400000810623168
257.025158405304,-1.0682058334350586,1.600000023841858,1.5800000429153442,0.0199999809265136
257.19507098197937,-0.5778997540473938,1.600000023841858,1.590000033378601,0.0099999904632568
257.39973998069763,-0.6378996968269348,1.600000023841858,1.600000023841858,0.0
257.5982406139374,-0.6981996893882751,1.600000023841858,1.6100000143051147,-0.0099999904632568
257.80015110969543,-0.7587996125221252,1.600000023841858,1.6200000047683716,-0.0199999809265136
257.998494386673,-0.8196995258331299,1.600000023841858,1.6299999952316284,-0.0299999713897705
258.1969060897827,-0.8808994889259338,1.600000023841858,1.6299999952316284,-0.0299999713897705
258.39128589630127,-0.3321000039577484,1.600000023841858,1.6399999856948853,-0.0399999618530273
258.5972526073456,-0.9435994029045104,1.600000023841858,1.6399999856948853,-0.0399999618530273
258.8029627799988,-0.395099937915802,1.600000023841858,1.649999976158142,-0.0499999523162841
258.9944977760315,-0.3965999484062195,1.600000023841858,1.649999976158142,-0.0499999523162841
259.19950580596924,-0.3980999588966369,1.600000023841858,1.649999976158142,-0.0499999523162841
259.4008684158325,-0.399599939584732,1.600000023841858,1.649999976158142,-0.0499999523162841
259.6064221858978,-0.4010999500751495,1.600000023841858,1.649999976158142,-0.0499999523162841
259.796995639801,-0.4025999307632446,1.600000023841858,1.649999976158142,-0.0499999523162841
260.00324416160583,0.2061994671821594,1.600000023841858,1.6399999856948853,-0.0399999618530273
260.193393945694,-0.3449999988079071,1.600000023841858,1.6399999856948853,-0.0399999618530273
260.395977973938,-0.3461999893188476,1.600000023841858,1.6399999856948853,-0.0399999618530273
260.62039971351624,0.2628994286060333,1.600000023841858,1.6299999952316284,-0.0299999713897705
260.8069536685944,-0.2880000472068786,1.600000023841858,1.6299999952316284,-0.0299999713897705
261.01414799690247,-0.2889000475406647,1.600000023841858,1.6299999952316284,-0.0299999713897705
261.2144441604614,0.3204993605613708,1.600000023841858,1.6200000047683716,-0.0199999809265136
261.39316606521606,-0.2301001101732254,1.600000023841858,1.6200000047683716,-0.0199999809265136
261.5976212024689,-0.2307001054286956,1.600000023841858,1.6200000047683716,-0.0199999809265136
261.7954616546631,0.3789993226528168,1.600000023841858,1.6100000143051147,-0.0099999904632568
261.99505043029785,-0.1713001728057861,1.600000023841858,1.6100000143051147,-0.0099999904632568
262.1985025405884,-0.1716001629829406,1.600000023841858,1.6100000143051147,-0.0099999904632568
262.39315152168274,-0.1719001680612564,1.600000023841858,1.6100000143051147,-0.0099999904632568
262.60074043273926,0.4380992650985718,1.600000023841858,1.6100000143051147,-0.0099999904632568
262.79546642303467,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
262.99503660202026,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
263.1978278160095,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
263.39520144462585,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
263.6018350124359,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
263.7985966205597,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
264.00448179244995,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
264.19642543792725,-0.1119002252817154,1.600000023841858,1.600000023841858,0.0
264.3956949710846,-0.7221996188163757,1.600000023841858,1.600000023841858,0.0
264.594254732132,0.4377992451190948,1.600000023841858,1.600000023841858,0.0
264.79823541641235,-0.1122002229094505,1.600000023841858,1.600000023841858,0.0
265.001620054245,-0.1122002229094505,1.600000023841858,1.600000023841858,0.0
265.2082140445709,-0.722499668598175,1.600000023841858,1.6100000143051147,-0.0099999904632568
265.4163444042206,-0.1728001683950424,1.600000023841858,1.6100000143051147,-0.0099999904632568
265.6178865432739,-0.1731001585721969,1.600000023841858,1.6100000143051147,-0.0099999904632568
265.82106375694275,-0.1734001636505127,1.600000023841858,1.6100000143051147,-0.0099999904632568
265.99739384651184,-0.1737001687288284,1.600000023841858,1.6100000143051147,-0.0099999904632568
266.19476437568665,-0.1740001589059829,1.600000023841858,1.6100000143051147,-0.0099999904632568
266.397602558136,-0.7845996022224426,1.600000023841858,1.6200000047683716,-0.0199999809265136
266.60001587867737,-0.2352001070976257,1.600000023841858,1.6200000047683716,-0.0199999809265136
266.79864048957825,-0.235800102353096,1.600000023841858,1.6200000047683716,-0.0199999809265136
267.00020241737366,-0.2364000976085662,1.600000023841858,1.6200000047683716,-0.0199999809265136
267.19677233695984,-0.8472995162010193,1.600000023841858,1.6299999952316284,-0.0299999713897705
267.3929810523987,-0.2982000410556793,1.600000023841858,1.6299999952316284,-0.0299999713897705
267.5934946537018,-0.2991000413894653,1.600000023841858,1.6299999952316284,-0.0299999713897705
267.7975163459778,-0.9102994799613952,1.600000023841858,1.6399999856948853,-0.0399999618530273
267.9958941936493,-0.3614999949932098,1.600000023841858,1.6399999856948853,-0.0399999618530273
268.2045021057129,-0.3626999855041504,1.600000023841858,1.6399999856948853,-0.0399999618530273
