time,dcmotor,h_ref,h_meas,error
82.21372628211975,0.4613993465900421,1.7999999523162842,1.7400000095367432,0.059999942779541
82.39302587509155,0.4631993472576141,1.7999999523162842,1.7400000095367432,0.059999942779541
82.59253215789795,0.4649993479251861,1.7999999523162842,1.7400000095367432,0.059999942779541
82.7890191078186,-0.1435000598430633,1.7999999523162842,1.75,0.0499999523162841
82.99702668190002,0.4079993963241577,1.7999999523162842,1.75,0.0499999523162841
83.19923424720764,-0.2008000165224075,1.7999999523162842,1.7599999904632568,0.0399999618530273
83.38900113105774,0.3503994643688202,1.7999999523162842,1.7599999904632568,0.0399999618530273
83.59772849082947,0.3515994548797607,1.7999999523162842,1.7599999904632568,0.0399999618530273
83.7925534248352,-0.2574999630451202,1.7999999523162842,1.7699999809265137,0.0299999713897705
83.99673414230347,0.2933995127677917,1.7999999523162842,1.7799999713897705,0.0199999809265136
84.1948812007904,-0.3159998953342438,1.7999999523162842,1.7799999713897705,0.0199999809265136
84.38984274864197,0.2345995754003524,1.7999999523162842,1.7799999713897705,0.0199999809265136
84.59477138519287,-0.3750998377799988,1.7999999523162842,1.7899999618530271,0.0099999904632568
84.79406261444092,0.1751996278762817,1.7999999523162842,1.7899999618530271,0.0099999904632568
84.99362826347351,-0.4347997903823852,1.7999999523162842,1.7999999523162842,0.0
85.20462918281555,10.0,2.0999999046325684,1.7999999523162842,0.2999999523162842
85.40599799156189,1.933199405670166,2.0999999046325684,1.7999999523162842,0.2999999523162842
85.59385943412781,1.3319000005722046,2.0999999046325684,1.809999942779541,0.2899999618530273
85.80598449707031,0.6699933409690857,2.0999999046325684,1.830000042915344,0.2699998617172241
86.00249767303467,0.5575000047683716,2.0999999046325684,1.850000023841858,0.2499998807907104
86.2077317237854,0.4444001317024231,2.0999999046325684,1.870000004768372,0.2299998998641967
86.62388706207275,0.3307002186775207,2.0999999046325684,1.919999957084656,0.1799999475479126
86.62391304969788,-0.3938990831375122,2.0999999046325684,1.919999957084656,0.1799999475479126
86.79228591918945,0.0408932417631149,2.0999999046325684,1.940000057220459,0.1599998474121093
86.99467515945435,-0.0749000906944274,2.0999999046325684,1.9600000381469729,0.1399998664855957
87.2543523311615,-0.801599383354187,2.0999999046325684,1.9700000286102293,0.1299998760223388
87.3925404548645,-0.3688998222351074,2.0999999046325684,2.009999990463257,0.0899999141693115
87.59199929237366,-0.4867996871471405,2.0999999046325684,2.0299999713897705,0.0699999332427978
87.78799343109131,-0.6052995920181274,2.0999999046325684,2.049999952316284,0.0499999523162841
87.9972357749939,-0.7243994474411011,2.0999999046325684,2.069999933242798,0.0299999713897705
88.1955189704895,-0.8440993428230286,2.0999999046325684,2.0899999141693115,0.0099999904632568
88.40240263938904,-0.9643992185592652,2.0999999046325684,2.0999999046325684,0.0
88.59128022193909,-0.474999725818634,2.0999999046325684,2.119999885559082,-0.0199999809265136
88.79368782043457,-1.1462136507034302,2.0999999046325684,2.140000104904175,-0.0400002002716064
88.99887228012085,-0.0474015623331069,2.0999999046325684,2.140000104904175,-0.0400002002716064
89.19633722305298,-0.6589009761810303,2.0999999046325684,2.150000095367432,-0.0500001907348632
89.39781355857849,-0.7207009196281433,2.0999999046325684,2.1600000858306885,-0.0600001811981201
89.60099530220032,-0.1725014597177505,2.0999999046325684,2.1700000762939453,-0.0700001716613769
89.79237866401672,-0.7846009135246277,2.0999999046325684,2.1700000762939453,-0.0700001716613769
90.0049078464508,-0.236701413989067,2.0999999046325684,2.1700000762939453,-0.0700001716613769
90.2025101184845,-0.2388014197349548,2.0999999046325684,2.1700000762939453,-0.0700001716613769
90.40412259101868,-0.8512008190155029,2.0999999046325684,2.180000066757202,-0.0800001621246337
90.61066484451294,-0.3036013841629028,2.0999999046325684,2.180000066757202,-0.0800001621246337
90.79000806808472,-0.3060013949871063,2.0999999046325684,2.180000066757202,-0.0800001621246337
90.98948669433594,-0.3084013760089874,2.0999999046325684,2.180000066757202,-0.0800001621246337
91.18624687194824,0.2994980216026306,2.0999999046325684,2.180000066757202,-0.0800001621246337
91.39605331420898,-0.2526014447212219,2.0999999046325684,2.1700000762939453,-0.0700001716613769
91.5939965248108,-0.2547014653682709,2.0999999046325684,2.1700000762939453,-0.0700001716613769
91.79004335403442,-0.2568014562129974,2.0999999046325684,2.1700000762939453,-0.0700001716613769
91.99335265159608,-0.2589014768600464,2.0999999046325684,2.1700000762939453,-0.0700001716613769
92.1976511478424,0.3492979407310486,2.0999999046325684,2.1600000858306885,-0.0600001811981201
92.39928197860718,-0.2025015354156494,2.0999999046325684,2.1600000858306885,-0.0600001811981201
92.5967869758606,0.4059978723526001,2.0999999046325684,2.150000095367432,-0.0500001907348632
92.79571628570557,-0.1455016136169433,2.0999999046325684,2.150000095367432,-0.0500001907348632
92.99543356895448,0.4632978141307831,2.0999999046325684,2.140000104904175,-0.0400002002716064
93.19640231132507,-0.0879016742110252,2.0999999046325684,2.130000114440918,-0.0300002098083496
93.40131425857544,0.5211977362632751,2.0999999046325684,2.130000114440918,-0.0300002098083496
93.59440803527832,0.5806122422218323,2.0999999046325684,2.119999885559082,-0.0199999809265136
93.78982830047607,0.6402990818023682,2.0999999046325684,2.119999885559082,-0.0199999809265136
93.99294590950012,0.0899995788931846,2.0999999046325684,2.109999895095825,-0.0099999904632568
94.20022225379944,0.6999989748001099,2.0999999046325684,2.109999895095825,-0.0099999904632568
94.41558694839478,0.149999514222145,2.0999999046325684,2.0999999046325684,0.0
94.61180186271667,0.7602989673614502,2.0999999046325684,2.0899999141693115,0.0099999904632568
