# 2.0778270680119513
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.077827068011951772e-02,9.588768758486655441e-01,9.796551465287850480e-01,9.796551465287850036e+00,2.204224079689766358e-01,0.000000000000000000e+00,9.796551465287850036e+00,1.001697387325682698e+01
9.536824231255353057e-02,9.588768758486655441e-01,8.635086335361119581e-01,8.635086335361119581e+00,4.147118505146017986e-01,-3.484395389780192698e+00,5.150690945580926439e+00,5.565402796095527904e+00
3.039238282064061214e-01,9.588768758486655441e-01,6.549530476422593672e-01,6.549530476422593672e+00,5.620762862341102117e-01,-6.256667576815577725e+00,2.928628996070159474e-01,8.549391858411263811e-01
5.577838508988942623e-01,9.588768758486655441e-01,4.010930249497712818e-01,4.010930249497713262e+00,6.523222168478086669e-01,-7.615800680774642117e+00,-3.604870431276928855e+00,-2.952548214429119966e+00
8.188734363873154676e-01,9.588768758486655441e-01,1.400034394613500766e-01,1.400034394613500766e+00,6.838229907266125673e-01,-7.832687564652635714e+00,-6.432653170039134949e+00,-5.748830179312522048e+00
1.059229765022835723e+00,9.588768758486655441e-01,-1.003528891741701790e-01,-1.003528891741701790e+00,6.612435906624243298e-01,-7.210689859065606555e+00,-8.214218750807308567e+00,-7.552975160144884015e+00
1.260811386997131356e+00,9.588768758486655441e-01,-3.019345111484658117e-01,-3.019345111484658339e+00,5.933083256540194750e-01,-6.047448659228868983e+00,-9.066793770713527323e+00,-8.473485445059507626e+00
1.414413199461056259e+00,9.588768758486655441e-01,-4.555363236123907145e-01,-4.555363236123906923e+00,4.908126528412316003e-01,-4.608054373917747526e+00,-9.163417610041655337e+00,-8.672604957200423570e+00
1.518044007293201103e+00,9.588768758486655441e-01,-5.591671314445355589e-01,-5.591671314445355812e+00,3.650000482662110746e-01,-3.108924234964345334e+00,-8.700595549409701590e+00,-8.335595501143490793e+00
1.575073905054135359e+00,9.588768758486655441e-01,-6.161970292054698151e-01,-6.161970292054697929e+00,2.263557166949803634e-01,-1.710896932828027683e+00,-7.872867224882725168e+00,-7.646511508187744610e+00
1.592393732673416329e+00,9.588768758486655441e-01,-6.335168568247507848e-01,-6.335168568247508070e+00,8.381442390941142018e-02,-5.195948285784290910e-01,-6.854763396825937605e+00,-6.770948972916524866e+00
1.578759115503756361e+00,9.588768758486655441e-01,-6.198822396550908165e-01,-6.198822396550908387e+00,-5.565908001298401631e-02,4.090385150897990485e-01,-5.789783881461109338e+00,-5.845442961474093480e+00
1.543425113659579795e+00,9.588768758486655441e-01,-5.845482378109142507e-01,-5.845482378109142729e+00,-1.871824335204397283e-01,1.060020055325296973e+00,-4.785462322783845757e+00,-4.972644756304285707e+00
1.495119709192584523e+00,9.588768758486655441e-01,-5.362428333439189787e-01,-5.362428333439189565e+00,-3.078370710228215401e-01,1.449162134009858161e+00,-3.913266199429331405e+00,-4.221103270452152501e+00
1.441358316961292019e+00,9.588768758486655441e-01,-4.824814411126264746e-01,-4.824814411126264524e+00,-4.163953952731624941e-01,1.612841766938775123e+00,-3.211972644187489401e+00,-3.628368039460651673e+00
1.388068289275617317e+00,9.588768758486655441e-01,-4.291914134269517733e-01,-4.291914134269517511e+00,-5.129634632942267070e-01,1.598700830570241038e+00,-2.693213303699276473e+00,-3.206176766993503513e+00
1.339471538860231847e+00,9.588768758486655441e-01,-3.805946630115663032e-01,-3.805946630115663254e+00,-5.985972624718289836e-01,1.457902512461564104e+00,-2.348044117654099150e+00,-2.946641380125928134e+00
1.298163419583811429e+00,9.588768758486655441e-01,-3.392865437351458846e-01,-3.392865437351458624e+00,-6.749367348122369270e-01,1.239243578292612558e+00,-2.153621859058846066e+00,-2.828558593871082660e+00
1.265324759308904312e+00,9.588768758486655441e-01,-3.064478834602387680e-01,-3.064478834602387458e+00,-7.438875085907905582e-01,9.851598082472134976e-01,-2.079319026355173960e+00,-2.823206534945964741e+00
