time,meas,ref,error,pid_p,pid_i,pid_d,pid_pd,u,snn_p,snn_i,snn_d,snn_pd,snn_pid
0,-0.030000001192093,0,0.030000001192093,0,0,0,0,0,0,0,0,0.487542569637299,0
1.16825103759766E-05,-0.030000001192093,0,0.030000001192093,0,0,0,0,0,0,0,0,0.487542569637299,0
0.059783935546875,-0.030000001192093,0,0.030000001192093,0,0,0,0,0,0,0,0,0.2412229180336,0
0.158849954605103,-0.030000001192093,0,0.030000001192093,0,0,0,0,0,0,0,0,0.310540109872818,0
0.259808301925659,-0.03999999165535,0,0.03999999165535,0,0,0,0,0,0,0,0,0.588642597198486,0
0.359682798385563,-0.03999999165535,0,0.03999999165535,0,0,0,0,0,0,0,0,0.501154243946075,0
0.459418535232544,-0.03999999165535,0,0.03999999165535,0,0,0,0,0,0,0,0,0.24869105219841,0
0.558748483657837,-0.03999999165535,0,0.03999999165535,0,0,0,0,0,0,0,0,0.314637541770935,0
0.658556222915649,-0.050000011920929,0,0.050000011920929,0,0,0,0,0,0,0,0,1.04200255870819,0
0.760670900344849,-0.050000011920929,0,0.050000011920929,0,0,0,0,0,0,0,0,0.749893248081207,0
0.858485460281372,-0.050000011920929,0,0.050000011920929,0,0,0,0,0,0,0,0,0.385163396596908,0
0.957893848419189,-0.050000011920929,0,0.050000011920929,0,0,0,0,0,0,0,0,0.389514029026031,0
1.06038689613342,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,1.08308398723602,0
1.15798234939575,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.356064766645432,0
1.26091480255127,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.169086754322052,0
1.3588440418244,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.715495347976685,0
1.45950222015381,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.401034444570541,0
1.55968880653376,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.398221790790558,0
1.66112947463989,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.670546174049377,0
1.7586772441864,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.99720287322998,0
1.85935544967646,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.10448345541954,0
1.95888352394104,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.680050313472748,0
2.05938243865967,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.381587296724319,0
2.1585795879364,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.837716341018677,0
2.25830364227295,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.461513370275497,0
2.35838842391968,-0.069999992847443,0,0.069999992847443,0,0,0,0,0,0,0,0,0.466147661209106,0
2.46052670478821,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.229484468698502,0
2.56145572662359,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.332265019416809,0
2.65932059288025,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,-0.260339170694351,0
2.76461100578308,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.070098459720612,0
2.86137795448309,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.45672270655632,0
2.96123862266541,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,0.01240748167038,0
3.06360864639277,-0.060000002384186,0,0.060000002384186,0,0,0,0,0,0,0,0,-0.435831159353256,0
3.16761898994446,-0.050000011920929,0,0.050000011920929,0,0,0,0,0,0,0,0,-0.026186406612396,0
