# 1.82814285580714
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.828142855807140046e-02,7.987220836796797840e-01,8.170035122377511394e-01,8.170035122377511172e+00,2.451010536713253418e-01,0.000000000000000000e+00,8.170035122377511172e+00,8.415136176048836347e+00
2.930707608627416624e-02,7.987220836796797840e-01,7.694150075934056421e-01,7.694150075934055977e+00,4.759255559493471011e-01,-1.665597662552092295e+00,6.028552413381963682e+00,6.504477969331310838e+00
1.236589318658614517e-01,7.987220836796797840e-01,6.750631518138183740e-01,6.750631518138183296e+00,6.784445014934925577e-01,-3.302314952285554384e+00,3.448316565852628912e+00,4.126761067346121692e+00
2.409969697608385641e-01,7.987220836796797840e-01,5.577251139188412754e-01,5.577251139188412310e+00,8.457620356691450958e-01,-4.106831326324198450e+00,1.470419812864213860e+00,2.316181848533358512e+00
3.632153975830778592e-01,7.987220836796797840e-01,4.355066860966019249e-01,4.355066860966019249e+00,9.764140414981256066e-01,-4.277644973778377491e+00,7.742188718764175803e-02,1.053835928685767698e+00
4.776907561341033892e-01,7.987220836796797840e-01,3.210313275455763948e-01,3.210313275455764170e+00,1.072723439761798403e+00,-4.006637549285893662e+00,-7.963242738301294921e-01,2.763991659316689109e-01
5.766486777863741864e-01,7.987220836796797840e-01,2.220734058933055977e-01,2.220734058933055977e+00,1.139345461529789993e+00,-3.463527257829477790e+00,-1.242793198896421814e+00,-1.034477373666318201e-01
6.562906935069072745e-01,7.987220836796797840e-01,1.424313901727725096e-01,1.424313901727725096e+00,1.182074878581621746e+00,-2.787470550218658083e+00,-1.363156648490932987e+00,-1.810817699093112410e-01
7.158404629702759259e-01,7.987220836796797840e-01,8.288162070940385817e-02,8.288162070940385817e-01,1.206939364794443081e+00,-2.084241931217902799e+00,-1.255425724123864217e+00,-4.848635932942135796e-02
7.566239402822789728e-01,7.987220836796797840e-01,4.209814339740081124e-02,4.209814339740081124e-01,1.219568807813663280e+00,-1.427421705920106643e+00,-1.006440271946098530e+00,2.131285358675647501e-01
7.812572743948862364e-01,7.987220836796797840e-01,1.746480928479354766e-02,1.746480928479354766e-01,1.224808250599101367e+00,-8.621666939412542252e-01,-6.875186010933187486e-01,5.372896495057826183e-01
