# 0.3572355506453322
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.572355506453322570e-03,9.298971833936731102e-01,9.334695389001264054e-01,9.334695389001264942e+00,2.800408616700379438e-01,0.000000000000000000e+00,9.334695389001264942e+00,9.614736250671302997e+00
8.543029598735309149e-02,9.298971833936731102e-01,8.444668874063200326e-01,8.444668874063200548e+00,5.333809278919339203e-01,-3.115092802283223161e+00,5.329576071779976942e+00,5.862956999671910197e+00
2.294901619714252994e-01,9.298971833936731102e-01,7.004070214222477553e-01,7.004070214222477553e+00,7.435030343186082025e-01,-5.042095309442530038e+00,1.961974904779947515e+00,2.705477939098555495e+00
3.970324518400297209e-01,9.298971833936731102e-01,5.328647315536434448e-01,5.328647315536434448e+00,9.033624537847012581e-01,-5.863980145401150423e+00,-5.353328298647159755e-01,3.680296239199849495e-01
5.646826824413806456e-01,9.298971833936731102e-01,3.652145009522924646e-01,3.652145009522924646e+00,1.012926804070388931e+00,-5.867758071047283863e+00,-2.215613061524359217e+00,-1.202686257453970065e+00
7.167336949617385544e-01,9.298971833936731102e-01,2.131634884319345558e-01,2.131634884319345780e+00,1.076875850599969375e+00,-5.321785438212526920e+00,-3.190150553893181140e+00,-2.113274703293211765e+00
8.440796049427110592e-01,9.298971833936731102e-01,8.581757845096205095e-02,8.581757845096205095e-01,1.102621124135257702e+00,-4.457106849334037335e+00,-3.598931064824416826e+00,-2.496309940689159124e+00
9.428900600103385932e-01,9.298971833936731102e-01,-1.299287661666548299e-02,-1.299287661666548299e-01,1.098723261150258201e+00,-3.458365927366963799e+00,-3.588294693533618407e+00,-2.489571432383360428e+00
1.013232445247679303e+00,9.298971833936731102e-01,-8.333526185400619291e-02,-8.333526185400619291e-01,1.073722682594056455e+00,-2.461983483306924736e+00,-3.295336101846986665e+00,-2.221613419252930210e+00
1.057786340786037282e+00,9.298971833936731102e-01,-1.278891573923641722e-01,-1.278891573923641722e+00,1.035355935376347070e+00,-1.559386343842529277e+00,-2.838277917766171221e+00,-1.802921982389823929e+00
1.080738660994043698e+00,9.298971833936731102e-01,-1.508414776003705882e-01,-1.508414776003705882e+00,9.901034920962359376e-01,-8.033312072802245574e-01,-2.311745983283930439e+00,-1.321642491187694501e+00
1.086902200783719907e+00,9.298971833936731102e-01,-1.570050173900467971e-01,-1.570050173900467971e+00,9.430019868792218762e-01,-2.157238926386673139e-01,-1.785774066539135285e+00,-8.427720796599134090e-01
1.081065664270343563e+00,9.298971833936731102e-01,-1.511684808766704524e-01,-1.511684808766704524e+00,8.976514426162207627e-01,2.042787779681720650e-01,-1.307406030798532459e+00,-4.097545881823116964e-01
1.067559226368690828e+00,9.298971833936731102e-01,-1.376620429750177177e-01,-1.376620429750177177e+00,8.563528297237155140e-01,4.727253265578457153e-01,-9.038951031923314616e-01,-4.754227346861594761e-02
1.050005010225898650e+00,9.298971833936731102e-01,-1.201078268322255393e-01,-1.201078268322255393e+00,8.203204816740479188e-01,6.143975649977262421e-01,-5.866807033245291514e-01,2.336397783495187674e-01
1.031214836360148324e+00,9.298971833936731102e-01,-1.013176529664752135e-01,-1.013176529664752135e+00,7.899251857841054214e-01,6.576560853012614061e-01,-3.555204443634907285e-01,4.344047414206146929e-01
1.013196354402150723e+00,9.298971833936731102e-01,-8.329917100847761269e-02,-8.329917100847761269e-01,7.649354344815622042e-01,6.306468685299160271e-01,-2.023448415548600998e-01,5.625905929267021044e-01
9.972314228669669767e-01,9.298971833936731102e-01,-6.733423947329386650e-02,-6.733423947329386650e-01,7.447351626395739554e-01,5.587726037314311167e-01,-1.145697910015075482e-01,6.301653716380664072e-01
9.839957895417105194e-01,9.298971833936731102e-01,-5.409860614803740919e-02,-5.409860614803740919e-01,7.285055807951626994e-01,4.632471663839760057e-01,-7.773889509639808626e-02,6.507666856987646131e-01
9.736954675669884374e-01,9.298971833936731102e-01,-4.379828417331532719e-02,-4.379828417331532719e-01,7.153660955431681012e-01,3.605112691152728699e-01,-7.747157261788040206e-02,6.378945229252876992e-01
9.662017353150658128e-01,9.298971833936731102e-01,-3.630455192139270260e-02,-3.630455192139270260e-01,7.044747299667502016e-01,2.622806288172918610e-01,-1.007648903966351650e-01,6.037098395701150366e-01
9.611727459523911055e-01,9.298971833936731102e-01,-3.127556255871799529e-02,-3.127556255871799529e-01,6.950920611991349141e-01,1.760146276936147558e-01,-1.367409978935651971e-01,5.583510633055697170e-01
9.581549117163187246e-01,9.298971833936731102e-01,-2.825772832264561440e-02,-2.825772832264561440e-01,6.866147427023411298e-01,1.056241982625333309e-01,-1.769530849639228132e-01,5.096616577384183167e-01
9.566613385511771872e-01,9.298971833936731102e-01,-2.676415515750407703e-02,-2.676415515750407703e-01,6.785854961550898956e-01,5.227506077995380807e-02,-2.153664907950869623e-01,4.632190053600029334e-01
9.562275999331824039e-01,9.298971833936731102e-01,-2.633041653950929373e-02,-2.633041653950929373e-01,6.706863711932371519e-01,1.518085162981741565e-02,-2.481233137652755216e-01,4.225630574279616303e-01
9.564471363830139294e-01,9.298971833936731102e-01,-2.654995298934081926e-02,-2.654995298934081926e-01,6.627213852964348728e-01,-7.683775744103393812e-03,-2.731833056375115865e-01,3.895380796589232864e-01
9.569896981229812916e-01,9.298971833936731102e-01,-2.709251472930818139e-02,-2.709251472930818139e-01,6.545936308776424406e-01,-1.898966089885767428e-02,-2.899148081919394881e-01,3.646788226857029525e-01
9.576066925833524035e-01,9.298971833936731102e-01,-2.770950918967929333e-02,-2.770950918967929333e-01,6.462807781207386970e-01,-2.159480611298891795e-02,-2.986898980097818512e-01,3.475908801109568458e-01
9.581272403383797043e-01,9.298971833936731102e-01,-2.823005694470659410e-02,-2.823005694470659410e-01,6.378117610373266189e-01,-1.821917142595552708e-02,-3.005197408730214681e-01,3.372920201643051508e-01
9.584483527885967469e-01,9.298971833936731102e-01,-2.855116939492363670e-02,-2.855116939492363670e-01,6.292464102188495279e-01,-1.123893575759649099e-02,-2.967506297068328580e-01,3.324957805120166698e-01
9.585220675374807042e-01,9.298971833936731102e-01,-2.862488414380759405e-02,-2.862488414380759405e-01,6.206589449757072829e-01,-2.580016210938507193e-03,-2.888288576490144477e-01,3.318300873266928352e-01
