time,ref,meas,u,target_h
0.0,0.0,0.06040332466363907,0.06040332466363907,0.0
0.01,0.0,0.196974515914917,0.196974515914917,0.0
0.02,0.0,0.43863803148269653,0.43863803148269653,0.00028681027
0.03,0.0,0.6972932815551758,0.6972932815551758,0.0008517405
0.04,0.0,1.1366419792175293,1.1366419792175293,0.0016862776
0.05,0.0,1.3710534572601318,1.3710534572601318,0.002782083
0.06,0.0,1.6556199789047241,1.6556199789047241,0.00413099
0.07,0.0,1.7677977085113525,1.7677977085113525,0.0057250005
0.08,0.0,2.0793850421905518,2.0793850421905518,0.0075562834
0.09,0.0,2.145357131958008,2.145357131958008,0.009617171
0.1,0.0,2.3497023582458496,2.3497023582458496,0.011900158
0.11,0.0,2.364036798477173,2.364036798477173,0.014397895
0.12,0.0,2.5389604568481445,2.5389604568481445,0.017103191
0.13,0.0,2.5647876262664795,2.5647876262664795,0.020009007
0.14,0.0,2.6525914669036865,2.6525914669036865,0.023108456
0.15,0.0,2.565613031387329,2.565613031387329,0.026394801
0.16,0.0,2.7050554752349854,2.7050554752349854,0.029861446
0.17,0.0,2.695579767227173,2.695579767227173,0.03350194
0.18,0.0,2.785633087158203,2.785633087158203,0.037309986
0.19,0.0,2.6836912631988525,2.6836912631988525,0.041279405
0.2,0.0,2.842000961303711,2.842000961303711,0.045404166
0.21,0.0,2.6832845211029053,2.6832845211029053,0.049678374
0.22,0.0,2.823489189147949,2.823489189147949,0.054096263
0.23,0.0,2.6945979595184326,2.6945979595184326,0.0586522
0.24,0.0,2.828547716140747,2.828547716140747,0.06334067
0.25,0.0,2.71921968460083,2.71921968460083,0.068156295
0.26,0.0,2.7300868034362793,2.7300868034362793,0.07309381
0.27,0.0,2.6341192722320557,2.6341192722320557,0.07814809
0.28,0.0,2.7521374225616455,2.7521374225616455,0.0833141
0.29,0.0,2.608463764190674,2.608463764190674,0.08858695
0.3,0.0,2.661965847015381,2.661965847015381,0.09396185
0.31,0.0,2.538261890411377,2.538261890411377,0.09943412
0.32,0.0,2.7207798957824707,2.7207798957824707,0.10499921
0.33,0.0,2.5432019233703613,2.5432019233703613,0.11065265
0.34,0.0,2.5694308280944824,2.5694308280944824,0.1163901
0.35000000000000003,0.0,2.529491662979126,2.529491662979126,0.12220732
0.36,0.0,2.5983574390411377,2.5983574390411377,0.12810017
0.37,0.0,2.5696182250976562,2.5696182250976562,0.13406463
0.38,0.0,2.5201029777526855,2.5201029777526855,0.14009674
0.39,0.0,2.4916374683380127,2.4916374683380127,0.14619265
0.4,0.0,2.5047996044158936,2.5047996044158936,0.15234865
0.41000000000000003,0.0,2.471327781677246,2.471327781677246,0.15856108
0.42,0.0,2.4342501163482666,2.4342501163482666,0.16482638
0.43,0.0,2.3769235610961914,2.3769235610961914,0.17114107
0.44,0.0,2.4081497192382812,2.4081497192382812,0.1775018
0.45,0.0,2.436312675476074,2.436312675476074,0.18390526
0.46,0.0,2.340938091278076,2.340938091278076,0.19034825
0.47000000000000003,0.0,2.3526084423065186,2.3526084423065186,0.19682768
0.48,0.0,2.382469415664673,2.382469415664673,0.20334047
0.49,0.0,2.3200390338897705,2.3200390338897705,0.20988369
0.5,0.0,2.268906593322754,2.268906593322754,0.21645445
0.51,0.0,2.209813117980957,2.209813117980957,0.22304997
0.52,0.0,2.2535858154296875,2.2535858154296875,0.22966751
0.53,0.0,2.3087375164031982,2.3087375164031982,0.23630445
0.54,0.0,2.2361276149749756,2.2361276149749756,0.24295819
0.55,0.0,2.1742842197418213,2.1742842197418213,0.24962623
0.56,0.0,2.3360989093780518,2.3360989093780518,0.25630617
0.5700000000000001,0.0,2.269798994064331,2.269798994064331,0.26299563
0.58,0.0,2.275759696960449,2.275759696960449,0.2696923
0.59,0.0,2.1747491359710693,2.1747491359710693,0.27639398
0.6,0.0,2.3399295806884766,2.3399295806884766,0.28309852
0.61,0.0,2.208022356033325,2.208022356033325,0.28980377
0.62,0.0,2.2024664878845215,2.2024664878845215,0.29650778
0.63,0.0,2.1147778034210205,2.1147778034210205,0.30320847
0.64,0.0,2.219496011734009,2.219496011734009,0.30990404
0.65,0.0,2.2211318016052246,2.2211318016052246,0.31659254
0.66,0.0,2.2036447525024414,2.2036447525024414,0.32327226
0.67,0.0,2.112602710723877,2.112602710723877,0.3299414
0.68,0.0,2.2566094398498535,2.2566094398498535,0.33659828
0.6900000000000001,0.0,2.1260952949523926,2.1260952949523926,0.34324127
0.7000000000000001,0.0,2.107787847518921,2.107787847518921,0.34986883
0.71,0.0,2.0619146823883057,2.0619146823883057,0.3564794
0.72,0.0,2.2111685276031494,2.2111685276031494,0.36307156
0.73,0.0,2.0828914642333984,2.0828914642333984,0.3696438
0.74,0.0,2.1534903049468994,2.1534903049468994,0.3761948
0.75,0.0,2.1192283630371094,2.1192283630371094,0.38272324
0.76,0.0,2.1283721923828125,2.1283721923828125,0.3892278
0.77,0.0,2.0922865867614746,2.0922865867614746,0.39570728
0.78,0.0,2.1221282482147217,2.1221282482147217,0.40216047
0.79,0.0,2.0774240493774414,2.0774240493774414,0.4085862
0.8,0.0,2.076648473739624,2.076648473739624,0.41498342
0.81,0.0,2.0742664337158203,2.0742664337158203,0.42135105
0.8200000000000001,0.0,1.9961543083190918,1.9961543083190918,0.42768803
0.8300000000000001,0.0,2.0132057666778564,2.0132057666778564,0.43399343
0.84,0.0,2.017873525619507,2.017873525619507,0.44026625
0.85,0.0,2.040253162384033,2.040253162384033,0.44650564
0.86,0.0,1.984220027923584,1.984220027923584,0.4527107
