time,dcmotor,h_ref,h_meas,error,ref_change_ind
0.0,-10.0,1.2999999523162842,0.6600000262260437,0.6399999260902405,0
0.1884322166442871,-8.906498908996582,1.2999999523162842,0.6700000166893005,0.6299999356269836,136
0.3923318386077881,-7.5995001792907715,1.2999999523162842,0.6800000071525574,0.6199999451637268,297
0.6030819416046143,-7.489500522613525,1.2999999523162842,0.6899999976158142,0.60999995470047,470
0.8035101890563965,-5.9734978675842285,1.2999999523162842,0.7400000095367432,0.559999942779541,595
1.0595707893371582,-5.651501655578613,1.2999999523162842,0.7799999713897705,0.5199999809265137,720
1.2104434967041016,-3.920499324798584,1.2999999523162842,0.8399999737739563,0.4599999785423279,856
1.4372410774230957,-3.3804993629455566,1.2999999523162842,0.8399999737739563,0.4599999785423279,1013
1.8345263004302979,-3.53299880027771,1.2999999523162842,0.9900000095367432,0.309999942779541,1152
1.8345434665679932,-1.6749999523162842,1.2999999523162842,0.9900000095367432,0.309999942779541,1313
1.983628749847412,-1.7079951763153076,1.2999999523162842,1.0800000429153442,0.21999990940093994,-1
2.205998420715332,-1.833502173423767,1.2999999523162842,1.1200000047683716,0.1799999475479126,-1
2.458646059036255,-1.3515026569366455,1.2999999523162842,1.1200000047683716,0.1799999475479126,-1
2.586918592453003,-0.861994743347168,1.2999999523162842,1.2300000190734863,0.06999993324279785,-1
2.7869677543640137,-1.0665017366409302,1.2999999523162842,1.2699999809265137,0.029999971389770508,-1
2.986069440841675,-0.6650021076202393,1.2999999523162842,1.309999942779541,-0.009999990463256836,-1
3.214298963546753,-0.9589934945106506,1.2999999523162842,1.309999942779541,-0.009999990463256836,-1
3.382687568664551,-1.350000262260437,1.2999999523162842,1.3600000143051147,-0.060000061988830566,-1
4.139019966125488,-1.1380003690719604,1.2999999523162842,1.4199999570846558,-0.12000000476837158,-1
4.139047622680664,-0.9230005741119385,1.2999999523162842,1.4199999570846558,-0.12000000476837158,-1
4.144751310348511,-1.4065001010894775,1.2999999523162842,1.4199999570846558,-0.12000000476837158,-1
4.190668106079102,-1.288500189781189,1.2999999523162842,1.409999966621399,-0.11000001430511475,-1
4.617369890213013,-1.870499610900879,1.2999999523162842,1.409999966621399,-0.11000001430511475,-1
4.617380380630493,-2.5539989471435547,1.2999999523162842,1.409999966621399,-0.11000001430511475,-1
4.794943332672119,-1.9374995231628418,1.2999999523162842,1.409999966621399,-0.11000001430511475,-1
4.999220848083496,-2.6224989891052246,1.2999999523162842,1.399999976158142,-0.10000002384185791,-1
5.210456371307373,-2.708998680114746,1.2999999523162842,1.399999976158142,-0.10000002384185791,-1
