time,ref,meas,u,target_h
0.0,0.0,-0.0001974619663087651,0.03538024052977562,0.0
0.01,0.95603424,-0.0005765321548096836,0.1939176768064499,0.0
0.02,0.95603424,-0.0011128822807222605,0.43720120191574097,0.00028681027
0.03,0.95603424,-0.001788133755326271,0.6209865212440491,0.0008517405
0.04,0.95603424,-0.002562996931374073,1.0138823986053467,0.0016862776
0.05,0.95603424,-0.0034122986253350973,1.2656148672103882,0.002782083
0.06,0.95603424,-0.00430414080619812,1.5845940113067627,0.00413099
0.07,0.95603424,-0.005210298579186201,1.8668441772460938,0.0057250005
0.08,0.95603424,-0.006105655804276466,2.1180074214935303,0.0075562834
0.09,0.95603424,-0.006964925676584244,2.3708701133728027,0.009617171
0.1,0.95603424,-0.0077723367139697075,2.5285918712615967,0.011900158
0.11,0.95603424,-0.008507473394274712,2.73274564743042,0.014397895
0.12,0.95603424,-0.009155466221272945,2.881430149078369,0.017103191
0.13,0.95603424,-0.009700111113488674,3.0434799194335938,0.020009007
0.14,0.95603424,-0.010130226612091064,3.155301094055176,0.023108456
0.15,0.95603424,-0.010432831011712551,3.2851064205169678,0.026394801
0.16,0.95603424,-0.010599609464406967,3.368262529373169,0.029861446
0.17,0.95603424,-0.010620132088661194,3.47255802154541,0.03350194
0.18,0.95603424,-0.010491864755749702,3.4978995323181152,0.037309986
0.19,0.95603424,-0.010205890983343124,3.5870614051818848,0.041279405
0.2,0.95603424,-0.009757477790117264,3.6343955993652344,0.045404166
0.21,0.95603424,-0.009142888709902763,3.6717612743377686,0.049678374
0.22,0.95603424,-0.008358394727110863,3.709047317504883,0.054096263
0.23,0.95603424,-0.007401120383292437,3.737802267074585,0.0586522
0.24,0.95603424,-0.006271678488701582,3.7316770553588867,0.06334067
0.25,0.95603424,-0.004970611073076725,3.7262518405914307,0.068156295
0.26,0.95603424,-0.0034917115699499846,3.7883236408233643,0.07309381
0.27,0.95603424,-0.00183616962749511,3.776423931121826,0.07814809
0.28,0.95603424,-1.498265191912651e-06,3.8012936115264893,0.0833141
0.29,0.95603424,0.0020140588749200106,3.818859577178955,0.08858695
0.3,0.95603424,0.004208927974104881,3.8031182289123535,0.09396185
0.31,0.95603424,0.006584868300706148,3.8207132816314697,0.09943412
0.32,0.95603424,0.009143841452896595,3.8403286933898926,0.10499921
0.33,0.95603424,0.01188401598483324,3.8220138549804688,0.11065265
0.34,0.95603424,0.014810463413596153,3.872725009918213,0.1163901
0.35000000000000003,0.95603424,0.01792099140584469,3.8508124351501465,0.12220732
0.36,0.95603424,0.021210111677646637,3.7959227561950684,0.12810017
0.37,0.95603424,0.024683181196451187,3.8494834899902344,0.13406463
0.38,0.95603424,0.02833828330039978,3.8303282260894775,0.14009674
0.39,0.95603424,0.03217373043298721,3.8134453296661377,0.14619265
0.4,0.95603424,0.03619469329714775,3.865173101425171,0.15234865
0.41000000000000003,0.95603424,0.04039549082517624,3.8083341121673584,0.15856108
0.42,0.95603424,0.04477469250559807,3.794060468673706,0.16482638
0.43,0.95603424,0.04933084174990654,3.779448986053467,0.17114107
0.44,0.95603424,0.0540628507733345,3.768602132797241,0.1775018
0.45,0.95603424,0.05896268039941788,3.688214063644409,0.18390526
0.46,0.95603424,0.06402700394392014,3.654909610748291,0.19034825
0.47000000000000003,0.95603424,0.06925620883703232,3.658837080001831,0.19682768
0.48,0.95603424,0.07464379072189331,3.593766212463379,0.20334047
0.49,0.95603424,0.08018730580806732,3.569370746612549,0.20988369
0.5,0.95603424,0.08588133752346039,3.5151591300964355,0.21645445
0.51,0.95603424,0.09172793477773666,3.53566575050354,0.22304997
0.52,0.95603424,0.09772518277168274,3.5164570808410645,0.22966751
0.53,0.95603424,0.10387155413627625,3.5012331008911133,0.23630445
0.54,0.95603424,0.11016593128442764,3.490110397338867,0.24295819
0.55,0.95603424,0.11660366505384445,3.4435653686523438,0.24962623
0.56,0.95603424,0.1231808066368103,3.4040329456329346,0.25630617
0.5700000000000001,0.95603424,0.1298903375864029,3.3338470458984375,0.26299563
0.58,0.95603424,0.13672611117362976,3.2725586891174316,0.2696923
0.59,0.95603424,0.14368624985218048,3.253559112548828,0.27639398
0.6,0.95603424,0.15076197683811188,3.16597318649292,0.28309852
0.61,0.95603424,0.15794916450977325,3.124600410461426,0.28980377
0.62,0.95603424,0.16525118052959442,3.158158779144287,0.29650778
0.63,0.95603424,0.17265687882900238,3.046884775161743,0.30320847
0.64,0.95603424,0.1801670342683792,3.05464506149292,0.30990404
0.65,0.95603424,0.18777534365653992,2.99147367477417,0.31659254
0.66,0.95603424,0.19547617435455322,2.935225248336792,0.32327226
0.67,0.95603424,0.2032681107521057,2.920980930328369,0.3299414
0.68,0.95603424,0.2111499011516571,2.9086720943450928,0.33659828
0.6900000000000001,0.95603424,0.21911342442035675,2.8272414207458496,0.34324127
0.7000000000000001,0.95603424,0.2271585464477539,2.8260531425476074,0.34986883
0.71,0.95603424,0.23528864979743958,2.8597660064697266,0.3564794
0.72,0.95603424,0.24349266290664673,2.7490315437316895,0.36307156
0.73,0.95603424,0.2517748773097992,2.7921271324157715,0.3696438
0.74,0.95603424,0.26012852787971497,2.7242660522460938,0.3761948
0.75,0.95603424,0.2685476541519165,2.6647119522094727,0.38272324
0.76,0.95603424,0.2770339846611023,2.682223320007324,0.3892278
0.77,0.95603424,0.28558915853500366,2.698239326477051,0.39570728
0.78,0.95603424,0.29420390725135803,2.6059398651123047,0.40216047
0.79,0.95603424,0.3028842508792877,2.666010856628418,0.4085862
