time,dcmotor,h_ref,h_meas,u_p,u_i,u_d,u_pd,error
0.0,14.082444508870442,1.2000000476837158,0.05999999865889549,11.40000057220459,0.08400000631809235,18.166666666666668,18.800000031789143,1.1400000490248203
0.19903206825256348,10.091944482591417,1.2000000476837158,0.05999999865889549,11.40000057220459,0.2550000250339508,0.0,11.40000057220459,1.1400000490248203
0.4059720039367676,10.101444456312391,1.2000000476837158,0.05999999865889549,11.40000057220459,0.42600002884864807,0.0,11.40000057220459,1.1400000490248203
0.6117258071899414,10.071972264183891,1.2000000476837158,0.07000000029802322,11.300000190734863,0.5955000519752502,-0.6000000834465027,10.70000010728836,1.1300000473856926
0.8193252086639404,9.960500717163086,1.2000000476837158,0.10000000149011612,11.0,0.7605000138282776,-1.8000000715255737,9.199999928474426,1.1000000461935997
0.9889788627624512,8.418000221252441,1.2000000476837158,0.1599999964237213,10.5,0.9180000424385071,-3.000000238418579,7.499999761581421,1.0400000512599945
1.1906747817993164,5.963500499725342,1.2000000476837158,0.23000000417232513,9.700000762939453,1.0635000467300415,-4.799999713897705,4.900001049041748,0.9700000435113907
1.3926770687103271,6.700001239776611,1.2000000476837158,0.28999999165534973,9.100000381469727,1.2000000476837158,-3.599999189376831,5.5000011920928955,0.9100000560283661
1.587167501449585,6.2275004386901855,1.2000000476837158,0.3499999940395355,8.500000953674316,1.3275001049041748,-3.6000001430511475,4.900000810623169,0.8500000536441803
1.7909154891967773,5.044501304626465,1.2000000476837158,0.41999998688697815,7.8000006675720215,1.4445000886917114,-4.199999809265137,3.6000008583068848,0.7800000607967377
1.9876790046691895,5.152500629425049,1.2000000476837158,0.47999998927116394,7.200000762939453,1.5525001287460327,-3.6000001430511475,3.6000006198883057,0.7200000584125519
2.1903626918792725,2.5470004081726074,1.2000000476837158,0.5699999928474426,6.3000006675720215,1.6470000743865967,-5.400000095367432,0.9000005722045898,0.6300000548362732
2.389953136444092,2.42950177192688,1.2000000476837158,0.6499999761581421,5.500000953674316,1.7295000553131104,-4.799999237060547,0.7000017166137695,0.5500000715255737
2.59118914604187,1.6999977827072144,1.2000000476837158,0.7300000190734863,4.700000286102295,1.8000000715255737,-4.800002574920654,-0.10000228881835938,0.4700000286102295
2.7883362770080566,0.9585015773773193,1.2000000476837158,0.7900000214576721,3.90000057220459,1.8585001230239868,-4.799999237060547,-0.899998664855957,0.4100000262260437
2.9972825050354004,0.906501054763794,1.2000000476837158,0.8899999856948853,3.200000524520874,1.9065001010894775,-4.199999809265137,-0.9999992847442627,0.31000006198883057
3.193300485610962,0.24400115013122559,1.2000000476837158,0.949999988079071,2.500000476837158,1.9440001249313354,-4.199999809265137,-1.6999993324279785,0.2500000596046448
3.3914215564727783,0.27250057458877563,1.2000000476837158,1.0099999904632568,1.9000005722045898,1.9725000858306885,-3.6000001430511475,-1.6999995708465576,0.19000005722045898
3.601886749267578,0.3935040533542633,1.2000000476837158,1.059999942779541,1.9000005722045898,1.9725000858306885,-3.6000001430511475,-1.6999995708465576,0.1400001049041748
3.7980823516845703,-0.09300379455089569,1.2000000476837158,1.1100000143051147,0.9000003337860107,2.007000207901001,-3.000004291534424,-2.100003957748413,0.09000003337860107
3.9905998706817627,0.1145031750202179,1.2000000476837158,1.149999976158142,0.5000007152557373,2.014500141143799,-2.3999977111816406,-1.8999969959259033,0.05000007152557373
4.198436498641968,-0.2840047776699066,1.2000000476837158,1.190000057220459,0.09999990463256836,2.016000270843506,-2.4000048637390137,-2.3000049591064453,0.009999990463256836
4.401888608932495,0.7145014405250549,1.2000000476837158,1.2200000286102295,-0.09999990463256836,2.014500141143799,-1.1999988555908203,-1.2999987602233887,-0.019999980926513672
4.600381135940552,0.5100015997886658,1.2000000476837158,1.2300000190734863,-0.09999990463256836,2.014500141143799,-1.1999988555908203,-1.2999987602233887,-0.029999971389770508
4.811683177947998,0.3025017976760864,1.2000000476837158,1.25,-0.4999995231628418,2.002500295639038,-1.1999988555908203,-1.699998378753662,-0.04999995231628418
5.011348724365234,0.7935013175010681,1.2000000476837158,1.2599999904632568,-0.5999994277954102,1.9935002326965332,-0.5999994277954102,-1.1999988555908203,-0.059999942779541016
5.223156213760376,1.3845007419586182,1.2000000476837158,1.2599999904632568,-0.5999994277954102,1.9935002326965332,-0.5999994277954102,-1.1999988555908203,-0.059999942779541016
5.390420198440552,0.6740014553070068,1.2000000476837158,1.2699999809265137,-0.5999994277954102,1.9935002326965332,-0.5999994277954102,-1.1999988555908203,-0.06999993324279785
5.59318208694458,1.9650002717971802,1.2000000476837158,1.2599999904632568,-0.5999994277954102,1.9650002717971802,0.5999994277954102,0.0,-0.059999942779541016
5.7888593673706055,1.3560007810592651,1.2000000476837158,1.2599999904632568,-0.5999994277954102,1.9560002088546753,0.0,-0.5999994277954102,-0.059999942779541016
5.990642547607422,1.3470008373260498,1.2000000476837158,1.2599999904632568,-0.5999994277954102,1.94700026512146,0.0,-0.5999994277954102,-0.059999942779541016
6.192846059799194,2.0395002365112305,1.2000000476837158,1.25,-0.4999995231628418,1.9395002126693726,0.5999994277954102,0.09999990463256836,-0.04999995231628418
6.390023946762085,2.8349993228912354,1.2000000476837158,1.2300000190734863,-0.2999997138977051,1.9350003004074097,1.1999988555908203,0.8999991416931152,-0.029999971389770508
6.591497898101807,2.3319997787475586,1.2000000476837158,1.2200000286102295,-0.19999980926513672,1.9320002794265747,0.5999994277954102,0.39999961853027344,-0.019999980926513672
