time,dcmotor,h_ref,h_meas,u_p,u_i,u_d,u_pd,error
0.0,10.240111139085558,1.600000023841858,0.10000000149011612,15.0,1.121999979019165,-1.8000000715255737,13.199999928474426,1.5000000223517418
0.22499823570251465,10.079805586073133,1.600000023841858,0.1599999964237213,15.0,1.121999979019165,-1.8000000715255737,13.199999928474426,1.4400000274181366
0.4093136787414551,10.052250067392984,1.600000023841858,0.23999999463558197,13.600000381469727,1.5405000448226929,-4.199999809265137,9.40000057220459,1.360000029206276
0.5872435569763184,9.732500076293945,1.600000023841858,0.2800000011920929,12.800000190734863,1.7325000762939453,-4.799999713897705,8.000000476837158,1.320000022649765
0.7875854969024658,9.814001083374023,1.600000023841858,0.36000001430511475,12.100000381469727,1.9140000343322754,-4.199999809265137,7.90000057220459,1.2400000095367432
0.986311674118042,7.881999969482422,1.600000023841858,0.47999998927116394,12.100000381469727,1.9140000343322754,-4.199999809265137,7.90000057220459,1.120000034570694
1.1851484775543213,6.435000896453857,1.600000023841858,0.5099999904632568,11.200000762939453,2.0820000171661377,-5.400000095367432,5.8000006675720215,1.090000033378601
1.4034466743469238,4.170000076293945,1.600000023841858,0.6499999761581421,9.0,2.370000123977661,-7.200000286102295,1.799999713897705,0.9500000476837158
1.5893268585205078,3.0870001316070557,1.600000023841858,0.800000011920929,9.0,2.370000123977661,-7.200000286102295,1.799999713897705,0.800000011920929
1.7847788333892822,2.6874992847442627,1.600000023841858,0.8700000047683716,6.700000286102295,2.5875000953674316,-6.600000858306885,0.09999942779541016,0.7300000190734863
1.9858050346374512,2.373002767562866,1.600000023841858,0.9800000190734863,5.700000762939453,2.6730000972747803,-5.999998092651367,-0.29999732971191406,0.6200000047683716
2.193437337875366,1.443498969078064,1.600000023841858,1.0800000429153442,4.700000286102295,2.743499994277954,-6.000001430511475,-1.3000011444091797,0.5199999809265137
2.4163753986358643,1.2004979848861694,1.600000023841858,1.2000000476837158,4.700000286102295,2.743499994277954,-6.000001430511475,-1.3000011444091797,0.3999999761581421
2.586019277572632,1.747004747390747,1.600000023841858,1.2899999618530273,4.700000286102295,2.743499994277954,-6.000001430511475,-1.3000011444091797,0.31000006198883057
2.802412509918213,0.38149771094322205,1.600000023841858,1.3300000429153442,2.3000001907348633,2.881500005722046,-4.800002574920654,-2.500002384185791,0.26999998092651367
