time,dcmotor,h_ref,h_meas,u_p,u_i,u_d,u_pd,error
0.0,17.596666124131943,2.0999999046325684,0.05000000074505806,15.305555449591743,0.23999997973442078,21.166666242811417,22.305555025736492,2.0499999038875103
0.19376683235168457,10.613749927944607,2.0999999046325684,0.03999999910593033,15.305555449591743,0.54749995470047,0.0,15.305555449591743,2.059999905526638
0.3928186893463135,10.630833307902018,2.0999999046325684,0.05000000074505806,15.305555449591743,0.8549999594688416,0.0,15.305555449591743,2.0499999038875103
0.6069879531860352,10.569972144232857,2.0999999046325684,0.07000000029802322,15.29444440205892,1.1594998836517334,-1.1999999284744263,15.227777739365896,2.029999904334545
0.7912166118621826,10.49766657087538,2.0999999046325684,0.09000000357627869,15.272222201029459,1.4579999446868896,-2.3999998569488525,15.138888875643412,2.0099999010562897
0.9981615543365479,10.452722125583225,2.0999999046325684,0.1599999964237213,15.244444423251682,1.7489999532699585,-2.999999761581421,15.077777769830492,1.939999908208847
1.2001111507415771,10.362749947441948,2.0999999046325684,0.23000000417232513,15.205555491977268,2.0295000076293945,-4.200000286102295,14.499998569488525,1.8699999004602432
1.4003567695617676,10.29988882276747,2.0999999046325684,0.3100000023841858,15.161111089918348,2.297999858856201,-4.799999713897705,13.099999904632568,1.7899999022483826
1.5953800678253174,10.308666653103298,2.0999999046325684,0.3799999952316284,15.161111089918348,2.297999858856201,-4.799999713897705,13.099999904632568,1.71999990940094
1.8009448051452637,10.205583254496256,2.0999999046325684,0.4699999988079071,15.072222179836697,2.80049991607666,-5.400000095367432,10.899999141693115,1.6299999058246613
2.0063295364379883,10.129444387223986,2.0999999046325684,0.5699999928474426,15.016666624281141,3.0299997329711914,-5.999999523162842,9.299999713897705,1.5299999117851257
2.210285186767578,10.007861031426323,2.0999999046325684,0.6899999976158142,15.016666624281141,3.0299997329711914,-5.999999523162842,9.299999713897705,1.4099999070167542
2.626234292984009,9.134998321533203,2.0999999046325684,0.9599999785423279,11.59999942779541,3.608999729156494,-7.799999713897705,3.799999713897705,1.1399999260902405
2.6262664794921875,7.408998966217041,2.0999999046325684,0.9599999785423279,11.59999942779541,3.608999729156494,-7.799999713897705,3.799999713897705,1.1399999260902405
2.787510871887207,5.561995506286621,2.0999999046325684,1.059999942779541,11.59999942779541,3.608999729156494,-7.799999713897705,3.799999713897705,1.0399999618530273
2.9892125129699707,4.9954986572265625,2.0999999046325684,1.2100000381469727,8.899998664855957,3.8954997062683105,-7.799999713897705,1.099998950958252,0.8899998664855957
3.1876392364501953,4.510998249053955,2.0999999046325684,1.3300000429153442,7.69999885559082,4.01099967956543,-7.200000286102295,0.4999985694885254,0.7699998617172241
3.390655994415283,3.4084980487823486,2.0999999046325684,1.4500000476837158,6.499998569488525,4.108499526977539,-7.200000286102295,-0.7000017166137695,0.6499998569488525
3.5866308212280273,2.9895055294036865,2.0999999046325684,1.559999942779541,5.399999618530273,4.189499855041504,-6.599993705749512,-1.1999940872192383,0.5399999618530273
3.7973074913024902,1.953998327255249,2.0999999046325684,1.6699999570846558,4.299999237060547,4.253999710083008,-6.600000858306885,-2.300001621246338,0.4299999475479126
3.991473913192749,2.3049967288970947,2.0999999046325684,1.7300000190734863,3.3999991416931152,4.304999828338623,-5.4000020027160645,-2.000002861022949,0.36999988555908203
4.190927505493164,2.143995761871338,2.0999999046325684,1.840000033378601,2.599998712539673,4.343999862670898,-4.800002574920654,-2.2000038623809814,0.2599998712539673
4.395495653152466,1.3710037469863892,2.0999999046325684,1.9199999570846558,1.799999475479126,4.370999813079834,-4.799995422363281,-2.9999959468841553,0.1799999475479126
4.590631008148193,1.287495493888855,2.0999999046325684,1.9900000095367432,1.099998950958252,4.387499809265137,-4.200003147125244,-3.100004196166992,0.1099998950958252
4.793377637863159,1.9965019226074219,2.0999999046325684,2.0399999618530273,0.5999994277954102,4.3964996337890625,-2.999997138977051,-2.3999977111816406,0.059999942779541016
4.9878294467926025,1.4980024099349976,2.0999999046325684,2.0799999237060547,0.09999990463256836,4.3979997634887695,-2.999997138977051,-2.8999972343444824,0.019999980926513672
5.2199647426605225,1.6934854984283447,2.0999999046325684,2.119999885559082,-0.3000020980834961,4.393499374389648,-2.4000120162963867,-2.700014114379883,-0.019999980926513672
5.387926816940308,1.283000111579895,2.0999999046325684,2.1700000762939453,-0.7000017166137695,4.382999420166016,-2.3999977111816406,-3.09999942779541,-0.07000017166137695
5.588062047958374,1.5679998397827148,2.0999999046325684,2.200000047683716,-0.7000017166137695,4.382999420166016,-2.3999977111816406,-3.09999942779541,-0.10000014305114746
5.798006772994995,1.248500108718872,2.0999999046325684,2.2300000190734863,-1.3000011444091797,4.348499774932861,-1.7999982833862305,-3.09999942779541,-0.13000011444091797
6.002528667449951,1.6259996891021729,2.0999999046325684,2.25,-1.5000009536743164,4.325999736785889,-1.1999988555908203,-2.6999998092651367,-0.15000009536743164
6.21232795715332,2.101999282836914,2.0999999046325684,2.25,-1.6000008583068848,4.301999568939209,-0.5999994277954102,-2.200000286102295,-0.15000009536743164
6.409207582473755,1.976499319076538,2.0999999046325684,2.2699999809265137,-1.7000007629394531,4.276499271392822,-0.5999994277954102,-2.3000001907348633,-0.1700000762939453
6.6127729415893555,1.1480001211166382,2.0999999046325684,2.2899999618530273,-1.9000005722045898,4.247999668121338,-1.1999988555908203,-3.09999942779541,-0.19000005722045898
6.7881224155426025,1.61799955368042,2.0999999046325684,2.299999952316284,-2.000000476837158,4.217999458312988,-0.5999994277954102,-2.5999999046325684,-0.20000004768371582
