0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.810000000000000497e+00
0.000000000000000000e+00,7.409669484905741399e+00,2.222900845471722420e+01,0.000000000000000000e+00,3.203900845471722647e+01
2.222900845471722456e-03,7.409669484905741399e+00,2.222233975218080815e+01,-6.668702536415160864e-01,3.136546949853929078e+01
6.601348640797375170e-03,7.409669484905741399e+00,2.220920440879483237e+01,-1.313534338597577289e+00,3.070567007019725736e+01
1.306936344314275217e-02,7.409669484905741399e+00,2.218980036438779635e+01,-1.940404440703780153e+00,3.005939592368401492e+01
2.156231783785653167e-02,7.409669484905741399e+00,2.216432150120365208e+01,-2.547886318414160911e+00,2.942643518278948989e+01
3.201691575084925773e-02,7.409669484905741399e+00,2.213295770746467639e+01,-3.136379373897657530e+00,2.880657833356701758e+01
4.437117149719868592e-02,7.409669484905741399e+00,2.209589494022562661e+01,-3.706276723904888826e+00,2.819961821632073651e+01
5.856438906518018905e-02,7.409669484905741399e+00,2.205331528752168424e+01,-4.257965270394592494e+00,2.760535001712709402e+01
7.453714163487440425e-02,7.409669484905741399e+00,2.200539702981259893e+01,-4.791825770908264559e+00,2.702357125890433309e+01
9.223125133045904922e-02,7.409669484905741399e+00,2.195231470072585012e+01,-5.308232908675147854e+00,2.645408179205070098e+01
1.115897692052487677e-01,7.409669484905741399e+00,2.189423914710147656e+01,-5.807555362437177848e+00,2.589668378466429743e+01
1.325569554585049048e-01,7.409669484905741399e+00,2.183133758834170735e+01,-6.290155875976832789e+00,2.535118171236487683e+01
1.550782598829975323e-01,7.409669484905741399e+00,2.176377367506823290e+01,-6.756391327347621711e+00,2.481738234772060991e+01
1.791003025422622241e-01,7.409669484905741399e+00,2.169170754709043791e+01,-7.206612797779499147e+00,2.429509474931094104e+01
2.045708546764580249e-01,7.409669484905741399e+00,2.161529589068785029e+01,-7.641165640258673619e+00,2.378413025042917894e+01
2.314388198356967241e-01,7.409669484905741399e+00,2.153469199521013167e+01,-8.060389547771684704e+00,2.328430244743844924e+01
2.596542152396792980e-01,7.409669484905741399e+00,2.145004580899818336e+01,-8.464618621194830439e+00,2.279542718780335520e+01
2.891681533624421707e-01,7.409669484905741399e+00,2.136150399462989924e+01,-8.854181436828678642e+00,2.231732255780121932e+01
3.199328237409851949e-01,7.409669484905741399e+00,2.126920998349426739e+01,-9.229401113563007186e+00,2.184980886993125893e+01
3.519014750065213581e-01,7.409669484905741399e+00,2.117330402969766112e+01,-9.590595379660715736e+00,2.139270865003694411e+01
3.850283971370611624e-01,7.409669484905741399e+00,2.107392326330604249e+01,-9.938076639162041204e+00,2.094584662414400356e+01
4.192689039300153686e-01,7.409669484905741399e+00,2.097120174292717820e+01,-1.027215203788616193e+01,2.050904970504101499e+01
4.545793156934737067e-01,7.409669484905741399e+00,2.086527050763680080e+01,-1.059312352903765131e+01,2.008214697859914821e+01
4.909169421547919798e-01,7.409669484905741399e+00,2.075625762825284681e+01,-1.090128793839539867e+01,1.966496968985745042e+01
5.282400655850959525e-01,7.409669484905741399e+00,2.064428825796193578e+01,-1.119693702909119182e+01,1.925735122887074624e+01
5.665079241382869890e-01,7.409669484905741399e+00,2.052948468230236045e+01,-1.148035756595744417e+01,1.885912711634491501e+01
6.056806954031125345e-01,7.409669484905741399e+00,2.041196636850788693e+01,-1.175183137944753042e+01,1.847013498906035522e+01
6.457194801668441064e-01,7.409669484905741399e+00,2.029185001421669199e+01,-1.201163542911940496e+01,1.809021458509728575e+01
6.865862863890854761e-01,7.409669484905741399e+00,2.016924959554997088e+01,-1.226004186667237761e+01,1.771920772887759199e+01
7.282440133842145169e-01,7.409669484905741399e+00,2.004427641456457820e+01,-1.249731809853891207e+01,1.735695831602566841e+01
7.706564362109461497e-01,7.409669484905741399e+00,1.991703914608438453e+01,-1.272372684801945653e+01,1.700331229806492672e+01
8.137881902674842793e-01,7.409669484905741399e+00,1.978764388391477169e+01,-1.293952621696137228e+01,1.665811766695340168e+01
8.576047560907177347e-01,7.409669484905741399e+00,1.965619418644507022e+01,-1.314496974696997000e+01,1.632122443947510249e+01
9.020724443578986840e-01,7.409669484905741399e+00,1.952279112164352881e+01,-1.334030648015431808e+01,1.599248464148921123e+01
9.471583810892285626e-01,7.409669484905741399e+00,1.938753331144953762e+01,-1.352578101939903021e+01,1.567175229205050790e+01
9.928304930497635628e-01,7.409669484905741399e+00,1.925051697556793329e+01,-1.370163358816043342e+01,1.535888338740750036e+01
1.039057493349039296e+00,7.409669484905741399e+00,1.911183597467010742e+01,-1.386810008978285325e+01,1.505373588488725467e+01
1.085808867236803810e+00,7.409669484905741399e+00,1.897158185300681410e+01,-1.402541216632915422e+01,1.475616968667766038e+01
1.133054858093236028e+00,7.409669484905741399e+00,1.882984388043751522e+01,-1.417379725692979875e+01,1.446604662350771697e+01
1.180766453612019040e+00,7.409669484905741399e+00,1.868670909388116641e+01,-1.431347865563497024e+01,1.418323043824619667e+01
1.228915372174626652e+00,7.409669484905741399e+00,1.854226233819334269e+01,-1.444467556878228365e+01,1.390758676941105954e+01
1.277474049414175417e+00,7.409669484905741399e+00,1.839658630647469550e+01,-1.456760317186462927e+01,1.363898313461006673e+01
1.326415624967185236e+00,7.409669484905741399e+00,1.824976157981566871e+01,-1.468247266590294586e+01,1.337728891391272334e+01
1.375713929411586323e+00,7.409669484905741399e+00,1.810186666648246501e+01,-1.478949133332019272e+01,1.312237533316227278e+01
1.425343471389303618e+00,7.409669484905741399e+00,1.795297804054931490e+01,-1.488886259331518858e+01,1.287411544723412682e+01
1.475279424911744242e+00,7.409669484905741399e+00,1.780317017998198992e+01,-1.498078605673232033e+01,1.263238412324967008e+01
1.525497616846509752e+00,7.409669484905741399e+00,1.765251560417769383e+01,-1.506545758042951988e+01,1.239705802374817445e+01
1.575974514583650121e+00,7.409669484905741399e+00,1.750108491096627361e+01,-1.514306932114211079e+01,1.216801558982416331e+01
1.626687213879772997e+00,7.409669484905741399e+00,1.734894681307790520e+01,-1.521380978883692947e+01,1.194513702424097623e+01
1.677613426878319824e+00,7.409669484905741399e+00,1.719616817408226339e+01,-1.527786389956418134e+01,1.172830427451808255e+01
1.728731470304318618e+00,7.409669484905741399e+00,1.704281404380426679e+01,-1.533541302779957149e+01,1.151740101600469579e+01
1.780020253831917865e+00,7.409669484905741399e+00,1.688894769322147127e+01,-1.538663505827964073e+01,1.131231263494183104e+01
1.831459268623011338e+00,7.409669484905741399e+00,1.673463064884818863e+01,-1.543170443732817532e+01,1.111292621152001381e+01
1.883028576035256751e+00,7.409669484905741399e+00,1.657992272661145705e+01,-1.547079222367342410e+01,1.091913050293803344e+01
1.934708796497796035e+00,7.409669484905741399e+00,1.642488206522383365e+01,-1.550406613876198492e+01,1.073081592646184923e+01
1.986481098552981495e+00,7.409669484905741399e+00,1.626956515905828127e+01,-1.553169061655550465e+01,1.054787454250277712e+01
2.038327188062416973e+00,7.409669484905741399e+00,1.611402689052997417e+01,-1.555382685283070998e+01,1.037020003769926468e+01
2.090229297575622702e+00,7.409669484905741399e+00,1.595832056199035520e+01,-1.557063285396171892e+01,1.019768770802863678e+01
2.142170175859630987e+00,7.409669484905741399e+00,1.580249792713833124e+01,-1.558226348520248550e+01,1.003023444193584623e+01
2.194133077587832936e+00,7.409669484905741399e+00,1.564660922195372450e+01,-1.558887051846058469e+01,9.867738703493140306e+00
2.246101753186384276e+00,7.409669484905741399e+00,1.549070319515807270e+01,-1.559060267956526857e+01,9.710100515592804626e+00
2.298060438836494690e+00,7.409669484905741399e+00,1.533482713820773924e+01,-1.558760569503325755e+01,9.557221443174482189e+00
2.349993846630922700e+00,7.409669484905741399e+00,1.517902691482445476e+01,-1.558002233832853634e+01,9.409004576495918926e+00
2.401887154883000530e+00,7.409669484905741399e+00,1.502334699006822127e+01,-1.556799247562334898e+01,9.265354514444872791e+00
2.453725998586522739e+00,7.409669484905741399e+00,1.486783045895765731e+01,-1.555165311105639603e+01,9.126177347901261783e+00
2.505496460024835059e+00,7.409669484905741399e+00,1.471251907464271902e+01,-1.553113843149382944e+01,8.991380643148890073e+00
2.557185059527462112e+00,7.409669484905741399e+00,1.455745327613483653e+01,-1.550657985078824908e+01,8.860873425346587950e+00
2.608778746372623747e+00,7.409669484905741399e+00,1.440267221559935429e+01,-1.547810605354822400e+01,8.734566162051130789e+00
2.660264889833990676e+00,7.409669484905741399e+00,1.424821378521525084e+01,-1.544584303841034512e+01,8.612370746804906219e+00
2.711631270370038038e+00,7.409669484905741399e+00,1.409411464360711008e+01,-1.540991416081407550e+01,8.494200482793035079e+00
2.762866070954364872e+00,7.409669484905741399e+00,1.394041024185412958e+01,-1.537044017529805018e+01,8.379970066556079900e+00
2.813957868545347019e+00,7.409669484905741399e+00,1.378713484908118403e+01,-1.532753927729464394e+01,8.269595571786540589e+00
2.864895625693507863e+00,7.409669484905741399e+00,1.363432157763669927e+01,-1.528132714444838669e+01,8.162994433188313081e+00
2.915668682284987767e+00,7.409669484905741399e+00,1.348200240786226090e+01,-1.523191697744383788e+01,8.060085430418423513e+00
2.966266747419509464e+00,7.409669484905741399e+00,1.333020821245869669e+01,-1.517941954035650909e+01,7.960788672102188102e+00
3.016679891421241155e+00,7.409669484905741399e+00,1.317896878045350206e+01,-1.512394320051937413e+01,7.865025579934128430e+00
3.066898537980966566e+00,7.409669484905741399e+00,1.302831284077432450e+01,-1.506559396791775640e+01,7.772718872856568595e+00
3.116913456427977458e+00,7.409669484905741399e+00,1.287826808543329093e+01,-1.500447553410326762e+01,7.683792551330023812e+00
3.166715754130121407e+00,7.409669484905741399e+00,1.272886119232685864e+01,-1.494068931064331807e+01,7.598171881683541073e+00
3.216296869020433657e+00,7.409669484905741399e+00,1.258011784765592189e+01,-1.487433446709367502e+01,7.515783380562247373e+00
3.265648562248802289e+00,7.409669484905741399e+00,1.243206276797081600e+01,-1.480550796851058948e+01,7.436554799460227017e+00
3.314762910957116837e+00,7.409669484905741399e+00,1.228471972184587457e+01,-1.473430461249423118e+01,7.360415109351643892e+00
3.363632301176366468e+00,7.409669484905741399e+00,1.213811155118812479e+01,-1.466081706577488930e+01,7.287294485413235989e+00
3.412249420844157388e+00,7.409669484905741399e+00,1.199226019218475159e+01,-1.458513590033727603e+01,7.217124291847476059e+00
3.460607252941133360e+00,7.409669484905741399e+00,1.184718669589382500e+01,-1.450734962909279169e+01,7.149837066801033814e+00
3.508699068744789429e+00,7.409669484905741399e+00,1.170291124848285591e+01,-1.442754474109682050e+01,7.085366507386035906e+00
3.556518421199184044e+00,7.409669484905741399e+00,1.155945319111967251e+01,-1.434580573631838440e+01,7.023647454801288603e+00
3.604059138399058781e+00,7.409669484905741399e+00,1.141683103952004785e+01,-1.426221515996242140e+01,6.964615879557626954e+00
3.651315317186889065e+00,7.409669484905741399e+00,1.127506250315655656e+01,-1.417685363634908491e+01,6.908208866807472148e+00
3.698281316861400381e+00,7.409669484905741399e+00,1.113416450413302350e+01,-1.408979990235339486e+01,6.854364601779629140e+00
3.744951752996089400e+00,7.409669484905741399e+00,1.099415319572895555e+01,-1.400113084040670586e+01,6.803022355322250192e+00
3.791321491366310692e+00,7.409669484905741399e+00,1.085504398061829257e+01,-1.391092151106638752e+01,6.754122469551905539e+00
3.837385641983487083e+00,7.409669484905741399e+00,1.071685152876676383e+01,-1.381924518515291744e+01,6.707606343613846889e+00
3.883139553235024799e+00,7.409669484905741399e+00,1.057958979501215069e+01,-1.372617337546131466e+01,6.663416419550836522e+00
3.928578806128517620e+00,7.409669484905741399e+00,1.044327203633167045e+01,-1.363177586804784625e+01,6.621496168283824701e+00
3.973699208638838964e+00,7.409669484905741399e+00,1.030791082880070775e+01,-1.353612075309640339e+01,6.581790075704304854e+00
4.018496790156731002e+00,7.409669484905741399e+00,1.017351808424703208e+01,-1.343927445536761134e+01,6.544243628879421237e+00
4.062967796037511015e+00,7.409669484905741399e+00,1.004010506660469204e+01,-1.334130176423400371e+01,6.508803302370688826e+00
4.107108682248528098e+00,7.409669484905741399e+00,9.907682407971639904e+00,-1.324226586330512490e+01,6.475416544666515506e+00
4.150916110114011737e+00,7.409669484905741399e+00,9.776260124375188099e+00,-1.314222835964509173e+01,6.444031764730096867e+00
4.194386941155967996e+00,7.409669484905741399e+00,9.645847631249321097e+00,-1.304124931258687781e+01,6.414598318662443788e+00
4.237518232029790610e+00,7.409669484905741399e+00,9.516453758627852366e+00,-1.293938726214678425e+01,6.387066496481068612e+00
4.280307229553261372e+00,7.409669484905741399e+00,9.388086766057440968e+00,-1.283669925704122861e+01,6.361387509016212860e+00
4.322751365827634196e+00,7.409669484905741399e+00,9.260754357234322498e+00,-1.273324088231184703e+01,6.337513474922475964e+00
4.364848253449499005e+00,7.409669484905741399e+00,9.134463694368726294e+00,-1.262906628655944274e+01,6.315397407809284047e+00
4.406595680812144700e+00,7.409669484905741399e+00,9.009221412280790986e+00,-1.252422820879370846e+01,6.294993203487083022e+00
4.447991607495138666e+00,7.409669484905741399e+00,8.885033632231808198e+00,-1.241877800489818995e+01,6.276255627333618747e+00
4.489034159740866059e+00,7.409669484905741399e+00,8.761905975494626020e+00,-1.231276567371821784e+01,6.259140301776408677e+00
4.529721626016771197e+00,7.409669484905741399e+00,8.639843576666910607e+00,-1.220623988277154126e+01,6.243603693895369844e+00
4.570052452662066500e+00,7.409669484905741399e+00,8.518851096731024697e+00,-1.209924799358859104e+01,6.229603103142434151e+00
4.610025239617675297e+00,7.409669484905741399e+00,8.398932735864198307e+00,-1.199183608668263901e+01,6.217096649181559798e+00
4.649638736238202341e+00,7.409669484905741399e+00,8.280092246002617173e+00,-1.188404898615811334e+01,6.206043259844504334e+00
4.688891837184714362e+00,7.409669484905741399e+00,8.162332943163081111e+00,-1.177593028395360619e+01,6.196402659209475416e+00
4.727783578397146691e+00,7.409669484905741399e+00,8.045657719525785012e+00,-1.166752236372969875e+01,6.188135355796086756e+00
4.766313133145159142e+00,7.409669484905741399e+00,7.930069055281746770e+00,-1.155886642440373535e+01,6.181202630878011917e+00
4.804479808156258969e+00,7.409669484905741399e+00,7.815569030248447291e+00,-1.145000250332994796e+01,6.175566526918499832e+00
4.842283039820050483e+00,7.409669484905741399e+00,7.702159335257072748e+00,-1.134096949913745433e+01,6.171189836119618910e+00
4.879722390467454041e+00,7.409669484905741399e+00,7.589841283314862075e+00,-1.123180519422106727e+01,6.168036089093795304e+00
4.916797544723767288e+00,7.409669484905741399e+00,7.478615820545922332e+00,-1.112254627689397424e+01,6.166069543651948592e+00
4.953508305934446021e+00,7.409669484905741399e+00,7.368483536913886134e+00,-1.101322836320361986e+01,6.165255173710266767e+00
4.989854592662495314e+00,7.409669484905741399e+00,7.259444676729738255e+00,-1.090388601841478788e+01,6.165558658314950868e+00
5.025836435256376689e+00,7.409669484905741399e+00,7.151499148948094131e+00,-1.079455277816441239e+01,6.166946370783682241e+00
5.061453972487336195e+00,7.409669484905741399e+00,7.044646537255215613e+00,-1.068526116928785186e+01,6.169385367967364253e+00
5.096707448255092032e+00,7.409669484905741399e+00,6.938886109951948100e+00,-1.057604273032675124e+01,6.172843379625197358e+00
5.131597208360810569e+00,7.409669484905741399e+00,6.834216829634792489e+00,-1.046692803171556108e+01,6.177288797919231911e+00
5.166123697346320931e+00,7.409669484905741399e+00,6.730637362678261404e+00,-1.035794669565310855e+01,6.182690667025153353e+00
5.200287455398534320e+00,7.409669484905741399e+00,6.628146088521621238e+00,-1.024912741566401664e+01,6.189018672857605097e+00
5.234089115318033336e+00,7.409669484905741399e+00,6.526741108763124188e+00,-1.014049797584970491e+01,6.196243132913419771e+00
5.267529399550823221e+00,7.409669484905741399e+00,6.426420256064754533e+00,-1.003208526983696558e+01,6.204334986227789450e+00
5.300609117282236049e+00,7.409669484905741399e+00,6.327181102870516050e+00,-9.923915319423848302e+00,6.213265783446668244e+00
5.333329161591993994e+00,7.409669484905741399e+00,6.229020969941242214e+00,-9.816013292927383560e+00,6.223007677013859151e+00
5.365690506669452908e+00,7.409669484905741399e+00,6.131936934708865472e+00,-9.708403523237674193e+00,6.233533411471191776e+00
5.397694205088058972e+00,7.409669484905741399e+00,6.035925839453047281e+00,-9.601109525581819071e+00,6.244816313871228708e+00
5.429341385138052090e+00,7.409669484905741399e+00,5.940984299303067928e+00,-9.494154014997935320e+00,6.256830284305133105e+00
5.460633248216475444e+00,7.409669484905741399e+00,5.847108710067797865e+00,-9.387558923527006272e+00,6.269549786540792091e+00
5.491571066273553292e+00,7.409669484905741399e+00,5.754295255896564321e+00,-9.281345417123354480e+00,6.282949838773210338e+00
5.522156179314508861e+00,7.409669484905741399e+00,5.662539916773697612e+00,-9.175533912286670812e+00,6.297006004487027298e+00
5.552389992955912845e+00,7.409669484905741399e+00,5.571838475849485661e+00,-9.070144092421195126e+00,6.311694383428291033e+00
5.582273976035659224e+00,7.409669484905741399e+00,5.482186526610246524e+00,-8.965194923923913706e+00,6.326991602686333316e+00
5.611809658275674906e+00,7.409669484905741399e+00,5.393579479890199480e+00,-8.860704672004704463e+00,6.342874807885495514e+00
5.640998627996478554e+00,7.409669484905741399e+00,5.306012570727788535e+00,-8.756690916241094413e+00,6.359321654486694619e+00
5.669842529882730631e+00,7.409669484905741399e+00,5.219480865069032305e+00,-8.653170565875623055e+00,6.376310299193409747e+00
5.698343062798902459e+00,7.409669484905741399e+00,5.133979266320516821e+00,-8.550159874851548381e+00,6.393819391468968938e+00
5.726501977654221420e+00,7.409669484905741399e+00,5.049502521754559936e+00,-8.447674456595688497e+00,6.411828065158871937e+00
