time,dcmotor,h_ref,h_meas,u_p,u_i,u_d,u_pd,error
145.9946928024292,2.61299729347229,1.2999999523162842,1.3300000429153442,-0.3000009059906006,0.0,0.0,-0.3000009059906006,-0.03000009059906
146.06276631355286,2.8453303972880044,1.2999999523162842,1.3266667127609253,-0.26666760444641113,-0.0010000069936113333,0.19999980926513672,-0.06666779518127441,-0.026666760444641065
146.1308398246765,3.0776635011037192,1.2999999523162842,1.3233333826065063,-0.23333430290222168,-0.0020000139872226666,0.39999961853027344,0.16666531562805176,-0.023333430290222133
146.19891333580017,3.3099966049194336,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.003000020980834,0.5999994277954102,0.3999984264373779,-0.0200001001358032
146.26644206047058,3.108996788660685,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0040000279744458,0.39999961853027344,0.19999861717224118,-0.0200001001358032
146.333970785141,2.907996972401937,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0050000349680576,0.19999980926513672,-1.1920928955078125e-06,-0.0200001001358032
146.4014995098114,2.7069971561431885,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0060000419616694,0.0,-0.2000010013580322,-0.0200001001358032
146.4729518890381,2.7059971491495767,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.007000048955281067,0.0,-0.2000010013580322,-0.0200001001358032
146.54440426826477,2.704997142155965,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.008000055948892734,0.0,-0.2000010013580322,-0.0200001001358032
146.61585664749146,2.703997135162353,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0090000629425044,0.0,-0.2000010013580322,-0.0200001001358032
146.68049176534018,2.7029971281687417,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.010000069936116067,0.0,-0.2000010013580322,-0.0200001001358032
146.74512688318887,2.70199712117513,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.011000076929727733,0.0,-0.2000010013580322,-0.0200001001358032
146.8097620010376,2.7009971141815186,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0120000839233394,0.0,-0.2000010013580322,-0.0200001001358032
146.87941789627075,2.699997107187907,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.013000090916951033,0.0,-0.2000010013580322,-0.0200001001358032
146.9490737915039,2.6989971001942954,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.014000097910562666,0.0,-0.2000010013580322,-0.0200001001358032
147.01872968673706,2.697997093200684,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0150001049041743,0.0,-0.2000010013580322,-0.0200001001358032
147.08641759554544,2.6969970862070722,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.016000111897785968,0.0,-0.2000010013580322,-0.0200001001358032
147.15410550435385,2.6959970792134604,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.017000118891397634,0.0,-0.2000010013580322,-0.0200001001358032
147.22179341316223,2.6949970722198486,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0180001258850093,0.0,-0.2000010013580322,-0.0200001001358032
147.28921047846475,2.693997065226237,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.019000132878620932,0.0,-0.2000010013580322,-0.0200001001358032
147.3566275437673,2.6929970582326255,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.020000139872232568,0.0,-0.2000010013580322,-0.0200001001358032
147.42404460906982,2.6919970512390137,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0210001468658442,0.0,-0.2000010013580322,-0.0200001001358032
147.48382123311362,2.690997044245402,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.022000153859455866,0.0,-0.2000010013580322,-0.0200001001358032
147.54359785715738,2.6899970372517905,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.023000160853067532,0.0,-0.2000010013580322,-0.0200001001358032
147.60337448120117,2.6889970302581787,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0240001678466792,0.0,-0.2000010013580322,-0.0200001001358032
147.67054343223572,2.6879970232645674,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0240001678466792,0.0,-0.2000010013580322,-0.0200001001358032
147.73771238327026,2.6869970162709556,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0240001678466792,0.0,-0.2000010013580322,-0.0200001001358032
147.8048813343048,2.685997009277344,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0240001678466792,0.0,-0.2000010013580322,-0.0200001001358032
147.87421655654907,2.6849970022837324,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0260001818339025,0.0,-0.2000010013580322,-0.0200001001358032
147.94355177879333,2.6839969952901206,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.028000195821125798,0.0,-0.2000010013580322,-0.0200001001358032
148.0128870010376,2.682996988296509,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.0300002098083491,0.0,-0.2000010013580322,-0.0200001001358032
148.07658791542053,2.681996981302897,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.031000216801960766,0.0,-0.2000010013580322,-0.0200001001358032
148.14028882980347,2.6809969743092856,1.2999999523162842,1.3200000524520874,-0.2000010013580322,-0.032000223795572436,0.0,-0.2000010013580322,-0.0200001001358032
