time,dcmotor,h_ref,h_meas,pid_p,pid_i,pid_d,pid_pd,error,snn_pd,snn_i
460.5845248699188,0.5517057180404663,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734863,-0.2300000190734863,-1.1913801431655884,0.0
460.5845302740733,0.843829870223999,0.5,0.7300000190734863,0.0,0.0,0.0,-2.3000001907348633,-0.2300000190734863,-1.1913801431655884,0.0
460.5845356782277,1.1359540224075317,0.5,0.7300000190734863,0.0,0.0,0.0,-2.3000001907348637,-0.2300000190734863,-1.1913801431655884,0.0
460.5845410823822,1.4280781745910645,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845481554667,0.9487421909968059,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845552285512,0.46940620740254724,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845623016357,-0.0099297761917114,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845686594645,-0.11175851027170812,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845750172933,-0.21358724435170484,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.58458137512207,-0.3154159784317016,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.58458550771076,-0.3442918459574381,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845896402995,-0.37316771348317457,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5845937728882,-0.4020435810089111,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.58464439709985,-0.15365624427795407,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.58469502131146,0.09473109245300293,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.5847456455231,0.3431184291839599,0.5,0.7300000190734863,0.0,0.0,0.0,-2.300000190734864,-0.2300000190734863,-1.1913801431655884,0.0
460.597459157308,0.12100386619567866,0.5,0.7300000190734863,0.0,-0.0115000009536743,0.0,-2.300000190734864,-0.2300000190734863,-1.401994705200195,0.0
460.61017266909283,-0.1011106967926026,0.5,0.7300000190734863,0.0,-0.0230000019073486,0.0,-2.300000190734864,-0.2300000190734863,-1.612609267234802,0.0
460.6228861808777,-0.3232252597808838,0.5,0.7300000190734863,0.0,-0.0345000028610229,0.0,-2.300000190734864,-0.2300000190734863,-1.8232238292694087,0.0
460.689177831014,-0.3807351589202881,0.5,0.7333333492279053,0.0,-0.046500007311503035,0.0,-2.53333330154419,-0.23333334922790525,-1.868733723958333,0.0
460.7554694811503,-0.4382450580596924,0.5,0.7366666793823242,0.0,-0.05850001176198316,0.0,-2.766666412353516,-0.23666667938232416,-1.9142436186472573,0.0
