time,ref,meas,u,Target,error
112.4,,-0.45910969376564,-0.45910969376564,-0.28732985,0.1343916
112.5,,-0.484083324670792,-0.484083324670792,-0.27732787,0.1333601
112.6,,-0.788671255111694,-0.788671255111694,-0.26740262,0.13233651
112.7,,0.421107113361359,0.421107113361359,-0.25755355,0.13132079
112.8,,-0.268776655197144,-0.268776655197144,-0.2477801,0.13031286
112.9,,-0.437526643276215,-0.437526643276215,-0.23808165,0.12931266
113,,-0.478803992271423,-0.478803992271423,-0.22845763,0.12832014
113.1,,-0.488900691270828,-0.488900691270828,-0.21890749,0.12733524
113.2,,-0.789849638938904,-0.789849638938904,-0.20943065,0.1263579
113.3,,-0.527554512023926,-0.527554512023926,-0.20002654,0.12538806
113.4,,-0.50082540512085,-0.50082540512085,-0.19069462,0.124425665
113.5,,-0.494287252426147,-0.494287252426147,-0.18143432,0.12347066
113.6,,-0.455258071422577,-0.455258071422577,-0.1722451,0.12252297
113.7,,0.166753008961678,0.166753008961678,-0.16312641,0.12158257
113.8,,-0.330993294715881,-0.330993294715881,-0.1540777,0.12064938
113.9,,-0.452745229005814,-0.452745229005814,-0.14509845,0.11972335
114,,-0.482526540756226,-0.482526540756226,-0.13618812,0.11880443
114.1,,-0.452381312847138,-0.452381312847138,-0.12734617,0.11789257
114.2,,-0.482437521219254,-0.482437521219254,-0.11857209,0.116987705
114.3,,-0.788268685340881,-0.788268685340881,-0.10986536,0.11608978
114.4,,-0.527167797088623,-0.527167797088623,-0.10122546,0.115198754
114.5,,0.447642624378204,0.447642624378204,-0.09265187,0.11431456
114.6,,-0.262285888195038,-0.262285888195038,-0.08414408,0.11343716
114.7,,-0.435938954353332,-0.435938954353332,-0.07570159,0.11256649
114.8,,-0.478415608406067,-0.478415608406067,-0.0673239,0.1117025
114.9,,-0.749854981899262,-0.749854981899262,-0.059010513,0.11084515
115,,-0.555201530456543,-0.555201530456543,-0.050760936,0.109994374
115.1,,-0.507588028907776,-0.507588028907776,-0.042574678,0.10915013
115.2,,0.452431976795197,0.452431976795197,-0.03445125,0.10831237
115.3,,-0.223684459924698,-0.223684459924698,-0.026390173,0.10748103
115.4,,-0.426496803760529,-0.426496803760529,-0.018390967,0.106656075
115.5,,-0.774585247039795,-0.774585247039795,-0.010453157,0.10583746
115.6,,-0.523820757865906,-0.523820757865906,-0.0025762739,0.10502511
115.7,,-0.499912083148956,-0.499912083148956,0.005240152,0.10421901
115.8,,-0.494063854217529,-0.494063854217529,0.012996584,0.103419095
115.9,,0.157260864973068,0.157260864973068,0.020693483,0.10262532
116,,-0.29588520526886,-0.29588520526886,0.028331306,0.101837635
116.1,,-0.44415757060051,-0.44415757060051,0.035910506,0.101055995
116.2,,-0.480425953865051,-0.480425953865051,0.04343153,0.10028035
116.3,,-0.489297419786453,-0.489297419786453,0.05089483,0.09951067
116.4,,-0.454037517309189,-0.454037517309189,0.05830085,0.09874689
116.5,,-0.781321883201599,-0.781321883201599,0.06565002,0.09798897
116.6,,0.385474920272827,0.385474920272827,0.072942786,0.09723687
116.7,,-0.277492523193359,-0.277492523193359,0.08017958,0.09649055
116.8,,-0.402228683233261,-0.402228683233261,0.08736082,0.09574995
116.9,,-0.470169872045517,-0.470169872045517,0.09448695,0.095015034
117,,-0.486788719892502,-0.486788719892502,0.10155839,0.094285764
117.1,,-0.789333045482636,-0.789333045482636,0.10857554,0.09356209
117.2,,0.420945256948471,0.420945256948471,0.115538836,0.092843965
117.3,,-0.268816232681274,-0.268816232681274,0.12244869,0.092131354
117.4,,-0.437536329030991,-0.437536329030991,0.12930551,0.09142422
117.5,,-0.478806346654892,-0.478806346654892,0.1361097,0.0907225
117.6,,-0.451471328735352,-0.451471328735352,0.14286165,0.09002618
117.7,,-0.78069418668747,-0.78069418668747,0.1495618,0.089335196
117.8,,0.385628461837769,0.385628461837769,0.15621051,0.08864952
117.9,,-0.277454972267151,-0.277454972267151,0.1628082,0.0879691
118,,-0.402219474315643,-0.402219474315643,0.16935523,0.08729391
118.1,,-0.470167636871338,-0.470167636871338,0.17585203,0.0866239
118.2,,-0.486788183450699,-0.486788183450699,0.18229896,0.08595903
118.3,,-0.490853667259216,-0.490853667259216,0.1886964,0.08529926
118.4,,0.493955224752426,0.493955224752426,0.19504474,0.08464456
118.5,,-0.549436748027802,-0.549436748027802,0.20134436,0.08399489
118.6,,-0.50617790222168,-0.50617790222168,0.20759562,0.0833502
118.7,,-0.458166599273682,-0.458166599273682,0.21379891,0.08271045
118.8,,-0.483852654695511,-0.483852654695511,0.21995458,0.082075626
118.9,,0.495667725801468,0.495667725801468,0.226063,0.081445664
119,,-0.250538647174835,-0.250538647174835,0.23212454,0.08082054
119.1,,-0.433065503835678,-0.433065503835678,0.23813955,0.08020022
119.2,,-0.477712750434876,-0.477712750434876,0.24410841,0.07958465
119.3,,-0.749683082103729,-0.749683082103729,0.25003144,0.078973815
119.4,,0.393213957548141,0.393213957548141,0.25590903,0.07836766
119.5,,-0.275599479675293,-0.275599479675293,0.2617415,0.077766165
119.6,,-0.401765644550324,-0.401765644550324,0.2675292,0.07716928
119.7,,-0.470056593418121,-0.470056593418121,0.27327245,0.07657698
119.8,,-0.449331074953079,-0.449331074953079,0.27897164,0.075989224
119.9,,0.466681987047195,0.466681987047195,0.28462708,0.07540598
120,,-0.257628738880157,-0.257628738880157,0.29023913,0.07482722
120.1,,-0.695849120616913,-0.695849120616913,0.2958081,0.07425289
120.2,,-0.541991353034973,-0.541991353034973,0.30133432,0.07368297
120.3,,-0.466926783323288,-0.466926783323288,0.30681813,0.07311743
120.4,,-0.485995441675186,-0.485995441675186,0.31225985,0.07255623
120.5,,0.457713663578034,0.457713663578034,0.3176598,0.071999334
120.6,,-0.222392529249191,-0.222392529249191,0.3230183,0.07144672
120.7,,-0.426180779933929,-0.426180779933929,0.32833567,0.07089834
120.8,,-0.438598781824112,-0.438598781824112,0.33361223,0.07035417
120.9,,-0.77754545211792,-0.77754545211792,0.3388483,0.069814175
121,,0.386398643255234,0.386398643255234,0.34404418,0.06927833
121.1,,-0.239836633205414,-0.239836633205414,0.34920016,0.06874659
121.2,,-0.430447727441788,-0.430447727441788,0.3543166,0.06821894
121.3,,-0.439642488956451,-0.439642488956451,0.35939375,0.067695335
121.4,,0.469051867723465,0.469051867723465,0.36443192,0.06717575
121.5,,-0.257049053907394,-0.257049053907394,0.36943144,0.06666015
121.6,,-0.397228062152863,-0.397228062152863,0.37439257,0.06614851
121.7,,-0.468946695327759,-0.468946695327759,0.37931564,0.0656408
121.8,,-0.44905960559845,-0.44905960559845,0.3842009,0.065136984
121.9,,-0.481625020503998,-0.481625020503998,0.3890487,0.064637035
122,,0.45878267288208,0.45878267288208,0.39385927,0.06414092
122.1,,-0.222131043672562,-0.222131043672562,0.3986329,0.06364862
122.2,,-0.724596083164215,-0.724596083164215,0.4033699,0.0631601
122.3,,-0.549023032188416,-0.549023032188416,0.40807056,0.06267532
122.4,,0.479726612567902,0.479726612567902,0.41273513,0.062194265
122.5,,-0.254437953233719,-0.254437953233719,0.41736388,0.061716903
122.6,,-0.396589398384094,-0.396589398384094,0.42195714,0.061243206
122.7,,-0.468790471553803,-0.468790471553803,0.42651513,0.06077314
122.8,,-0.486451327800751,-0.486451327800751,0.4310381,0.060306687
122.9,,0.495032072067261,0.495032072067261,0.4355264,0.059843812
123,,-0.250694125890732,-0.250694125890732,0.43998024,0.05938449
123.1,,-0.433103561401367,-0.433103561401367,0.4443999,0.058928695
123.2,,-0.440292119979858,-0.440292119979858,0.44878563,0.058476396
123.3,,-0.479480445384979,-0.479480445384979,0.4531377,0.05802757
123.4,,-0.489066153764725,-0.489066153764725,0.45745635,0.05758219
123.5,,0.494392454624176,0.494392454624176,0.46174186,0.057140224
123.6,,-0.250850588083267,-0.250850588083267,0.4659945,0.056701653
123.7,,-0.433141827583313,-0.433141827583313,0.4702145,0.05626645
123.8,,-0.738780736923218,-0.738780736923218,0.47440207,0.055834584
123.9,,0.39588075876236,0.39588075876236,0.47855753,0.055406034
124,,-0.274947166442871,-0.274947166442871,0.4826811,0.054980773
124.1,,-0.40160608291626,-0.40160608291626,0.48677298,0.05455878
124.2,,-0.470017582178116,-0.470017582178116,0.4908335,0.05414002
124.3,,0.461621940135956,0.461621940135956,0.49486282,0.05372448
124.4,,-0.221436530351639,-0.221436530351639,0.49886125,0.053312123
124.5,,-0.425946950912476,-0.425946950912476,0.50282896,0.052902933
124.6,,-0.475971519947052,-0.475971519947052,0.5067662,0.052496888
124.7,,-0.450777918100357,-0.450777918100357,0.5106733,0.052093957
124.8,,0.466328084468842,0.466328084468842,0.5145503,0.051694117
124.9,,-0.257715314626694,-0.257715314626694,0.5183976,0.051297344
125,,-0.397391051054001,-0.397391051054001,0.5222154,0.050903622
125.1,,0.479386866092682,0.479386866092682,0.5260039,0.050512917
125.2,,-0.217091113328934,-0.217091113328934,0.5297633,0.050125215
125.3,,-0.424884021282196,-0.424884021282196,0.5334938,0.049740486
125.4,,-0.475711524486542,-0.475711524486542,0.5371957,0.04935871
125.5,,-0.450714319944382,-0.450714319944382,0.5408692,0.048979864
125.6,,-0.482029765844345,-0.482029765844345,0.5445145,0.04860393
125.7,,0.49611359834671,0.49611359834671,0.5481318,0.048230875
125.8,,-0.250429570674896,-0.250429570674896,0.55172133,0.047860686
125.9,,-0.395608901977539,-0.395608901977539,0.55528337,0.04749334
126,,0.479822784662247,0.479822784662247,0.55881804,0.04712881
126.1,,-0.254414409399033,-0.254414409399033,0.56232554,0.046767082
126.2,,-0.396583616733551,-0.396583616733551,0.56580615,0.046408128
126.3,,-0.468789041042328,-0.468789041042328,0.56926006,0.04605193
126.4,,-0.44902104139328,-0.44902104139328,0.57268745,0.045698468
126.5,,0.466757833957672,0.466757833957672,0.5760885,0.045347713
126.6,,-0.22018027305603,-0.22018027305603,0.5794635,0.044999655
126.7,,-0.425639659166336,-0.425639659166336,0.58281255,0.04465427
126.8,,-0.47589635848999,-0.47589635848999,0.5861359,0.04431153
126.9,,-0.450759530067444,-0.450759530067444,0.5894338,0.043971423
127,,0.466332584619522,0.466332584619522,0.5927063,0.043633927
127.1,,-0.220284283161163,-0.220284283161163,0.59595376,0.043299023
127.2,,-0.425665110349655,-0.425665110349655,0.5991762,0.04296669
127.3,,0.509900748729706,0.509900748729706,0.602374,0.042636905
127.4,,-0.247057154774666,-0.247057154774666,0.60554725,0.04230965
127.5,,-0.432213932275772,-0.432213932275772,0.6086961,0.04198491
127.6,,-0.440074533224106,-0.440074533224106,0.6118208,0.04166266
127.7,,0.468946188688278,0.468946188688278,0.6149215,0.041342884
127.8,,-0.257074892520905,-0.257074892520905,0.6179984,0.041025564
127.9,,-0.397234380245209,-0.397234380245209,0.6210517,0.04071068
128,,-0.468948245048523,-0.468948245048523,0.6240816,0.04039821
128.1,,-0.449059963226318,-0.449059963226318,0.62708825,0.04008814
128.2,,1.28415417671204,1.28415417671204,0.63007176,0.03978045
128.3,,0.797165930271149,0.797165930271149,0.6330324,0.03947512
128.4,,0.640615522861481,0.640615522861481,0.6359703,0.039172135
128.5,,0.639752268791199,0.639752268791199,0.6388857,0.03887148
128.6,,0.602111160755158,0.602111160755158,0.64177865,0.038573124
128.7,,1.54127728939056,1.54127728939056,0.64464945,0.038277064
128.8,,0.860059857368469,0.860059857368469,0.6474982,0.037983272
128.9,,0.655999779701233,0.655999779701233,0.65032506,0.03769174
129,,0.606085419654846,0.606085419654846,0.65313023,0.037402444
129.1,,0.631305932998657,0.631305932998657,0.6559139,0.037115365
129.2,,1.5484185218811,1.5484185218811,0.6586762,0.036830492
129.3,,0.861806690692902,0.861806690692902,0.66141725,0.036547806
129.4,,0.656427085399628,0.656427085399628,0.6641373,0.036267288
129.5,,0.64361983537674,0.64361983537674,0.6668365,0.035988923
129.6,,1.55143058300018,1.55143058300018,0.66951495,0.035712697
129.7,,0.86254346370697,0.86254346370697,0.67217284,0.03543859
129.8,,0.656607270240784,0.656607270240784,0.67481035,0.035166588
129.9,,0.606233954429626,0.606233954429626,0.6774276,0.03489667
130,,1.57971572875977,1.57971572875977,0.68002474,0.034628827
130.1,,0.832032203674316,0.832032203674316,0.682602,0.03436304
130.2,,0.68657398223877,0.68657398223877,0.6851594,0.034099292
130.3,,0.613564014434814,0.613564014434814,0.68769723,0.033837568
130.4,,0.633135259151459,0.633135259151459,0.6902156,0.033577852
130.5,,1.54886603355408,1.54886603355408,0.6927146,0.03332013
130.6,,0.861916184425354,0.861916184425354,0.6951944,0.033064388
130.7,,0.656453847885132,0.656453847885132,0.6976552,0.032810606
130.8,,0.606196463108063,0.606196463108063,0.7000971,0.032558773
130.9,,0.631333112716675,0.631333112716675,0.70252025,0.032308873
131,,1.54842519760132,1.54842519760132,0.7049248,0.03206089
131.1,,0.86180830001831,0.86180830001831,0.707311,0.031814814
131.2,,0.656427502632141,0.656427502632141,0.70967877,0.031570625
131.3,,0.643619954586029,0.643619954586029,0.7120284,0.03132831
131.4,,0.603057205677033,0.603057205677033,0.71435994,0.031087853
131.5,,1.57893872261047,1.57893872261047,0.7166737,0.030849243
131.6,,0.831842184066772,0.831842184066772,0.7189696,0.030612463
131.7,,0.649097561836243,0.649097561836243,0.7212479,0.030377503
131.8,,0.641826987266541,0.641826987266541,0.7235087,0.030144345
131.9,,0.602618634700775,0.602618634700775,0.7257522,0.029912977
132,,1.57883143424988,1.57883143424988,0.72797847,0.029683385
132.1,,0.831815958023071,0.831815958023071,0.7301876,0.029455554
132.2,,0.649091124534607,0.649091124534607,0.73237985,0.029229473
132.3,,0.641825437545776,0.641825437545776,0.7345552,0.029005127
132.4,,0.602618277072907,0.602618277072907,0.7367139,0.028782502
132.5,,1.57883131504059,1.57883131504059,0.738856,0.028561587
132.6,,0.831815898418427,0.831815898418427,0.7409817,0.028342366
132.7,,0.649091124534607,0.649091124534607,0.74309105,0.02812483
132.8,,0.641825437545776,0.641825437545776,0.74518424,0.02790896
132.9,,0.602618277072907,0.602618277072907,0.74726135,0.02769475
133,,1.57883131504059,1.57883131504059,0.7493225,0.027482184
133.1,,0.831815898418427,0.831815898418427,0.75136787,0.027271248
133.2,,0.649091124534607,0.649091124534607,0.75339746,0.027061932
133.3,,0.641825437545776,0.641825437545776,0.75541157,0.026854223
133.4,,0.602618277072907,0.602618277072907,0.75741017,0.026648108
133.5,,1.57883131504059,1.57883131504059,0.75939345,0.026443573
133.6,,0.831815898418427,0.831815898418427,0.7613615,0.02624061
133.7,,0.649091124534607,0.649091124534607,0.7633144,0.026039204
133.8,,0.641825437545776,0.641825437545776,0.76525235,0.025839344
133.9,,0.602618277072907,0.602618277072907,0.76717544,0.025641019
134,,1.57883131504059,1.57883131504059,0.76908374,0.025444215
134.1,,0.831815898418427,0.831815898418427,0.77097744,0.025248922
134.2,,0.649091124534607,0.649091124534607,0.7728566,0.025055127
134.3,,0.641825437545776,0.641825437545776,0.77472126,0.02486282
134.4,,0.602618277072907,0.602618277072907,0.7765717,0.02467199
134.5,,1.57883131504059,1.57883131504059,0.7784079,0.024482625
134.6,,0.831815898418427,0.831815898418427,0.78023,0.024294712
134.7,,0.686521053314209,0.686521053314209,0.7820381,0.02410824
134.8,,0.613551080226898,0.613551080226898,0.7838323,0.023923201
134.9,,0.633132100105285,0.633132100105285,0.7856128,0.023739584
135,,1.54886519908905,1.54886519908905,0.7873796,0.023557374
135.1,,0.861915946006775,0.861915946006775,0.78913283,0.023376564
135.2,,0.656453788280487,0.656453788280487,0.79087263,0.02319714
135.3,,0.643626391887665,0.643626391887665,0.7925991,0.023019094
135.4,,0.603058815002441,0.603058815002441,0.79431224,0.022842415
135.5,,1.57893908023834,1.57893908023834,0.7960123,0.022667091
135.6,,0.831842303276062,0.831842303276062,0.7976993,0.022493113
135.7,,0.68652755022049,0.68652755022049,0.79937327,0.02232047
135.8,,0.613552689552307,0.613552689552307,0.8010345,0.022149153
135.9,,0.633132457733154,0.633132457733154,0.80268294,0.021979151
136,,1.54886531829834,1.54886531829834,0.8043187,0.021810453
136.1,,0.861915946006775,0.861915946006775,0.80594194,0.02164305
136.2,,0.656453788280487,0.656453788280487,0.8075527,0.021476934
136.3,,0.643626391887665,0.643626391887665,0.8091511,0.02131209
136.4,,0.603058815002441,0.603058815002441,0.81073725,0.021148512
136.5,,1.57893908023834,1.57893908023834,0.81231123,0.02098619
136.6,,0.831842303276062,0.831842303276062,0.8138731,0.020825114
136.7,,0.68652755022049,0.68652755022049,0.815423,0.020665275
136.8,,0.613552689552307,0.613552689552307,0.816961,0.020506661
136.9,,1.58150589466095,1.58150589466095,0.81848717,0.020349266
137,,0.832470118999481,0.832470118999481,0.82000166,0.020193078
137.1,,0.686681091785431,0.686681091785431,0.82150453,0.020038089
137.2,,0.613590240478516,0.613590240478516,0.82299584,0.01988429
137.3,,0.633141696453095,0.633141696453095,0.8244757,0.01973167
137.4,,1.54886758327484,1.54886758327484,0.82594424,0.019580223
137.5,,0.861916542053223,0.861916542053223,0.82740146,0.019429939
137.6,,0.656453967094421,0.656453967094421,0.8288475,0.019280806
137.7,,0.64362645149231,0.64362645149231,0.8302825,0.01913282
137.8,,0.603058815002441,0.603058815002441,0.83170646,0.01898597
137.9,,0.630565643310547,0.630565643310547,0.83311945,0.018840246
138,,1.54823744297028,1.54823744297028,0.83452165,0.01869564
138.1,,0.861762404441834,0.861762404441834,0.83591306,0.018552145
138.2,,0.656416237354279,0.656416237354279,0.8372938,0.01840975
138.3,,0.643617212772369,0.643617212772369,0.83866394,0.01826845
138.4,,1.55142998695374,1.55142998695374,0.8400235,0.018128233
138.5,,0.825113415718079,0.825113415718079,0.8413727,0.017989092
138.6,,0.684881567955017,0.684881567955017,0.84271157,0.01785102
138.7,,0.613150060176849,0.613150060176849,0.8440401,0.017714007
138.8,,0.633033990859985,0.633033990859985,0.84535843,0.017578045
138.9,,1.54884123802185,1.54884123802185,0.8466667,0.017443128
139,,0.861910104751587,0.861910104751587,0.8479649,0.017309247
139.1,,0.656452417373657,0.656452417373657,0.8492531,0.017176392
139.2,,0.606196105480194,0.606196105480194,0.85053146,0.017044557
139.3,,0.631332993507385,0.631332993507385,0.85179996,0.016913734
139.4,,1.54842519760132,1.54842519760132,0.85305876,0.016783915
139.5,,0.86180830001831,0.86180830001831,0.8543079,0.016655093
139.6,,0.656427502632141,0.656427502632141,0.8555474,0.01652726
139.7,,0.643619954586029,0.643619954586029,0.8567775,0.016400408
139.8,,0.603057205677033,0.603057205677033,0.8579981,0.016274529
139.9,,0.593135297298431,0.593135297298431,0.8592093,0.016149616
140,,1.57651174068451,1.57651174068451,0.8604112,0.016025662
140.1,,0.83124852180481,0.83124852180481,0.8616039,0.015902659
140.2,,0.686382293701172,0.686382293701172,0.8627875,0.015780602
140.3,,0.613517165184021,0.613517165184021,0.86396194,0.01565948
140.4,,0.633123815059662,0.633123815059662,0.8651274,0.015539288
140.5,,1.54886317253113,1.54886317253113,0.8662839,0.015420018
140.6,,0.824485540390015,0.824485540390015,0.8674315,0.015301664
140.7,,0.684728026390076,0.684728026390076,0.8685703,0.015184219
140.8,,0.613112509250641,0.613112509250641,0.8697004,0.015067674
140.9,,0.63302481174469,0.63302481174469,0.8708218,0.014952025
141,,1.54883897304535,1.54883897304535,0.8719346,0.014837263
141.1,,0.861909508705139,0.861909508705139,0.8730388,0.014723382
141.2,,0.656452238559723,0.656452238559723,0.8741346,0.014610375
141.3,,0.606196045875549,0.606196045875549,0.87522197,0.014498236
141.4,,0.631332993507385,0.631332993507385,0.876301,0.014386957
141.5,,1.54842519760132,1.54842519760132,0.8773717,0.0142765315
141.6,,0.86180830001831,0.86180830001831,0.87843424,0.014166954
141.7,,0.656427502632141,0.656427502632141,0.87948865,0.014058218
141.8,,0.643619954586029,0.643619954586029,0.8805349,0.013950316
141.9,,0.603057205677033,0.603057205677033,0.88157314,0.013843243
142,,0.630565226078033,0.630565226078033,0.8826034,0.013736991
142.1,,1.54823732376099,1.54823732376099,0.8836258,0.013631555
142.2,,0.861762344837189,0.861762344837189,0.88464034,0.013526928
142.3,,0.656416237354279,0.656416237354279,0.88564706,0.013423104
142.4,,0.643617212772369,0.643617212772369,0.88664603,0.013320077
142.5,,0.60305655002594,0.60305655002594,0.8876374,0.013217841
142.6,,1.57893848419189,1.57893848419189,0.8886211,0.0131163895
142.7,,0.831842124462128,0.831842124462128,0.8895973,0.013015716
142.8,,0.686527490615845,0.686527490615845,0.890566,0.012915817
142.9,,0.613552689552307,0.613552689552307,0.89152724,0.012816683
143,,0.633132457733154,0.633132457733154,0.8924811,0.012718311
143.1,,1.54886531829834,1.54886531829834,0.89342767,0.012620693
143.2,,0.861915946006775,0.861915946006775,0.8943669,0.012523825
143.3,,0.656453788280487,0.656453788280487,0.895299,0.012427701
143.4,,0.643626391887665,0.643626391887665,0.89622396,0.012332314
143.5,,0.603058815002441,0.603058815002441,0.89714175,0.012237659
143.6,,0.630565643310547,0.630565643310547,0.8980526,0.012143731
143.7,,1.54823744297028,1.54823744297028,0.89895636,0.012050523
143.8,,0.861762404441834,0.861762404441834,0.89985317,0.011958032
143.9,,0.656416237354279,0.656416237354279,0.9007432,0.011866249
144,,0.643617212772369,0.643617212772369,0.9016263,0.011775172
144.1,,0.60305655002594,0.60305655002594,0.90250266,0.011684793
144.2,,1.57893848419189,1.57893848419189,0.9033723,0.011595109
144.3,,0.831842124462128,0.831842124462128,0.90423524,0.011506112
144.4,,0.686527490615845,0.686527490615845,0.9050916,0.011417799
144.5,,0.613552689552307,0.613552689552307,0.90594137,0.011330163
144.6,,0.633132457733154,0.633132457733154,0.9067846,0.0112432
144.7,,0.600491881370544,0.600491881370544,0.9076213,0.0111569045
144.8,,1.57831120491028,1.57831120491028,0.9084517,0.011071272
144.9,,0.831688702106476,0.831688702106476,0.90927565,0.0109862955
145,,0.686489939689636,0.686489939689636,0.9100933,0.010901973
145.1,,0.613543510437012,0.613543510437012,0.9109047,0.010818296
145.2,,0.309996426105499,0.309996426105499,0.91170985,0.010735262
145.3,,1.46982419490814,1.46982419490814,0.9125088,0.010652865
145.4,,0.805152058601379,0.805152058601379,0.91330165,0.010571101
145.5,,0.679998934268951,0.679998934268951,0.91408837,0.010489964
145.6,,0.611955761909485,0.611955761909485,0.91486907,0.010409449
145.7,,0.632741868495941,0.632741868495941,0.9156438,0.010329554
145.8,,1.54876983165741,1.54876983165741,0.9164126,0.01025027
145.9,,0.538758814334869,0.538758814334869,0.9171755,0.010171596
146,,0.577407479286194,0.577407479286194,0.91793245,0.010093526
146.1,,0.624291121959686,0.624291121959686,0.91868365,0.010016055
146.2,,0.598329246044159,0.598329246044159,0.9194291,0.009939178
146.3,,0.591978788375855,0.591978788375855,0.9201688,0.009862891
146.4,,1.2530951499939,1.2530951499939,0.92090285,0.00978719
146.5,,0.752138733863831,0.752138733863831,0.9216313,0.00971207
146.6,,0.667031526565552,0.667031526565552,0.9223541,0.009637526
146.7,,0.608783841133118,0.608783841133118,0.9230713,0.009563555
146.8,,0.6319659948349,0.6319659948349,0.9237831,0.009490152
146.9,,0.277072757482529,0.277072757482529,0.9244894,0.009417311
147,,1.49920082092285,1.49920082092285,0.92519027,0.00934503
147.1,,0.812337756156921,0.812337756156921,0.9258858,0.009273304
147.2,,0.644326686859131,0.644326686859131,0.92657596,0.009202128
147.3,,0.317526191473007,0.317526191473007,0.9272608,0.009131499
147.4,,0.523292601108551,0.523292601108551,0.9279404,0.009061411
147.5,,1.5594277381897,1.5594277381897,0.9286148,0.008991862
147.6,,0.827069640159607,0.827069640159607,0.92928404,0.008922846
147.7,,0.36222630739212,0.36222630739212,0.9299481,0.00885436
147.8,,0.534226536750793,0.534226536750793,0.9306071,0.0087864
147.9,,0.613728821277618,0.613728821277618,0.931261,0.008718962
148,,1.54411911964417,1.54411911964417,0.9319099,0.008652041
148.1,,0.500191271305084,0.500191271305084,0.9325538,0.008585633
148.2,,0.605403542518616,0.605403542518616,0.9331928,0.008519735
148.3,,0.593709230422974,0.593709230422974,0.93382686,0.008454343
148.4,,0.62827867269516,0.62827867269516,0.9344561,0.008389453
148.5,,0.276170819997787,0.276170819997787,0.93508047,0.008325062
148.6,,1.49898016452789,1.49898016452789,0.93570006,0.008261164
148.7,,0.8122838139534,0.8122838139534,0.9363149,0.0081977565
148.8,,0.681743383407593,0.681743383407593,0.936925,0.008134835
148.9,,0.289248645305634,0.289248645305634,0.9375304,0.008072399
149,,0.553805649280548,0.553805649280548,0.9381312,0.00801044
149.1,,0.581088066101074,0.581088066101074,0.9387274,0.007948956
149.2,,1.25043118000031,1.25043118000031,0.93931895,0.0078879455
149.3,,0.751487135887146,0.751487135887146,0.939906,0.007827403
149.4,,0.666872143745422,0.666872143745422,0.9404886,0.0077673253
149.5,,0.285611033439636,0.285611033439636,0.9410667,0.007707708
149.6,,0.552915871143341,0.552915871143341,0.9416403,0.007648549
149.7,,1.52924382686615,1.52924382686615,0.94220954,0.0075898436
149.8,,0.533982634544373,0.533982634544373,0.9427744,0.007531589
149.9,,0.613669157028198,0.613669157028198,0.94333494,0.0074737812
150,,0.617796659469605,0.617796659469605,0.9796626,0.48436895
150.1,,0.29826146364212,0.29826146364212,1.0138987,0.4564821
150.2,,0.195446491241455,0.195446491241455,1.0449762,0.41436687
150.3,,0.493431091308594,0.493431091308594,1.0725474,0.36761534
150.4,,0.289906322956085,0.289906322956085,1.0967336,0.32248148
150.5,,0.516536593437195,0.516536593437195,1.1179278,0.28258973
150.6,,0.571971774101257,0.571971774101257,1.1366494,0.2496205
150.7,,1.10445821285248,1.10445821285248,1.1534429,0.22391447
150.8,,2.48156046867371,2.48156046867371,1.1688156,0.20496905
150.9,,1.8700350522995,1.8700350522995,1.1832021,0.19182079
151,,1.72045207023621,1.72045207023621,1.1969513,0.18332179
151.1,,1.6838630437851,1.6838630437851,1.2103256,0.17832476
151.2,,1.67491316795349,1.67491316795349,1.2235103,0.17579487
151.3,,1.3742448091507,1.3742448091507,1.2366252,0.17486641
151.4,,2.54755210876465,2.54755210876465,1.2497398,0.17486049
151.5,,1.88617706298828,1.88617706298828,1.2628856,0.17527756
151.6,,1.72440052032471,1.72440052032471,1.2760687,0.17577524
151.7,,1.68482887744904,1.68482887744904,1.2892792,0.17613971
151.8,,1.3766702413559,1.3766702413559,1.3024983,0.17625569
151.9,,2.54814529418945,2.54814529418945,1.3157042,0.17607878
152,,1.88632214069366,1.88632214069366,1.3288752,0.17561176
152.1,,1.7244359254837,1.7244359254837,1.3419915,0.1748857
152.2,,1.38635838031769,1.38635838031769,1.3550376,0.17394564
152.3,,2.55051517486572,2.55051517486572,1.3680006,0.17284071
152.4,,1.88690185546875,1.88690185546875,1.3808719,0.17161775
152.5,,2.67295122146606,2.67295122146606,1.3936458,0.17031753
152.6,,1.91685056686401,1.91685056686401,1.4063187,0.16897325
152.7,,1.43342423439026,1.43342423439026,1.4188895,0.16761023
152.8,,2.5620276927948,2.5620276927948,1.431358,0.16624656
152.9,,1.88971781730652,1.88971781730652,1.443725,0.16489418
153,,1.76269662380219,1.76269662380219,1.4559921,0.16356015
153.1,,1.39571714401245,1.39571714401245,1.4681606,0.16224785
153.2,,1.60443079471588,1.60443079471588,1.4802325,0.16095814
153.3,,2.60385704040527,2.60385704040527,1.4922093,0.15969025
153.4,,1.89994955062866,1.89994955062866,1.5040925,0.15844244
153.5,,2.71357274055481,2.71357274055481,1.5158834,0.15721264
153.6,,1.62830758094788,1.62830758094788,1.5275832,0.15599874
153.7,,2.60969734191895,2.60969734191895,1.5391932,0.15479875
153.8,,2.84975147247314,2.84975147247314,1.550714,0.153611
153.9,,1.96009695529938,1.96009695529938,1.5621465,0.15243417
154,,1.7799117565155,1.7799117565155,1.5734917,0.15126726
