time,ref,meas,u,Target
91.1,-0.007359799,-1.20288300514221,-1.20288300514221,-2.15321
91.2,-0.00730331,-1.5724583864212,-1.5724583864212,-2.1537578
91.3,-0.0072472547,-1.76926505565643,-1.76926505565643,-2.1543012
91.4,-0.007191629,-1.25694179534912,-1.25694179534912,-2.1548407
91.5,-0.007136431,-1.68352746963501,-1.68352746963501,-2.155376
91.6,-0.0070816567,-1.40726888179779,-1.40726888179779,-2.155907
91.7,-0.0070273024,-1.39936482906342,-1.39936482906342,-2.156434
91.8,-0.0069733653,-1.62584972381592,-1.62584972381592,-2.156957
91.9,-0.006919842,-1.39159572124481,-1.39159572124481,-2.157476
92,-0.0068667303,-1.54649269580841,-1.54649269580841,-2.157991
92.1,-0.006814026,-1.37003135681152,-1.37003135681152,-2.158502
92.2,-0.0067617255,-1.71425807476044,-1.71425807476044,-2.1590092
92.3,-0.006709827,-1.24199438095093,-1.24199438095093,-2.1595125
92.4,-0.006658327,-1.97526407241821,-1.97526407241821,-2.1600118
92.5,-0.006607222,-1.48654460906982,-1.48654460906982,-2.1605074
92.6,-0.006556509,-1.57229375839233,-1.57229375839233,-2.160999
92.7,-0.006506186,-1.37704253196716,-1.37704253196716,-2.161487
92.8,-0.0064562485,-1.56477642059326,-1.56477642059326,-2.1619713
92.9,-0.0064066947,-1.49717319011688,-1.49717319011688,-2.1624517
93,-0.006357521,-1.35662949085236,-1.35662949085236,-2.1629286
93.1,-0.006308725,-1.71061635017395,-1.71061635017395,-2.1634018
93.2,-0.0062603033,-1.08961796760559,-1.08961796760559,-2.1638713
93.3,-0.006212253,-1.63805937767029,-1.63805937767029,-2.1643372
93.4,-0.006164572,-0.621265590190887,-0.621265590190887,-2.1647995
93.5,-0.006117257,-1.33716535568237,-1.33716535568237,-2.1652584
93.6,-0.0060703047,-1.60894787311554,-1.60894787311554,-2.1657135
93.7,-0.006023713,-1.387002825737,-1.387002825737,-2.1661654
93.8,-0.005977479,-1.5452446937561,-1.5452446937561,-2.1666136
93.9,-0.0059316,-1.21830546855927,-1.21830546855927,-2.1670585
94,-0.0058860728,-1.96882688999176,-1.96882688999176,-2.1675
94.1,-0.005840895,-1.31117022037506,-1.31117022037506,-2.167938
94.2,-0.005796064,-1.60188400745392,-1.60188400745392,-2.1683729
94.3,-0.0057515777,-1.77726101875305,-1.77726101875305,-2.1688042
94.4,-0.005707432,-1.25911462306976,-1.25911462306976,-2.1692321
94.5,-0.0056636254,-1.68411791324615,-1.68411791324615,-2.169657
94.6,-0.0056201555,-1.70322775840759,-1.70322775840759,-2.1700785
94.7,-0.0055770185,-1.53479552268982,-1.53479552268982,-2.1704967
94.8,-0.005534213,-2.05482912063599,-2.05482912063599,-2.1709118
94.9,-0.0054917363,-1.50816535949707,-1.50816535949707,-2.1713238
95,-0.005449585,-1.42678213119507,-1.42678213119507,-2.1717324
95.1,-0.0054077576,-1.3375016450882,-1.3375016450882,-2.172138
95.2,-0.0053662513,-1.60903930664063,-1.60903930664063,-2.1725404
95.3,-0.0053250636,-1.90137875080109,-1.90137875080109,-2.1729398
95.4,-0.005284192,-1.61087870597839,-1.61087870597839,-2.1733363
95.5,-0.005243634,-1.779705286026,-1.779705286026,-2.1737294
95.6,-0.0052033872,-1.25977885723114,-1.25977885723114,-2.1741197
95.7,-0.0051634493,-1.68429839611053,-1.68429839611053,-2.174507
95.8,-0.0051238183,-1.70327687263489,-1.70327687263489,-2.1748912
95.9,-0.005084491,-1.53480887413025,-1.53480887413025,-2.1752725
96,-0.0050454657,-2.05483269691467,-2.05483269691467,-2.175651
96.1,-0.0050067403,-1.50816631317139,-1.50816631317139,-2.1760266
96.2,-0.0049683116,-1.57816922664642,-1.57816922664642,-2.1763992
96.3,-0.004930178,-1.22725224494934,-1.22725224494934,-2.1767688
96.4,-0.004892337,-1.97125816345215,-1.97125816345215,-2.1771357
96.5,-0.004854787,-1.60762929916382,-1.60762929916382,-2.1775
96.6,-0.004817525,-1.68244302272797,-1.68244302272797,-2.1778612
96.7,-0.0047805486,-1.79915189743042,-1.79915189743042,-2.1782198
96.8,-0.0047438564,-1.26506328582764,-1.26506328582764,-2.1785755
96.9,-0.0047074454,-1.68573439121246,-1.68573439121246,-2.1789286
97,-0.0046713143,-1.40786862373352,-1.40786862373352,-2.179279
97.1,-0.00463546,-1.84671318531036,-1.84671318531036,-2.1796267
97.2,-0.0045998814,-1.74741101264954,-1.74741101264954,-2.1799717
97.3,-0.004564576,-1.81680619716644,-1.81680619716644,-2.180314
97.4,-0.0045295414,-1.26986050605774,-1.26986050605774,-2.1806536
97.5,-0.0044947756,-1.6870379447937,-1.6870379447937,-2.1809907
97.6,-0.0044602766,-1.2568359375,-1.2568359375,-2.1813252
97.7,-0.004426042,-0.344047844409943,-0.344047844409943,-2.1816573
97.8,-0.0043920707,-1.73125863075256,-1.73125863075256,-2.1819866
97.9,-0.00435836,-1.42023921012878,-1.42023921012878,-2.1823134
98,-0.0043249084,-1.40288937091827,-1.40288937091827,-2.182638
98.1,-0.0042917132,-1.3310090303421,-1.3310090303421,-2.1829598
98.2,-0.004258773,-1.31147646903992,-1.31147646903992,-2.1832793
98.3,-0.0042260853,-1.52472126483917,-1.52472126483917,-2.1835961
98.4,-0.0041936487,-1.65991377830505,-1.65991377830505,-2.1839106
98.5,-0.004161461,-1.79302990436554,-1.79302990436554,-2.1842227
98.6,-0.00412952,-1.26339960098267,-1.26339960098267,-2.1845324
98.7,-0.004097825,-1.6852822303772,-1.6852822303772,-2.1848397
98.8,-0.0040663728,-1.40774571895599,-1.40774571895599,-2.185145
98.9,-0.004035162,-1.00731670856476,-1.00731670856476,-2.1854475
99,-0.0040041907,-1.91149342060089,-1.91149342060089,-2.1857479
99.1,-0.003973457,-1.46921563148499,-1.46921563148499,-2.186046
99.2,-0.0039429595,-1.56758487224579,-1.56758487224579,-2.1863415
99.3,-0.0039126957,-1.37576293945313,-1.37576293945313,-2.186635
99.4,-0.0038826645,-1.32363784313202,-1.32363784313202,-2.1869261
99.5,-0.0038528636,-1.5280259847641,-1.5280259847641,-2.187215
99.6,-0.0038232915,-1.66081178188324,-1.66081178188324,-2.187502
99.7,-0.0037939465,-1.79327392578125,-1.79327392578125,-2.1877863
99.8,-0.0037648266,-1.26346588134766,-1.26346588134766,-2.1880689
99.9,-0.0037359302,-1.29312252998352,-1.29312252998352,-2.188349
100,-0.34643114,-0.508237361907959,-0.508237361907959,-2.2143314
100.1,-0.279458,-0.695721209049225,-0.695721209049225,-2.2352908
100.2,-0.17881735,-1.20601081848145,-1.20601081848145,-2.248702
100.3,-0.06790616,-1.12612295150757,-1.12612295150757,-2.253795
100.4,0.038127165,-1.10441446304321,-1.10441446304321,-2.2509353
100.5,0.13060185,-1.24990236759186,-1.24990236759186,-2.2411401
100.6,0.20559593,-1.76807618141174,-1.76807618141174,-2.2257206
100.7,0.26244804,-1.52590656280518,-1.52590656280518,-2.206037
100.8,0.3025329,-1.8522777557373,-1.8522777557373,-2.183347
100.9,0.32832205,-1.54878723621368,-1.54878723621368,-2.1587229
101,0.34270862,-1.85849523544312,-1.85849523544312,-2.1330197
101.1,0.34855795,-1.55047678947449,-1.55047678947449,-2.1068778
101.2,0.34843856,-1.85895442962646,-1.85895442962646,-2.080745
101.3,0.3444886,-1.55060148239136,-1.55060148239136,-2.0549083
101.4,0.33837688,-1.8589882850647,-1.8589882850647,-2.02953
101.5,0.3313255,-1.55061078071594,-1.55061078071594,-2.0046806
101.6,0.32416698,-1.50046241283417,-1.50046241283417,-1.9803681
101.7,0.3174169,-0.50339412689209,-0.50339412689209,-1.9565618
101.8,0.31134883,-0.624631285667419,-0.624631285667419,-1.9332106
101.9,0.30606326,-0.256197273731232,-0.256197273731232,-1.9102559
102,0.3015462,-0.548257768154144,-0.548257768154144,-1.88764
102.1,0.29771578,-0.244644731283188,-0.244644731283188,-1.8653113
102.2,0.29445714,-0.554319441318512,-0.554319441318512,-1.843227
102.3,0.29164654,-0.237090945243835,-0.237090945243835,-1.8213534
102.4,0.2891671,-0.543065845966339,-0.543065845966339,-1.7996659
102.5,0.28691745,-0.243233889341354,-0.243233889341354,-1.7781471
102.6,0.28481543,-0.553936064243317,-0.553936064243317,-1.756786
102.7,0.2827986,-0.236986771225929,-0.236986771225929,-1.7355762
102.8,0.28082243,-0.543037533760071,-0.543037533760071,-1.7145144
102.9,0.27885768,-0.243226200342178,-0.243226200342178,-1.6936
103,0.27688712,-0.544733047485352,-0.544733047485352,-1.6728336
103.1,0.27490243,-0.243686944246292,-0.243686944246292,-1.6522158
103.2,0.27290162,-0.554059147834778,-0.554059147834778,-1.6317482
103.3,0.27088648,-0.237020209431648,-0.237020209431648,-1.6114317
103.4,0.26886111,-0.247248083353043,-0.247248083353043,-1.5912672
103.5,0.2668305,0.132949352264404,0.132949352264404,-1.5712548
103.6,0.26479968,-0.155914530158043,-0.155914530158043,-1.5513949
103.7,0.26277322,0.166969031095505,0.166969031095505,-1.5316869
103.8,0.26075494,-0.137469172477722,-0.137469172477722,-1.5121303
103.9,0.25874782,0.162780359387398,0.162780359387398,-1.4927242
104,0.25675407,-0.147808343172073,-0.147808343172073,-1.4734677
104.1,0.25477514,0.169171780347824,0.169171780347824,-1.4543595
104.2,0.2528119,-0.136870607733727,-0.136870607733727,-1.4353986
104.3,0.2508648,0.162943005561829,0.162943005561829,-1.4165838
104.4,0.24893396,-0.147764146327972,-0.147764146327972,-1.3979137
104.5,0.24701923,0.169183790683746,0.169183790683746,-1.3793873
104.6,0.24512039,-0.136867344379425,-0.136867344379425,-1.3610033
104.7,0.24323714,0.1629438996315,0.1629438996315,-1.3427604
104.8,0.24136913,-0.138562947511673,-0.138562947511673,-1.3246578
104.9,0.23951602,0.162483140826225,0.162483140826225,-1.306694
105,0.23767756,-0.147889107465744,-0.147889107465744,-1.2888683
105.1,0.23585345,0.169149830937386,0.169149830937386,-1.2711793
105.2,0.23404348,-0.136876568198204,-0.136876568198204,-1.253626
105.3,0.23224746,0.16294139623642,0.16294139623642,-1.2362075
105.4,0.23046522,-0.147764578461647,-0.147764578461647,-1.2189225
105.5,0.22869663,0.169183671474457,0.169183671474457,-1.2017703
105.6,0.22694157,-0.136867374181747,-0.136867374181747,-1.1847497
105.7,0.22519992,0.162943884730339,0.162943884730339,-1.1678597
105.8,0.22347158,-0.147763907909393,-0.147763907909393,-1.1510993
105.9,0.22175646,0.169183850288391,0.169183850288391,-1.1344676
106,0.22005446,-0.136867329478264,-0.136867329478264,-1.1179636
106.1,0.2183655,0.1629438996315,0.1629438996315,-1.1015861
106.2,0.2166895,-0.147763893008232,-0.147763893008232,-1.0853344
106.3,0.21502632,0.169183850288391,0.169183850288391,-1.0692074
106.4,0.21337591,-0.136867329478264,-0.136867329478264,-1.0532042
106.5,0.21173817,0.1629438996315,0.1629438996315,-1.0373238
106.6,0.21011299,-0.138562947511673,-0.138562947511673,-1.0215653
106.7,0.20850028,0.162483140826225,0.162483140826225,-1.0059278
106.8,0.20689996,-0.147889107465744,-0.147889107465744,-0.9904103
106.9,0.20531192,0.169149830937386,0.169149830937386,-0.97501194
107,0.20373607,0.255301117897034,0.255301117897034,-0.95973176
107.1,0.20217232,-0.122667007148266,-0.122667007148266,-0.9445688
107.2,0.20062058,0.166802659630775,0.166802659630775,-0.9295223
107.3,0.19908075,-0.137514382600784,-0.137514382600784,-0.91459125
107.4,0.19755273,0.171969026327133,0.171969026327133,-0.8997748
107.5,0.19603644,-0.145311430096626,-0.145311430096626,-0.88507205
107.6,0.1945318,0.160649329423904,0.160649329423904,-0.87048215
107.7,0.1930387,-0.139186471700668,-0.139186471700668,-0.85600424
107.8,0.19155706,0.17151466012001,0.17151466012001,-0.8416375
107.9,0.1900868,-0.145434901118279,-0.145434901118279,-0.82738096
108,0.18862781,0.160615772008896,0.160615772008896,-0.8132339
108.1,0.18718003,-0.139195591211319,-0.139195591211319,-0.7991954
108.2,0.18574336,0.171512186527252,0.171512186527252,-0.7852646
108.3,0.18431772,-0.145435571670532,-0.145435571670532,-0.7714408
108.4,0.182903,0.169816553592682,0.169816553592682,-0.7577231
108.5,0.18149917,-0.145896345376968,-0.145896345376968,-0.74411064
108.6,0.1801061,0.16049037873745,0.16049037873745,-0.7306027
108.7,0.17872372,-0.139229670166969,-0.139229670166969,-0.7171984
108.8,0.17735197,0.17150291800499,0.17150291800499,-0.703897
108.9,0.17599072,-0.145438089966774,-0.145438089966774,-0.69069767
109,0.17463993,0.160614907741547,0.160614907741547,-0.6775997
109.1,0.1732995,-0.139195829629898,-0.139195829629898,-0.6646022
109.2,0.17196938,0.171512126922607,0.171512126922607,-0.65170455
109.3,0.17064945,-0.145435586571693,-0.145435586571693,-0.6389058
109.4,0.16933966,0.160615593194962,0.160615593194962,-0.6262053
109.5,0.16803992,-0.139195635914803,-0.139195635914803,-0.61360234
109.6,0.16675015,0.171512171626091,0.171512171626091,-0.6010961
109.7,0.16547029,0.246742069721222,0.246742069721222,-0.5886858
109.8,0.16420025,-0.124992817640305,-0.124992817640305,-0.57637084
109.9,0.16293995,0.17537160217762,0.17537160217762,-0.56415033
110,0.16168934,0.256991803646088,0.256991803646088,-0.5520236
110.1,0.16044831,-0.122207581996918,-0.122207581996918,-0.53999
110.2,0.15921682,0.166927501559258,0.166927501559258,-0.52804875
110.3,0.15799478,0.245496243238449,0.245496243238449,-0.5161991
110.4,0.1567821,-0.116130411624908,-0.116130411624908,-0.5044405
110.5,0.15557875,0.177779853343964,0.177779853343964,-0.49277204
110.6,0.15438463,0.257646203041077,0.257646203041077,-0.4811932
110.7,0.15319967,-0.122029758989811,-0.122029758989811,-0.46970323
110.8,0.15202382,0.166975826025009,0.166975826025009,-0.45830145
110.9,0.15085699,0.245509386062622,0.245509386062622,-0.44698718
111,0.1496991,-0.116126835346222,-0.116126835346222,-0.43575975
111.1,0.14855011,0.168579861521721,0.168579861521721,-0.42461848
111.2,0.14740993,0.245945259928703,0.245945259928703,-0.41356274
111.3,0.14627852,-0.116008393466473,-0.116008393466473,-0.40259185
111.4,0.14515577,0.17781300842762,0.17781300842762,-0.39170516
111.5,0.14404166,0.257655203342438,0.257655203342438,-0.38090205
111.6,0.14293608,-0.122027315199375,-0.122027315199375,-0.37018183
111.7,0.141839,0.166976481676102,0.166976481676102,-0.35954392
111.8,0.14075033,-0.146668091416359,-0.146668091416359,-0.34898764
111.9,0.13967003,0.169481635093689,0.169481635093689,-0.3385124
112,0.13859801,0.246190309524536,0.246190309524536,-0.32811752
112.1,0.13753423,-0.125142753124237,-0.125142753124237,-0.31780246
112.2,0.1364786,0.175330862402916,0.175330862402916,-0.30756655
112.3,0.13543108,0.256980717182159,0.256980717182159,-0.29740924
112.4,0.1343916,-0.1130096539855,-0.1130096539855,-0.28732985
112.5,0.1333601,0.169426918029785,0.169426918029785,-0.27732787
112.6,0.13233651,0.246175438165665,0.246175438165665,-0.26740262
112.7,0.13132079,-0.125146791338921,-0.125146791338921,-0.25755355
112.8,0.13031286,0.175329759716988,0.175329759716988,-0.2477801
112.9,0.12931266,0.247779458761215,0.247779458761215,-0.23808165
113,0.12832014,-0.124710917472839,-0.124710917472839,-0.22845763
113.1,0.12733524,0.166247248649597,0.166247248649597,-0.21890749
113.2,0.1263579,0.245311409235001,0.245311409235001,-0.20943065
113.3,0.12538806,-0.125381588935852,-0.125381588935852,-0.20002654
113.4,0.124425665,0.166065007448196,0.166065007448196,-0.19069462
113.5,0.12347066,0.254462838172913,0.254462838172913,-0.18143432
113.6,0.12252297,-0.122894801199436,-0.122894801199436,-0.1722451
113.7,0.12158257,0.175941705703735,0.175941705703735,-0.16312641
113.8,0.12064938,0.257146716117859,0.257146716117859,-0.1540777
113.9,0.11972335,-0.112964540719986,-0.112964540719986,-0.14509845
114,0.11880443,0.178640142083168,0.178640142083168,-0.13618812
114.1,0.11789257,0.257879972457886,0.257879972457886,-0.12734617
114.2,0.116987705,-0.112765289843082,-0.112765289843082,-0.11857209
114.3,0.11608978,0.178694278001785,0.178694278001785,-0.10986536
114.4,0.115198754,0.257894694805145,0.257894694805145,-0.10122546
114.5,0.11431456,-0.112761288881302,-0.112761288881302,-0.09265187
114.6,0.11343716,0.178695365786552,0.178695365786552,-0.08414408
114.7,0.11256649,0.257894992828369,0.257894992828369,-0.07570159
114.8,0.1117025,-0.112761206924915,-0.112761206924915,-0.0673239
114.9,0.11084515,0.178695380687714,0.178695380687714,-0.059010513
115,0.109994374,0.257894992828369,0.257894992828369,-0.050760936
115.1,0.10915013,0.279416471719742,0.279416471719742,-0.042574678
115.2,0.10831237,-0.106913022696972,-0.106913022696972,-0.03445125
115.3,0.10748103,0.180284559726715,0.180284559726715,-0.026390173
115.4,0.106656075,0.258326828479767,0.258326828479767,-0.018390967
115.5,0.10583746,-0.112643860280514,-0.112643860280514,-0.010453157
115.6,0.10502511,0.178727269172668,0.178727269172668,-0.0025762739
115.7,0.10421901,0.257903635501862,0.257903635501862,0.005240152
115.8,0.103419095,-0.112758859992027,-0.112758859992027,0.012996584
115.9,0.10262532,0.178696021437645,0.178696021437645,0.020693483
116,0.101837635,0.257895171642303,0.257895171642303,0.028331306
116.1,0.101055995,-0.112761162221432,-0.112761162221432,0.035910506
116.2,0.10028035,0.178695395588875,0.178695395588875,0.04343153
116.3,0.09951067,0.257894992828369,0.257894992828369,0.05089483
116.4,0.09874689,-0.112761206924915,-0.112761206924915,0.05830085
116.5,0.09798897,0.178695380687714,0.178695380687714,0.06565002
116.6,0.09723687,0.257894992828369,0.257894992828369,0.072942786
116.7,0.09649055,-0.112761206924915,-0.112761206924915,0.08017958
116.8,0.09574995,0.178695380687714,0.178695380687714,0.08736082
116.9,0.095015034,0.257894992828369,0.257894992828369,0.09448695
117,0.094285764,-0.112761206924915,-0.112761206924915,0.10155839
117.1,0.09356209,0.178695380687714,0.178695380687714,0.10857554
117.2,0.092843965,0.257894992828369,0.257894992828369,0.115538836
117.3,0.092131354,-0.112761206924915,-0.112761206924915,0.12244869
117.4,0.09142422,0.178695380687714,0.178695380687714,0.12930551
117.5,0.0907225,0.257894992828369,0.257894992828369,0.1361097
117.6,0.09002618,-0.112761206924915,-0.112761206924915,0.14286165
117.7,0.089335196,0.178695380687714,0.178695380687714,0.1495618
117.8,0.08864952,0.257894992828369,0.257894992828369,0.15621051
117.9,0.0879691,-0.112761206924915,-0.112761206924915,0.1628082
118,0.08729391,0.178695380687714,0.178695380687714,0.16935523
118.1,0.0866239,0.257894992828369,0.257894992828369,0.17585203
118.2,0.08595903,-0.112761206924915,-0.112761206924915,0.18229896
118.3,0.08529926,0.178695380687714,0.178695380687714,0.1886964
118.4,0.08464456,0.257894992828369,0.257894992828369,0.19504474
118.5,0.08399489,-0.112761206924915,-0.112761206924915,0.20134436
118.6,0.0833502,0.178695380687714,0.178695380687714,0.20759562
118.7,0.08271045,0.257894992828369,0.257894992828369,0.21379891
118.8,0.082075626,-0.112761206924915,-0.112761206924915,0.21995458
118.9,0.081445664,0.178695380687714,0.178695380687714,0.226063
119,0.08082054,0.257894992828369,0.257894992828369,0.23212454
119.1,0.08020022,-0.112761206924915,-0.112761206924915,0.23813955
119.2,0.07958465,0.178695380687714,0.178695380687714,0.24410841
119.3,0.078973815,0.257894992828369,0.257894992828369,0.25003144
119.4,0.07836766,-0.112761206924915,-0.112761206924915,0.25590903
119.5,0.077766165,0.178695380687714,0.178695380687714,0.2617415
119.6,0.07716928,0.257894992828369,0.257894992828369,0.2675292
119.7,0.07657698,-0.112761206924915,-0.112761206924915,0.27327245
119.8,0.075989224,0.178695380687714,0.178695380687714,0.27897164
119.9,0.07540598,0.257894992828369,0.257894992828369,0.28462708
120,0.07482722,0.183037340641022,0.183037340641022,0.29023913
120.1,0.07425289,0.554873406887054,0.554873406887054,0.2958081
120.2,0.07368297,0.141564011573792,0.141564011573792,0.30133432
120.3,0.07311743,0.247805014252663,0.247805014252663,0.30681813
120.4,0.07255623,-0.115503028035164,-0.115503028035164,0.31225985
120.5,0.071999334,0.177950337529182,0.177950337529182,0.3176598
120.6,0.07144672,0.257692515850067,0.257692515850067,0.3230183
120.7,0.07089834,-0.112816229462624,-0.112816229462624,0.32833567
120.8,0.07035417,0.352305620908737,0.352305620908737,0.33361223
120.9,0.069814175,0.305071353912354,0.305071353912354,0.3388483
121,0.06927833,-0.09994163364172,-0.09994163364172,0.34404418
121.1,0.06874659,0.182178944349289,0.182178944349289,0.34920016
121.2,0.06821894,0.258841603994369,0.258841603994369,0.3543166
121.3,0.067695335,0.061121169477701,0.061121169477701,0.35939375
121.4,0.06717575,0.225945696234703,0.225945696234703,0.36443192
121.5,0.06666015,0.270734637975693,0.270734637975693,0.36943144
121.6,0.06614851,-0.109272196888924,-0.109272196888924,0.37439257
121.7,0.0656408,0.179643481969833,0.179643481969833,0.37931564
121.8,0.065136984,0.039600089192391,0.039600089192391,0.3842009
121.9,0.064637035,0.515896201133728,0.515896201133728,0.3890487
122,0.06414092,0.2531458735466,0.2531458735466,0.39385927
122.1,0.06364862,0.278125941753387,0.278125941753387,0.3986329
122.2,0.0631601,0.284913957118988,0.284913957118988,0.4033699
122.3,0.06267532,0.460383713245392,0.460383713245392,0.40807056
122.4,0.062194265,-0.057737499475479,-0.057737499475479,0.41273513
122.5,0.061716903,0.193647384643555,0.193647384643555,0.41736388
122.6,0.061243206,0.261958003044128,0.261958003044128,0.42195714
122.7,0.06077314,-0.11165713518858,-0.11165713518858,0.42651513
122.8,0.060306687,0.352620601654053,0.352620601654053,0.4310381
122.9,0.059843812,-0.087020739912987,-0.087020739912987,0.4355264
123,0.05938449,0.185690030455589,0.185690030455589,0.43998024
123.1,0.058928695,-0.132381975650787,-0.132381975650787,0.4443999
123.2,0.058476396,0.346988886594772,0.346988886594772,0.44878563
123.3,0.05802757,0.303626596927643,0.303626596927643,0.4531377
123.4,0.05758219,0.195464313030243,0.195464313030243,0.45745635
123.5,0.057140224,0.558250308036804,0.558250308036804,0.46174186
123.6,0.056701653,0.534659385681152,0.534659385681152,0.4659945
123.7,0.05626645,0.354623645544052,0.354623645544052,0.4702145
123.8,0.055834584,-0.086476437747479,-0.086476437747479,0.47440207
123.9,0.055406034,0.185837939381599,0.185837939381599,0.47855753
124,0.054980773,0.43346107006073,0.43346107006073,0.4826811
124.1,0.05455878,-0.065053373575211,-0.065053373575211,0.48677298
124.2,0.05414002,0.1916593760252,0.1916593760252,0.4908335
124.3,0.05372448,-0.13075989484787,-0.13075989484787,0.49486282
124.4,0.053312123,0.347429662942886,0.347429662942886,0.49886125
124.5,0.052902933,-0.088431306183338,-0.088431306183338,0.50282896
124.6,0.052496888,0.1853067278862,0.1853067278862,0.5067662
124.7,0.052093957,0.555490076541901,0.555490076541901,0.5106733
124.8,0.051694117,0.437530159950256,0.437530159950256,0.5145503
124.9,0.051297344,0.328230023384094,0.328230023384094,0.5183976
125,0.050903622,0.298529088497162,0.298529088497162,0.5222154
125.1,0.050512917,-0.101719416677952,-0.101719416677952,0.5260039
125.2,0.050125215,0.355321049690247,0.355321049690247,0.5297633
125.3,0.049740486,-0.086286924779415,-0.086286924779415,0.5334938
125.4,0.04935871,0.185889437794685,0.185889437794685,0.5371957
125.5,0.048979864,0.25984987616539,0.25984987616539,0.5408692
125.6,0.04860393,0.061395149677992,0.061395149677992,0.5445145
125.7,0.048230875,0.226020142436028,0.226020142436028,0.5481318
125.8,0.047860686,0.270754873752594,0.270754873752594,0.55172133
125.9,0.04749334,0.186531841754913,0.186531841754913,0.55528337
126,0.04712881,0.729448080062866,0.729448080062866,0.55881804
126.1,0.046767082,0.015377297997475,0.015377297997475,0.56232554
126.2,0.046408128,0.213515385985374,0.213515385985374,0.56580615
126.3,0.04605193,-0.124820798635483,-0.124820798635483,0.56926006
126.4,0.045698468,0.349043548107147,0.349043548107147,0.57268745
126.5,0.045347713,-0.087992757558823,-0.087992757558823,0.5760885
126.6,0.044999655,0.185425892472267,0.185425892472267,0.5794635
126.7,0.04465427,0.259723901748657,0.259723901748657,0.58281255
126.8,0.04431153,0.06136092171073,0.06136092171073,0.5861359
126.9,0.043971423,0.226010844111443,0.226010844111443,0.5894338
127,0.043633927,0.174373224377632,0.174373224377632,0.5927063
127.1,0.043299023,0.552519023418427,0.552519023418427,0.59595376
127.2,0.04296669,0.436722815036774,0.436722815036774,0.5991762
127.3,0.042636905,0.328010618686676,0.328010618686676,0.602374
127.4,0.04230965,0.298469483852386,0.298469483852386,0.60554725
127.5,0.04198491,-0.10173561424017,-0.10173561424017,0.6086961
127.6,0.04166266,0.355316638946533,0.355316638946533,0.6118208
127.7,0.041342884,0.305889546871185,0.305889546871185,0.6149215
127.8,0.041025564,-0.099719300866127,-0.099719300866127,0.6179984
127.9,0.04071068,0.182239353656769,0.182239353656769,0.6210517
128,0.04039821,0.336104035377502,0.336104035377502,0.6240816
128.1,0.04008814,0.596467316150665,0.596467316150665,0.62708825
128.2,0.03978045,0.275040030479431,0.275040030479431,0.63007176
128.3,0.03947512,0.284075409173965,0.284075409173965,0.6330324
128.4,0.039172135,0.709989130496979,0.709989130496979,0.6359703
128.5,0.03887148,1.04427826404572,1.04427826404572,0.6388857
128.6,0.038573124,0.493106067180634,0.493106067180634,0.64177865
128.7,0.038277064,0.985343039035797,0.985343039035797,0.64464945
128.8,0.037983272,0.900549650192261,0.900549650192261,0.6474982
128.9,0.03769174,1.09606063365936,1.09606063365936,0.65032506
129,0.037402444,1.05280911922455,1.05280911922455,0.65313023
129.1,0.037115365,1.43323373794556,1.43323373794556,0.6559139
129.2,0.036830492,1.02225816249847,1.02225816249847,0.6586762
129.3,0.036547806,1.12913334369659,1.12913334369659,0.66141725
129.4,0.036267288,1.15817534923553,1.15817534923553,0.6641373
129.5,0.035988923,1.16606712341309,1.16606712341309,0.6668365
129.6,0.035712697,0.949659109115601,0.949659109115601,0.66951495
129.7,0.03543859,1.10940551757813,1.10940551757813,0.67217284
129.8,0.035166588,0.760636866092682,0.760636866092682,0.67481035
129.9,0.03489667,1.05804109573364,1.05804109573364,0.6774276
130,0.034628827,1.60828065872192,1.60828065872192,0.68002474
130.1,0.03436304,1.1919983625412,1.1919983625412,0.682602
130.2,0.034099292,1.17525815963745,1.17525815963745,0.6851594
130.3,0.033837568,1.17070913314819,1.17070913314819,0.68769723
130.4,0.033577852,0.950920462608337,0.950920462608337,0.6902156
130.5,0.03332013,1.10974824428558,1.10974824428558,0.6927146
130.6,0.033064388,0.760730028152466,0.760730028152466,0.6951944
130.7,0.032810606,1.05806648731232,1.05806648731232,0.6976552
130.8,0.032558773,1.31248891353607,1.31248891353607,0.7000971
130.9,0.032308873,1.11162078380585,1.11162078380585,0.70252025
131,0.03206089,1.44921505451202,1.44921505451202,0.7049248
131.1,0.031814814,1.41877853870392,1.41877853870392,0.707311
131.2,0.031570625,0.844704985618591,0.844704985618591,0.70967877
131.3,0.03132831,1.08088552951813,1.08088552951813,0.7120284
131.4,0.031087853,0.752886891365051,0.752886891365051,0.71435994
131.5,0.030849243,1.22956025600433,1.22956025600433,0.7166737
131.6,0.030612463,1.18546509742737,1.18546509742737,0.7189696
131.7,0.030377503,0.781305074691772,0.781305074691772,0.7212479
131.8,0.030144345,1.53308117389679,1.53308117389679,0.7235087
131.9,0.029912977,1.56374144554138,1.56374144554138,0.7257522
132,0.029683385,0.88409686088562,0.88409686088562,0.72797847
132.1,0.029455554,1.26521492004395,1.26521492004395,0.7301876
132.2,0.029229473,0.802976071834564,0.802976071834564,0.73237985
132.3,0.029005127,1.06954622268677,1.06954622268677,0.7345552
132.4,0.028782502,0.923430800437927,0.923430800437927,0.7367139
132.5,0.028561587,1.10227823257446,1.10227823257446,0.738856
132.6,0.028342366,0.758700132369995,0.758700132369995,0.7409817
