time,meas,ref,error,pid_p,pid_i,pid_d,pid_pd,u
335.1013832092285,1.0700000524520874,1.100000023841858,0.0299999713897705,0.2699997425079345,0.0,0.0,0.2699997425079345,0.5333997309207916
335.1999351978302,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.00020000338554387875,-0.6999993324279785,-0.5199995040893555,-0.2563995122909546
335.3027892112732,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.000400006771087702,-0.6999993324279785,-0.5199995040893555,-0.2561995089054107
335.399471282959,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.0006000101566315252,0.0,0.179999828338623,0.4439998269081116
335.50017189979553,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.0007999837398529053,0.0,0.179999828338623,0.444199800491333
335.6016132831573,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.000999987125396784,0.0,0.179999828338623,0.4443998038768768
335.7018492221832,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.0011999905109406073,0.0,0.179999828338623,0.4445998072624206
335.80077028274536,1.0800000429153442,1.100000023841858,0.0199999809265136,0.179999828338623,0.001399993896484375,0.0,0.179999828338623,0.4447998106479645
335.900253534317,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0015000104904174805,-0.6999993324279785,-0.609999418258667,-0.3450994193553924
336.00033378601074,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0015999972820281982,-0.6999993324279785,-0.609999418258667,-0.3449994325637817
336.099467754364,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.001699984073638916,0.0,0.0899999141693115,0.3550998866558075
336.19954204559326,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.001800000667572077,0.0,0.0899999141693115,0.3551999032497406
336.300274848938,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0018999874591827948,0.0,0.0899999141693115,0.3552998900413513
336.39983105659485,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0020000040531159002,0.0,0.0899999141693115,0.3553999066352844
336.5003743171692,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.002099990844726618,0.0,0.0899999141693115,0.3554998934268951
336.6011357307434,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0022000074386597235,0.0,0.0899999141693115,0.3555999100208282
336.70149421691895,1.090000033378601,1.100000023841858,0.0099999904632568,0.0899999141693115,0.0022999942302703857,0.0,0.0899999141693115,0.3556998968124389
336.80102801322937,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,-0.6999993324279785,-0.6999993324279785,-0.4342993497848511
336.90239000320435,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,-0.6999993324279785,-0.6999993324279785,-0.4342993497848511
337.00074076652527,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.10213017463684,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.2000820636749,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.300950050354,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.40145111083984,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.50162148475647,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.60567927360535,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.70475339889526,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.8043007850647,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
337.91473627090454,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
338.01527762413025,1.100000023841858,1.100000023841858,0.0,0.0,0.0022999942302703857,0.0,0.0,0.2656999826431274
338.1141839027405,1.100000023841858,0.800000011920929,-0.3000000119209289,-2.700000047683716,-0.0006999969482421875,-1.5333333333333334,-4.233333381017049,-10.74651666978995
338.21986865997314,1.100000023841858,0.800000011920929,-0.3000000119209289,-2.700000047683716,-0.003700017929077093,-1.5333333333333334,-4.233333381017049,-10.74668333762222
338.3192219734192,1.100000023841858,0.800000011920929,-0.3000000119209289,-2.700000047683716,-0.006700009107589722,0.0,-2.700000047683716,-2.4433000683784485
338.4230728149414,1.090000033378601,0.800000011920929,-0.2900000214576721,-2.6100001335144043,-0.009600013494491522,0.6999993324279785,-1.9100008010864258,-1.6562008261680603
338.52461981773376,1.090000033378601,0.800000011920929,-0.2900000214576721,-2.6100001335144043,-0.012500017881393377,0.6999993324279785,-1.9100008010864258,-1.6591008305549622
338.63021516799927,1.090000033378601,0.800000011920929,-0.2900000214576721,-2.6100001335144043,-0.015400007367134094,0.0,-2.6100001335144043,-2.3620001524686813
338.7275881767273,1.0800000429153442,0.800000011920929,-0.2800000309944153,-2.5200002193450928,-0.01820001006126401,0.6999993324279785,-1.8200008869171143,-1.5748009085655212
339.04641342163086,1.0800000429153442,0.800000011920929,-0.2800000309944153,-2.5200002193450928,-0.02100001275539401,0.6999993324279785,-1.8200008869171143,-1.5776009112596512
