time,ref,meas,u,target_h
0.0,0.1,0.0,0.0,0.0
0.01,0.1,0.0,0.0,0.0
0.02,0.1,0.03573505952954292,0.03573505952954292,0.00028681027
0.03,0.1,0.06633424758911133,0.06633424758911133,0.0008517405
0.04,0.1,0.19836416840553284,0.19836416840553284,0.0016862776
0.05,0.1,0.386111319065094,0.386111319065094,0.002782083
0.06,0.1,0.45630741119384766,0.45630741119384766,0.00413099
0.07,0.1,0.6841269135475159,0.6841269135475159,0.0057250005
0.08,0.1,0.9190217852592468,0.9190217852592468,0.0075562834
0.09,0.1,1.1022588014602661,1.1022588014602661,0.009617171
0.1,0.1,1.2887431383132935,1.2887431383132935,0.011900158
0.11,0.1,1.4831466674804688,1.4831466674804688,0.014397895
0.12,0.1,1.6598762273788452,1.6598762273788452,0.017103191
0.13,0.1,1.8092204332351685,1.8092204332351685,0.020009007
0.14,0.1,1.9407058954238892,1.9407058954238892,0.023108456
0.15,0.1,2.127725601196289,2.127725601196289,0.026394801
0.16,0.1,2.255263090133667,2.255263090133667,0.029861446
0.17,0.1,2.3693253993988037,2.3693253993988037,0.03350194
0.18,0.1,2.4697206020355225,2.4697206020355225,0.037309986
0.19,0.1,2.558145761489868,2.558145761489868,0.041279405
0.2,0.1,2.600302219390869,2.600302219390869,0.045404166
0.21,0.1,2.6731503009796143,2.6731503009796143,0.049678374
0.22,0.1,2.7730770111083984,2.7730770111083984,0.054096263
0.23,0.1,2.7952675819396973,2.7952675819396973,0.0586522
0.24,0.1,2.8786683082580566,2.8786683082580566,0.06334067
0.25,0.1,2.9239771366119385,2.9239771366119385,0.068156295
0.26,0.1,2.922499895095825,2.922499895095825,0.07309381
0.27,0.1,2.9625799655914307,2.9625799655914307,0.07814809
0.28,0.1,3.032529354095459,3.032529354095459,0.0833141
0.29,0.1,3.0249762535095215,3.0249762535095215,0.08858695
0.3,0.1,3.0173609256744385,3.0173609256744385,0.09396185
0.31,0.1,3.0473318099975586,3.0473318099975586,0.09943412
0.32,0.1,3.106687068939209,3.106687068939209,0.10499921
0.33,0.1,3.125065565109253,3.125065565109253,0.11065265
0.34,0.1,3.105602741241455,3.105602741241455,0.1163901
0.35000000000000003,0.1,3.0881917476654053,3.0881917476654053,0.12220732
0.36,0.1,3.1442651748657227,3.1442651748657227,0.12810017
0.37,0.1,3.0878679752349854,3.0878679752349854,0.13406463
0.38,0.1,3.1440720558166504,3.1440720558166504,0.14009674
0.39,0.1,3.123340606689453,3.123340606689453,0.14619265
0.4,0.1,3.209123373031616,3.209123373031616,0.15234865
0.41000000000000003,0.1,3.145009994506836,3.145009994506836,0.15856108
0.42,0.1,3.123626232147217,3.123626232147217,0.16482638
0.43,0.1,3.140807628631592,3.140807628631592,0.17114107
0.44,0.1,3.1552021503448486,3.1552021503448486,0.1775018
0.45,0.1,3.1330153942108154,3.1330153942108154,0.18390526
0.46,0.1,3.14833927154541,3.14833927154541,0.19034825
0.47000000000000003,0.1,3.1268091201782227,3.1268091201782227,0.19682768
0.48,0.1,3.106325149536133,3.106325149536133,0.20334047
0.49,0.1,3.125270366668701,3.125270366668701,0.20988369
0.5,0.1,3.106584310531616,3.106584310531616,0.21645445
0.51,0.1,3.090324878692627,3.090324878692627,0.22304997
0.52,0.1,3.1104516983032227,3.1104516983032227,0.22966751
0.53,0.1,3.0581088066101074,3.0581088066101074,0.23630445
0.54,0.1,3.04817795753479,3.04817795753479,0.24295819
0.55,0.1,3.0378379821777344,3.0378379821777344,0.24962623
0.56,0.1,3.0641188621520996,3.0641188621520996,0.25630617
0.5700000000000001,0.1,3.0170133113861084,3.0170133113861084,0.26299563
0.58,0.1,3.0817973613739014,3.0817973613739014,0.2696923
0.59,0.1,3.032582998275757,3.032582998275757,0.27639398
0.6,0.1,2.99520206451416,2.99520206451416,0.28309852
0.61,0.1,2.957083225250244,2.957083225250244,0.28980377
0.62,0.1,2.9281656742095947,2.9281656742095947,0.29650778
0.63,0.1,2.8265440464019775,2.8265440464019775,0.30320847
0.64,0.1,2.9187605381011963,2.9187605381011963,0.30990404
0.65,0.1,2.8178188800811768,2.8178188800811768,0.31659254
0.66,0.1,2.6999764442443848,2.6999764442443848,0.32327226
0.67,0.1,2.6607930660247803,2.6607930660247803,0.3299414
0.68,0.1,2.668238878250122,2.668238878250122,0.33659828
0.6900000000000001,0.1,2.568211078643799,2.568211078643799,0.34324127
0.7000000000000001,0.1,2.579885721206665,2.579885721206665,0.34986883
0.71,0.1,2.455099105834961,2.455099105834961,0.3564794
0.72,0.1,2.3724400997161865,2.3724400997161865,0.36307156
0.73,0.1,2.34458065032959,2.34458065032959,0.3696438
0.74,0.1,2.3166441917419434,2.3166441917419434,0.3761948
0.75,0.1,2.1820530891418457,2.1820530891418457,0.38272324
0.76,0.1,2.104910373687744,2.104910373687744,0.3892278
0.77,0.1,2.070948362350464,2.070948362350464,0.39570728
0.78,0.1,1.9359488487243652,1.9359488487243652,0.40216047
0.79,0.1,1.8282217979431152,1.8282217979431152,0.4085862
