time,ref,meas,u,target_h
0.0,0.1,0.03538024052977562,0.03538024052977562,0.0
0.01,0.1,0.01809616945683956,0.01809616945683956,0.0
0.02,0.1,0.1441362053155899,0.1441362053155899,0.00028681027
0.03,0.1,0.18202397227287292,0.18202397227287292,0.0008517405
0.04,0.1,0.3217166066169739,0.3217166066169739,0.0016862776
0.05,0.1,0.407653272151947,0.407653272151947,0.002782083
0.06,0.1,0.4853271245956421,0.4853271245956421,0.00413099
0.07,0.1,0.5498279333114624,0.5498279333114624,0.0057250005
0.08,0.1,0.6087151765823364,0.6087151765823364,0.0075562834
0.09,0.1,0.623765230178833,0.623765230178833,0.009617171
0.1,0.1,0.6380980610847473,0.6380980610847473,0.011900158
0.11,0.1,0.6539997458457947,0.6539997458457947,0.014397895
0.12,0.1,0.7706400752067566,0.7706400752067566,0.017103191
0.13,0.1,0.7370171546936035,0.7370171546936035,0.020009007
0.14,0.1,0.8438177704811096,0.8438177704811096,0.023108456
0.15,0.1,0.7969304323196411,0.7969304323196411,0.026394801
0.16,0.1,0.8630778789520264,0.8630778789520264,0.029861446
0.17,0.1,0.8535944223403931,0.8535944223403931,0.03350194
0.18,0.1,0.9778150916099548,0.9778150916099548,0.037309986
0.19,0.1,0.9898169040679932,0.9898169040679932,0.041279405
0.2,0.1,1.031050443649292,1.031050443649292,0.045404166
0.21,0.1,1.0620648860931396,1.0620648860931396,0.049678374
0.22,0.1,1.0663514137268066,1.0663514137268066,0.054096263
0.23,0.1,1.1639271974563599,1.1639271974563599,0.0586522
0.24,0.1,1.1869174242019653,1.1869174242019653,0.06334067
0.25,0.1,1.2037782669067383,1.2037782669067383,0.068156295
0.26,0.1,1.3217215538024902,1.3217215538024902,0.07309381
0.27,0.1,1.4274346828460693,1.4274346828460693,0.07814809
0.28,0.1,1.554066777229309,1.554066777229309,0.0833141
0.29,0.1,1.6623642444610596,1.6623642444610596,0.08858695
0.3,0.1,1.793083667755127,1.793083667755127,0.09396185
0.31,0.1,1.8811798095703125,1.8811798095703125,0.09943412
0.32,0.1,2.022644519805908,2.022644519805908,0.10499921
0.33,0.1,2.041349411010742,2.041349411010742,0.11065265
0.34,0.1,2.1299309730529785,2.1299309730529785,0.1163901
0.35000000000000003,0.1,2.209897994995117,2.209897994995117,0.12220732
0.36,0.1,2.3099594116210938,2.3099594116210938,0.12810017
0.37,0.1,2.367708206176758,2.367708206176758,0.13406463
0.38,0.1,2.415400743484497,2.415400743484497,0.14009674
0.39,0.1,2.4568893909454346,2.4568893909454346,0.14619265
0.4,0.1,2.4610683917999268,2.4610683917999268,0.15234865
0.41000000000000003,0.1,2.532376766204834,2.532376766204834,0.15856108
0.42,0.1,2.593907117843628,2.593907117843628,0.16482638
0.43,0.1,2.6494994163513184,2.6494994163513184,0.17114107
0.44,0.1,2.7015109062194824,2.7015109062194824,0.1775018
0.45,0.1,2.6029906272888184,2.6029906272888184,0.18390526
0.46,0.1,2.6564183235168457,2.6564183235168457,0.19034825
0.47000000000000003,0.1,2.7084500789642334,2.7084500789642334,0.19682768
0.48,0.1,2.7156808376312256,2.7156808376312256,0.20334047
0.49,0.1,2.7215421199798584,2.7215421199798584,0.20988369
0.5,0.1,2.7299015522003174,2.7299015522003174,0.21645445
0.51,0.1,2.733734130859375,2.733734130859375,0.22304997
0.52,0.1,2.7364206314086914,2.7364206314086914,0.22966751
0.53,0.1,2.7084712982177734,2.7084712982177734,0.23630445
0.54,0.1,2.749356508255005,2.749356508255005,0.24295819
0.55,0.1,2.786261558532715,2.786261558532715,0.24962623
0.56,0.1,2.821802854537964,2.821802854537964,0.25630617
0.5700000000000001,0.1,2.744117498397827,2.744117498397827,0.26299563
0.58,0.1,2.781048536300659,2.781048536300659,0.2696923
0.59,0.1,2.8182950019836426,2.8182950019836426,0.27639398
0.6,0.1,2.8110458850860596,2.8110458850860596,0.28309852
0.61,0.1,2.770242214202881,2.770242214202881,0.28980377
0.62,0.1,2.7721073627471924,2.7721073627471924,0.29650778
0.63,0.1,2.771178722381592,2.771178722381592,0.30320847
0.64,0.1,2.8400051593780518,2.8400051593780518,0.30990404
0.65,0.1,2.7995214462280273,2.7995214462280273,0.31659254
0.66,0.1,2.7945995330810547,2.7945995330810547,0.32327226
0.67,0.1,2.8614883422851562,2.8614883422851562,0.3299414
0.68,0.1,2.8176686763763428,2.8176686763763428,0.33659828
0.6900000000000001,0.1,2.8108105659484863,2.8108105659484863,0.34324127
0.7000000000000001,0.1,2.8395838737487793,2.8395838737487793,0.34986883
0.71,0.1,2.8698861598968506,2.8698861598968506,0.3564794
0.72,0.1,2.856616973876953,2.856616973876953,0.36307156
0.73,0.1,2.810081958770752,2.810081958770752,0.3696438
0.74,0.1,2.8427975177764893,2.8427975177764893,0.3761948
0.75,0.1,2.8332371711730957,2.8332371711730957,0.38272324
0.76,0.1,2.859595775604248,2.859595775604248,0.3892278
0.77,0.1,2.817133903503418,2.817133903503418,0.39570728
