# timestep = 0.01, sim time = 100, new_ref_freq = 10, minimal_height_change = 4
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.807548838598109997e-01,5.807548838598109997e-01,1.742264651579433110e+00,0.000000000000000000e+00,1.742264651579433110e+00
1.742264651579433137e-04,5.807548838598109997e-01,5.805806573946530325e-01,1.741741972183959097e+00,-5.226793954739017423e-02,1.689474032636568923e+00
5.174003335795435447e-04,5.807548838598109997e-01,5.802374835262315012e-01,1.740712450578694614e+00,-1.029521605264593909e-01,1.637760290052235224e+00
1.024350231006367290e-03,5.807548838598109997e-01,5.797305336288046673e-01,1.739191600886413891e+00,-1.520849692280501486e-01,1.587106631658363742e+00
1.690010791599027250e-03,5.807548838598109997e-01,5.790648730682119716e-01,1.737194619204635915e+00,-1.996981681778087214e-01,1.537496451026827193e+00
2.509420997294369970e-03,5.807548838598109997e-01,5.782454628625166571e-01,1.734736388587549971e+00,-2.458230617085943592e-01,1.488913326878955612e+00
3.477722535677608539e-03,5.807548838598109997e-01,5.772771613241334254e-01,1.731831483972400276e+00,-2.904904615149694891e-01,1.441341022457430787e+00
4.590158176306589552e-03,5.807548838598109997e-01,5.761647256835044084e-01,1.728494177050513336e+00,-3.337306921887051026e-01,1.394763484861808234e+00
5.842070165421752240e-03,5.807548838598109997e-01,5.749128136943892908e-01,1.724738441083167872e+00,-3.755735967345352755e-01,1.349164844348632597e+00
7.228898638971777493e-03,5.807548838598109997e-01,5.735259852208391962e-01,1.720577955662517589e+00,-4.160485420650283928e-01,1.304529413597489196e+00
8.746180053881551231e-03,5.807548838598109997e-01,5.720087038059294970e-01,1.716026111417788602e+00,-4.551844244729097433e-01,1.260841686944878859e+00
1.038954563748581417e-02,5.807548838598109997e-01,5.703653382223251578e-01,1.711096014666975584e+00,-4.930096750813017792e-01,1.218086339585673805e+00
1.215471985504864433e-02,5.807548838598109997e-01,5.686001640047623207e-01,1.705800492014287073e+00,-5.295522652688511300e-01,1.176248226745435943e+00
1.403751889528601776e-02,5.807548838598109997e-01,5.667173649645249611e-01,1.700152094893574883e+00,-5.648397120712078667e-01,1.135312382822367017e+00
1.603384917380562893e-02,5.807548838598109997e-01,5.647210346860053187e-01,1.694163104058016067e+00,-5.988990835558927195e-01,1.095264020502123348e+00
1.813970585437545135e-02,5.807548838598109997e-01,5.626151780054355900e-01,1.687845534016306770e+00,-6.317570041709186235e-01,1.056088529845388146e+00
2.035117138792981450e-02,5.807548838598109997e-01,5.604037124718811436e-01,1.681211137415643542e+00,-6.634396600663339250e-01,1.017771477349309617e+00
2.266441406921910692e-02,5.807548838598109997e-01,5.580904697905918477e-01,1.674271409371775654e+00,-6.939728043867887664e-01,9.802986049849868877e-01
2.507568661100689766e-02,5.807548838598109997e-01,5.556791972488041020e-01,1.667037591746412417e+00,-7.233817625363236914e-01,9.436558292100887257e-01
2.758132473571569751e-02,5.807548838598109997e-01,5.531735591240952710e-01,1.659520677372285924e+00,-7.516914374126493215e-01,9.078292399596366025e-01
3.017774578442046149e-02,5.807548838598109997e-01,5.505771380753905486e-01,1.651731414226171646e+00,-7.789263146114167036e-01,8.728050996147549423e-01
3.286144734308669990e-02,5.807548838598109997e-01,5.478934365167242859e-01,1.643680309550172858e+00,-8.051104675998788096e-01,8.385698419502940482e-01
3.562900588594796608e-02,5.807548838598109997e-01,5.451258779738630267e-01,1.635377633921589080e+00,-8.302675628583777723e-01,8.051100710632113078e-01
3.847707543591555313e-02,5.807548838598109997e-01,5.422778084238955021e-01,1.626833425271686506e+00,-8.544208649902573782e-01,7.724125602814291280e-01
4.140238624191128203e-02,5.807548838598109997e-01,5.393524976178997177e-01,1.618057492853699042e+00,-8.775932417987353240e-01,7.404642510549637180e-01
4.440174347301251156e-02,5.807548838598109997e-01,5.363531403867984881e-01,1.609059421160395464e+00,-8.998071693303688612e-01,7.092522518300266032e-01
4.747202592929674475e-02,5.807548838598109997e-01,5.332828579305142203e-01,1.599848573791542661e+00,-9.210847368852803640e-01,6.787638369062622967e-01
5.061018476927160031e-02,5.807548838598109997e-01,5.301446990905394063e-01,1.590434097271618219e+00,-9.414476519924441789e-01,6.489864452791740401e-01
5.381324225377437376e-02,5.807548838598109997e-01,5.269416416060366259e-01,1.580824924818109878e+00,-9.609172453508341150e-01,6.199076794672757629e-01
5.707829050622387212e-02,5.807548838598109997e-01,5.236765933535871831e-01,1.571029780060761549e+00,-9.795144757348328568e-01,5.915153043259286925e-01
6.040249028910596452e-02,5.807548838598109997e-01,5.203523935707050629e-01,1.561057180712115189e+00,-9.972599348646360440e-01,5.637972458474791448e-01
6.378306979657280551e-02,5.807548838598109997e-01,5.169718140632382219e-01,1.550915442189714666e+00,-1.014173852240052298e+00,5.367415899496623677e-01
6.721732346303462002e-02,5.807548838598109997e-01,5.135375603967763380e-01,1.540612681190328903e+00,-1.030276099938565171e+00,5.103365812517637323e-01
7.070261078762160589e-02,5.807548838598109997e-01,5.100522730721893661e-01,1.530156819216568209e+00,-1.045586197376091597e+00,4.845706218404766119e-01
7.423635517439264309e-02,5.807548838598109997e-01,5.065185286854183566e-01,1.519555586056255070e+00,-1.060123316031302831e+00,4.594322700249522384e-01
7.781604278816617315e-02,5.807548838598109997e-01,5.029388410716448821e-01,1.508816523214934646e+00,-1.073906284132042366e+00,4.349102390828922804e-01
