# timestep = 0.01, sim time = 100, new_ref_freq = 5, minimal_height_change = 4
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.337705493969847170e-01,7.337705493969847170e-01,2.201311648190954262e+00,0.000000000000000000e+00,2.201311648190954262e+00
2.201311648190954211e-04,7.337705493969847170e-01,7.335504182321656019e-01,2.200651254696496917e+00,-6.603934944573452981e-02,2.134611905250762387e+00
6.537235201632671027e-04,7.337705493969847170e-01,7.331168258768214763e-01,2.199350477630464429e+00,-1.300777066032376972e-01,2.069272771027226732e+00
1.294243152610161530e-03,7.337705493969847170e-01,7.324763062443745421e-01,2.197428918733123737e+00,-1.921558897340802652e-01,2.005273028999043472e+00
2.135290087956960483e-03,7.337705493969847170e-01,7.316352593090277301e-01,2.194905777927083079e+00,-2.523140806040435891e-01,1.942591697323039490e+00
3.170596193036063180e-03,7.337705493969847170e-01,7.305999532039486599e-01,2.191799859611846202e+00,-3.105918315237210514e-01,1.881208028088125150e+00
4.394023100923978749e-03,7.337705493969847170e-01,7.293765262960607565e-01,2.188129578888182269e+00,-3.670280723663710276e-01,1.821101506521811242e+00
5.799560159464075236e-03,7.337705493969847170e-01,7.279709892375206826e-01,2.183912967712561937e+00,-4.216611175620221807e-01,1.762251850150539756e+00
7.381322403019225688e-03,7.337705493969847170e-01,7.263892269939654645e-01,2.179167680981896282e+00,-4.745286730665654318e-01,1.704639007915330851e+00
9.133548547365909556e-03,7.337705493969847170e-01,7.246370008496187953e-01,2.173911002548856608e+00,-5.256678433040007370e-01,1.648243159244855871e+00
1.105059900763707796e-02,7.337705493969847170e-01,7.227199503893476651e-01,2.168159851168042884e+00,-5.751151380813390723e-01,1.593044713086703812e+00
1.312695393921691801e-02,7.337705493969847170e-01,7.206435954577677938e-01,2.161930786373303270e+00,-6.229064794739613831e-01,1.539024306899341887e+00
1.535721130148669233e-02,7.337705493969847170e-01,7.184133380954980108e-01,2.155240014286493810e+00,-6.690772086809348984e-01,1.486162805605558912e+00
1.773608494431702307e-02,7.337705493969847170e-01,7.160344644526677182e-01,2.148103393358002933e+00,-7.136620928490877702e-01,1.434441300508915162e+00
2.025840271719824351e-02,7.337705493969847170e-01,7.135121466797864631e-01,2.140536440039359611e+00,-7.566953318643765414e-01,1.383841108174983070e+00
2.291910460089696330e-02,7.337705493969847170e-01,7.108514447960877503e-01,2.132554334388263140e+00,-7.982105651096138565e-01,1.334343769278649283e+00
2.571324086152354874e-02,7.337705493969847170e-01,7.080573085354611163e-01,2.124171925606383127e+00,-8.382408781879902016e-01,1.285931047418392925e+00
2.863597022689197413e-02,7.337705493969847170e-01,7.051345791700927013e-01,2.115403737510278326e+00,-8.768188096105244966e-01,1.238584927899753829e+00
3.168255808505037602e-02,7.337705493969847170e-01,7.020879913119343341e-01,2.106263973935802891e+00,-9.139763574475101571e-01,1.192287616488292734e+00
3.484837470485760424e-02,7.337705493969847170e-01,6.989221746921271405e-01,2.096766524076381533e+00,-9.497449859421580598e-01,1.147021538134223473e+00
3.812889347847825405e-02,7.337705493969847170e-01,6.956416559185064630e-01,2.086924967755519500e+00,-9.841556320862032692e-01,1.102769335669316231e+00
4.151968918566583538e-02,7.337705493969847170e-01,6.922508602113188747e-01,2.076752580633956846e+00,-1.017238712156276481e+00,1.059513868477680365e+00
4.501643627970118577e-02,7.337705493969847170e-01,6.887541131172835174e-01,2.066262339351850663e+00,-1.049024128210607198e+00,1.017238211141243465e+00
4.861490719485066225e-02,7.337705493969847170e-01,6.851556422021340964e-01,2.055466926606402289e+00,-1.079541274544826290e+00,9.759256520615759989e-01
5.231097067520629196e-02,7.337705493969847170e-01,6.814595787217784251e-01,2.044378736165335386e+00,-1.108819044106701401e+00,9.355596920586339849e-01
5.610059012476778517e-02,7.337705493969847170e-01,6.776699592722169596e-01,2.033009877816650768e+00,-1.136885834868439638e+00,8.961240429482111303e-01
5.997982197862410103e-02,7.337705493969847170e-01,6.737907274183606576e-01,2.021372182255082084e+00,-1.163769556156890594e+00,8.576026260981914895e-01
6.394481409509022996e-02,7.337705493969847170e-01,6.698257353018944871e-01,2.009477205905683572e+00,-1.189497634939851167e+00,8.199795709658324050e-01
6.799180416865295562e-02,7.337705493969847170e-01,6.657787452283318030e-01,1.997336235684995298e+00,-1.214097022068805209e+00,7.832392136161900886e-01
7.211711816357729843e-02,7.337705493969847170e-01,6.616534312334074741e-01,1.984960293700222422e+00,-1.237594198477298679e+00,7.473660952229237431e-01
7.631716876802392691e-02,7.337705493969847170e-01,6.574533806289607485e-01,1.972360141886882356e+00,-1.260015181334017687e+00,7.123449605528646700e-01
8.058845386852583892e-02,7.337705493969847170e-01,6.531820955284588504e-01,1.959546286585376551e+00,-1.281385530150569441e+00,6.781607564348071104e-01
8.492755504467124072e-02,7.337705493969847170e-01,6.488429943523135179e-01,1.946528983056940554e+00,-1.301730352843599725e+00,6.447986302133408287e-01
8.933113608383796977e-02,7.337705493969847170e-01,6.444394133131468028e-01,1.933318239939440408e+00,-1.321074311750014552e+00,6.122439281894258567e-01
9.379594151582364148e-02,7.337705493969847170e-01,6.399746078811611172e-01,1.919923823643483463e+00,-1.339441629595705674e+00,5.804821940477777886e-01
9.831879516721409029e-02,7.337705493969847170e-01,6.354517542297706267e-01,1.906355262689311880e+00,-1.356856095417147134e+00,5.494991672721647458e-01
